group,metric,n,mean,std,ci95_low,ci95_high
logreg_fedprox_mu_0p1,final_auroc,10,0.898771533412041,0.0017543263257086307,0.8976841906901479,0.899858876133934
logreg_fedprox_mu_0p1,final_auprc,10,0.6124693383922514,0.0073276480012593025,0.6079276151073633,0.6170110616771395
logreg_fedprox_mu_0p1,final_worst_client_accuracy,10,0.7676880538463593,0.01186827000934001,0.7603320238837443,0.7750440838089743
logreg_fedprox_mu_0p1,final_worst_client_recall,10,0.45,0.07071067811865474,0.40617306764100414,0.4938269323589959
logreg_fedprox_mu_0p1,total_comm_until_stop,10,6369104.0,292132.3433423055,6188038.497699854,6550169.502300146
logreg_fedprox_mu_0p1,stopped_round,10,77.9,3.573047252229764,75.68540236912737,80.11459763087264
dirichlet_beta_0p1_fedavg,final_loss,10,1.3646551539198273,0.6204198183721096,0.9801149665333135,1.749195341306341
dirichlet_beta_0p1_fedavg,final_accuracy,10,0.6617179597093159,0.10743600866303923,0.5951284316511299,0.7283074877675019
dirichlet_beta_0p1_fedavg,final_auroc,10,0.8424486691091572,0.04740060169421646,0.8130694718011898,0.8718278664171245
dirichlet_beta_0p1_fedavg,final_auprc,10,0.5195168863943522,0.11313693546844712,0.449393887294283,0.5896398854944215
dirichlet_beta_0p1_fedavg,final_worst_client_accuracy,10,0.08368181930854916,0.14358752234146183,-0.005314649070600058,0.17267828768769838
dirichlet_beta_0p1_fedavg,final_worst_client_recall,10,0.0,0.0,0.0,0.0
dirichlet_beta_0p1_fedavg,total_comm_until_stop,10,3057824.0,658832.0707838481,2649475.651908522,3466172.348091478
dirichlet_beta_0p1_fedavg,stopped_round,10,18.7,4.029061098237818,16.20276205912746,21.19723794087254
dirichlet_beta_0p1_fedprox,final_loss,10,1.2259117585387531,0.5271414220681984,0.8991861201586449,1.5526373969188614
dirichlet_beta_0p1_fedprox,final_accuracy,10,0.6691707509302975,0.10767511737876358,0.6024330217546946,0.7359084801059005
dirichlet_beta_0p1_fedprox,final_auroc,10,0.8578176562174142,0.02794534523968591,0.8404969517898125,0.8751383606450159
dirichlet_beta_0p1_fedprox,final_auprc,10,0.543431286421481,0.08197813018160317,0.49262071492113185,0.5942418579218302
dirichlet_beta_0p1_fedprox,final_worst_client_accuracy,10,0.092777456715703,0.1477941238962322,0.0011737096806653247,0.18438120375074069
dirichlet_beta_0p1_fedprox,final_worst_client_recall,10,0.0,0.0,0.0,0.0
dirichlet_beta_0p1_fedprox,total_comm_until_stop,10,3057824.0,658832.0707838481,2649475.651908522,3466172.348091478
dirichlet_beta_0p1_fedprox,stopped_round,10,18.7,4.029061098237818,16.20276205912746,21.19723794087254
dirichlet_beta_0p1_cvar_0.9,final_loss,10,1.369421372531193,0.6408423255569894,0.9722231840505461,1.76661956101184
dirichlet_beta_0p1_cvar_0.9,final_accuracy,10,0.6598580747444419,0.1076818011479214,0.5931162029257959,0.7265999465630879
dirichlet_beta_0p1_cvar_0.9,final_auroc,10,0.8418970356689371,0.049210597129317066,0.8113959915676023,0.872398079770272
dirichlet_beta_0p1_cvar_0.9,final_auprc,10,0.5184579312422425,0.11407513045938354,0.4477534328622721,0.5891624296222129
dirichlet_beta_0p1_cvar_0.9,final_worst_client_accuracy,10,0.08226300673559309,0.14257661469320343,-0.006106894591730291,0.17063290806291648
dirichlet_beta_0p1_cvar_0.9,final_worst_client_recall,10,0.0,0.0,0.0,0.0
dirichlet_beta_0p1_cvar_0.9,total_comm_until_stop,10,3057824.0,658832.0707838481,2649475.651908522,3466172.348091478
dirichlet_beta_0p1_cvar_0.9,stopped_round,10,18.7,4.029061098237818,16.20276205912746,21.19723794087254
dirichlet_beta_0p5_fedavg,final_loss,10,0.4106664116881874,0.06256057088751645,0.37189096812609257,0.44944185525028224
dirichlet_beta_0p5_fedavg,final_accuracy,10,0.835460558691244,0.01988575752017359,0.8231352384859763,0.8477858788965118
dirichlet_beta_0p5_fedavg,final_auroc,10,0.8878821405548388,0.019120649596012246,0.8760310391540249,0.8997332419556527
dirichlet_beta_0p5_fedavg,final_auprc,10,0.5915306809712989,0.02677439546165706,0.5749357387352482,0.6081256232073496
dirichlet_beta_0p5_fedavg,final_worst_client_accuracy,10,0.5503582984209061,0.16936017712505258,0.44538777311054223,0.65532882373127
dirichlet_beta_0p5_fedavg,final_worst_client_recall,10,0.05714285714285714,0.1807015805810502,-0.05485714285714282,0.1691428571428571
dirichlet_beta_0p5_fedavg,total_comm_until_stop,10,6311872.0,1510926.3730631543,5375390.131723418,7248353.868276582
dirichlet_beta_0p5_fedavg,stopped_round,10,38.6,9.240009620004612,32.872982703788026,44.32701729621198
dirichlet_beta_0p5_fedprox,final_loss,10,0.40909390334254025,0.0622004129391271,0.3705416879895729,0.44764611869550763
dirichlet_beta_0p5_fedprox,final_accuracy,10,0.8357146080163703,0.019896049341960115,0.8233829088738714,0.8480463071588692
dirichlet_beta_0p5_fedprox,final_auroc,10,0.8883941478691328,0.01897557542021194,0.8766329643740582,0.9001553313642074
dirichlet_beta_0p5_fedprox,final_auprc,10,0.5945423394341104,0.025201838744334175,0.5789220779494612,0.6101626009187596
dirichlet_beta_0p5_fedprox,final_worst_client_accuracy,10,0.5450530767440795,0.17743938450802982,0.43507500681798067,0.6550311466701785
dirichlet_beta_0p5_fedprox,final_worst_client_recall,10,0.05714285714285714,0.1807015805810502,-0.05485714285714282,0.1691428571428571
