run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc
centralized,47,,1,0.41057058837678695,0.8401537338892618,0.7460476756095886,0,0,0,,0.41057058837678695,,0,False,0.9120798010730464,0.647763067254496,0.8274933987266768,0.8474820143884892,0.8075047830648645,0.6,0.295021645021645
centralized,47,,2,0.4338809822996457,0.8449429935879178,0.7606022357940674,0,0,0,,0.41057058837678695,,1,False,0.9148378242416251,0.6628362754477516,0.8340380167630383,0.8494004796163069,0.8186755539097698,0.5,0.3489514741946581
centralized,47,,3,0.47647227346897125,0.8438000679016113,0.7704545259475708,0,0,0,,0.41057058837678695,,2,False,0.9172414114625722,0.6632964851813665,0.8324969130416829,0.8450839328537171,0.8199098932296488,0.6,0.3017528023456123
centralized,47,,4,0.3911991972062323,0.8631083766619364,0.785194456577301,0,0,0,,0.3911991972062323,,0,False,0.9098076399091799,0.6547463676934674,0.8220329124591459,0.8033573141486811,0.8407085107696106,0.5,0.30941100798582916
centralized,47,,5,0.2986449839340316,0.8641665379206339,0.8022584915161133,0,0,0,,0.2986449839340316,,0,False,0.9103726831532368,0.6565537567416259,0.8227823961900651,0.7985611510791367,0.8470036413009936,0.3,0.24175776916499878
centralized,47,,6,0.308197945356369,0.869026349650489,0.8037641048431396,0,0,0,,0.2986449839340316,,1,False,0.9120784838524293,0.6545840890071672,0.8233422889535067,0.7961630695443646,0.8505215083626488,0.5,0.2851782164611637
centralized,47,,7,0.288267588449849,0.8913164801067777,0.8278544545173645,0,0,0,,0.288267588449849,,0,False,0.909885651930224,0.6414166620866243,0.8129049287879454,0.7400479616306954,0.8857618959451954,0.3,0.26898235416353944
centralized,47,,8,0.3223666896422704,0.8848074475924174,0.831818163394928,0,0,0,,0.288267588449849,,1,False,0.9045336365604794,0.6286822378928827,0.8019875083084801,0.7165467625899281,0.8874282540270321,0.4,0.2782828282828283
centralized,47,,9,0.4102153893974092,0.8804366654819913,0.8235884308815002,0,0,0,,0.288267588449849,,2,False,0.9028915656587856,0.6298026869052616,0.8105340648791834,0.7438848920863309,0.8771832376720361,0.3,0.14811623883301794
centralized,47,,10,0.6529328061474694,0.8868408865398831,0.8311166763305664,0,0,0,,0.288267588449849,,3,False,0.9023430394732539,0.6207731441982903,0.8008977820520846,0.7151079136690648,0.8866876504351046,0.3,0.22337849565332482
centralized,47,,11,0.4002961698505614,0.8856013417243958,0.8313329219818115,0,0,0,,0.288267588449849,,4,False,0.8988363613867285,0.6113275321995313,0.7951873642726256,0.7026378896882494,0.8877368388570018,0.3,0.28547019177578303
centralized,47,,12,0.43907514545652604,0.8872778614362081,0.8303853273391724,0,0,0,,0.288267588449849,,5,False,0.9035019272121648,0.6194278487336876,0.7941046977267288,0.7007194244604317,0.887489970993026,0.3,0.2024621212121212
centralized,47,,13,0.4358823001384735,0.8967930409643385,0.8480733036994934,0,0,0,,0.288267588449849,,6,False,0.8990940186195793,0.6069807982436938,0.7801264709395231,0.6503597122302158,0.9098932296488305,0.2,0.22460264392932264
centralized,47,,14,0.5218358486890793,0.8885426057709588,0.8395451903343201,0,0,0,,0.288267588449849,,7,False,0.8963559905639643,0.5991124031789019,0.7754597802964812,0.6508393285371703,0.9000802320557921,0.3,0.2341423352159981
centralized,47,,15,0.5071127398146523,0.8963940143585205,0.853758692741394,0,0,0,,0.288267588449849,,8,True,0.8931124161955383,0.5998317066586561,0.7718134620243076,0.6302158273381295,0.9134110967104857,0.2,0.20766488413547235
