run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,drift_mean_update_norm,drift_avg_update_norm
cvar_0.95,29,0.95,1,0.5779338843292661,0.7862343258327908,0.6360179781913757,2208040,2208040,4416080,8 1 2 4 5,0.5779338843292661,1,0,False,0.8768115742547602,0.5672917953946861,0.7882307077870383,0.8565947242206235,0.719866691353453,0.6,0.267685813392633,7.819595623016357,7.183290481567383
cvar_0.95,29,0.95,2,0.6216514557600021,0.7889980806244744,0.6166608929634094,2208040,2208040,4416080,4 1 8 2 3,0.5779338843292661,1,1,False,0.8890915484609166,0.5997850054615002,0.8035114733615811,0.883453237410072,0.7235697093130902,0.7,0.21694299060694555,8.612401103973388,6.220978260040283
cvar_0.95,29,0.95,3,0.543784487578604,0.8197987079620361,0.7056461572647095,2208040,2208040,4416080,6 0 7 8 3,0.543784487578604,3,0,False,0.9002608540828883,0.6305176780617769,0.8195201883299877,0.8671462829736211,0.7718940936863544,0.5,0.228326734429138,8.636576080322266,5.275522232055664
cvar_0.95,29,0.95,4,0.5508764982223511,0.82717055744595,0.7171894311904907,2208040,2208040,4416080,3 5 0 8 2,0.543784487578604,3,1,False,0.9029187240838693,0.6359746333134898,0.8249371619164583,0.86810551558753,0.7817688082453866,0.6,0.26171596284731313,8.642991590499879,5.291642665863037
cvar_0.95,29,0.95,5,0.5305781530009376,0.8283054166369967,0.7332496643066406,2208040,2208040,4416080,8 6 7 5 1,0.5305781530009376,5,0,False,0.9021354662243174,0.6272909109841325,0.8237611207090614,0.8599520383693046,0.7875702030488181,0.6,0.23266077789544623,6.920739603042603,5.347775936126709
cvar_0.95,29,0.95,6,0.5843991140524546,0.8314194944169786,0.745043933391571,2208040,2208040,4416080,7 2 1 3 5,0.5305781530009376,5,1,False,0.9041063834731141,0.6413521604345707,0.8286710383590924,0.86810551558753,0.7892365611306548,0.5,0.2327534984735796,8.47045865058899,5.907512664794922
cvar_0.95,29,0.95,7,0.46468985991345513,0.8300627734926012,0.7350062727928162,2208040,2208040,4416080,8 3 4 5 7,0.46468985991345513,7,0,False,0.9039269454645502,0.6383534358736741,0.826006730257342,0.860431654676259,0.791581805838425,0.6,0.19868262853819418,7.213422632217407,5.284019470214844
cvar_0.95,29,0.95,8,0.4919378070367707,0.8289108143912421,0.734253466129303,2208040,2208040,4416080,4 8 7 1 3,0.46468985991345513,7,1,False,0.9005402972567327,0.6364732755585452,0.8229130230346365,0.8546762589928057,0.7911497870764673,0.5,0.2139730912555713,8.221085166931152,5.36990213394165
cvar_0.95,29,0.95,9,0.4180889129638672,0.8426134387652079,0.7653701305389404,2208040,2208040,4416080,7 2 6 8 5,0.4180889129638672,9,0,False,0.9015013058984399,0.6488708585169667,0.8236988265340329,0.8369304556354916,0.8104671974325742,0.5,0.2611346018322762,7.435938930511474,7.240697383880615
cvar_0.95,29,0.95,10,0.3845787826511595,0.8381008572048612,0.7473024129867554,2208040,2208040,4416080,7 6 8 4 0,0.3845787826511595,10,0,False,0.8988721335466342,0.6432747832132396,0.8192923239634546,0.8302158273381295,0.8083688205887799,0.6,0.23900485064150717,7.599894714355469,5.4520368576049805
cvar_0.95,29,0.95,11,0.454684575398763,0.8274653951327006,0.7348772883415222,2208040,2208040,4416080,5 2 7 1 6,0.3845787826511595,10,1,False,0.8937465469209522,0.6209066803512046,0.8110601687137606,0.829736211031175,0.7923841263963464,0.7,0.2215911019926365,7.360906314849854,7.045921325683594
cvar_0.95,29,0.95,12,0.4911806831757228,0.8100856343905131,0.6543380618095398,2208040,2208040,4416080,1 6 8 3 5,0.3845787826511595,10,2,False,0.8942385954224956,0.6155100903108602,0.8068896114361983,0.8489208633093526,0.7648583595630439,0.6,0.1859026447237489,6.967773723602295,5.350100517272949
cvar_0.95,29,0.95,13,0.4528101599878735,0.8110422690709432,0.6899412274360657,2208040,2208040,4416080,7 4 8 5 1,0.3845787826511595,10,3,False,0.8955197478750937,0.6270789433402235,0.8107670797263318,0.8580335731414868,0.7635005863111769,0.6,0.20725027323773404,6.867402791976929,5.827127933502197
cvar_0.95,29,0.95,14,0.48530206746525234,0.8229470716582404,0.7613551020622253,2208040,2208040,4416080,5 3 8 2 0,0.3845787826511595,10,4,False,0.8972695644632228,0.627824953580733,0.8169557373912016,0.8422062350119904,0.7917052397704128,0.6,0.16755904208564504,8.640484237670899,6.2049479484558105
cvar_0.95,29,0.95,15,0.4357270366615719,0.8483018808894687,0.7568381428718567,2208040,2208040,4416080,0 6 3 4 1,0.3845787826511595,10,5,False,0.9042086974745328,0.6502117068101847,0.8227071370121085,0.8225419664268585,0.8228723075973585,0.6,0.21236105309203812,7.613917541503906,5.178172588348389
cvar_0.95,29,0.95,16,0.33986713654465145,0.8594503667619493,0.7806775569915771,2208040,2208040,4416080,6 2 7 0 5,0.33986713654465145,16,0,False,0.9039184353313497,0.6574210214954571,0.8205323465722885,0.8004796163069544,0.8405850768376226,0.5,0.3045127579810677,7.648111629486084,5.8519463539123535
cvar_0.95,29,0.95,17,0.3329464511738883,0.8629375894864401,0.7904642224311829,2208040,2208040,4416080,0 4 8 6 7,0.3329464511738883,17,0,False,0.8952218340121458,0.6428155069542855,0.8120571863190802,0.7745803357314148,0.8495340369067457,0.5,0.30923885340738644,7.327187442779541,4.862797737121582
cvar_0.95,29,0.95,18,0.33873194621668923,0.8668219248453776,0.7806775569915771,2208040,2208040,4416080,0 8 4 7 1,0.3329464511738883,17,1,False,0.8957963642046927,0.6383000003161294,0.8152557679832805,0.7836930455635491,0.8468184904030118,0.5,0.21202411323788148,8.010160112380982,4.928323268890381
cvar_0.95,29,0.95,19,0.3192189981540044,0.8642426265610589,0.7844416499137878,2208040,2208040,4416080,2 7 8 1 0,0.3192189981540044,19,0,False,0.9006306674712072,0.6457634953755756,0.8108510858411956,0.7726618705035971,0.849040301178794,0.4,0.2164435865012959,9.367110061645509,5.660208702087402
cvar_0.95,29,0.95,20,0.3686126470565796,0.8481871485710144,0.7864491939544678,2208040,2208040,4416080,0 3 2 7 8,0.3192189981540044,19,1,False,0.897921115061293,0.6383093089554528,0.8174226995000926,0.8,0.8348453990001852,0.5,0.15146106050551444,9.702239418029786,5.066675186157227
cvar_0.95,29,0.95,21,0.3583497736189101,0.8513262867927551,0.7806775569915771,2208040,2208040,4416080,2 3 0 5 1,0.3192189981540044,19,2,False,0.8942689062969212,0.6330416261247793,0.8110475145156972,0.7865707434052758,0.8355242856261186,0.5,0.17782716238554797,8.379697942733765,5.389973163604736
cvar_0.95,29,0.95,22,0.3755692525042428,0.8612365325291952,0.7824341058731079,2208040,2208040,4416080,0 6 7 1 5,0.3192189981540044,19,3,False,0.8919307657003448,0.6283578272908716,0.8115475107416381,0.7798561151079136,0.8432389063753626,0.4,0.2578108739404506,7.138132524490357,5.0106892585754395
cvar_0.95,29,0.95,23,0.4819799032476213,0.83373494942983,0.7704545259475708,2208040,2208040,4416080,3 8 2 1 0,0.3192189981540044,19,4,False,0.8992176745550421,0.6272909209546579,0.808095578711998,0.7942446043165468,0.8219465531074492,0.6,0.17213231213231214,9.761439514160156,5.15993595123291
cvar_0.95,29,0.95,24,0.6926487618022494,0.7956695556640625,0.7324576377868652,2208040,2208040,4416080,1 4 2 8 3,0.3192189981540044,19,5,False,0.887022757280197,0.5943982152932463,0.8001080268908369,0.8316546762589928,0.7685613775226809,0.6,0.168405583771415,8.25824041366577,4.778045177459717
cvar_0.95,29,0.95,25,0.4255553152826097,0.8602462477154202,0.7969887256622314,2208040,2208040,4416080,0 5 3 2 4,0.3192189981540044,19,6,False,0.8929749368437115,0.6132953735337208,0.7997926931552333,0.7419664268585132,0.8576189594519533,0.5,0.13888633644101406,7.577004051208496,5.692774295806885
cvar_0.95,29,0.95,26,0.4842399987909529,0.8481385774082608,0.8050188422203064,2208040,2208040,4416080,2 4 3 5 0,0.3192189981540044,19,7,False,0.8811063350763565,0.5762370465915481,0.7856016538370859,0.7165467625899281,0.8546565450842437,0.5,0.11645862449895167,7.328974676132202,5.394464492797852
cvar_0.95,29,0.95,27,0.49323024186823106,0.8495438628726535,0.7887076735496521,2208040,2208040,4416080,6 0 3 8 5,0.3192189981540044,19,8,True,0.8908957707006032,0.6047605606671745,0.7975337633984647,0.7486810551558754,0.8463864716410541,0.6,0.14476255807815525,7.328064346313477,5.081272125244141
