run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc
centralized,31,,1,0.48525525795088875,0.8408777581320869,0.7636363506317139,0,0,0,,0.48525525795088875,,0,False,0.9130371836579987,0.6472731537872051,0.8351541614329347,0.8532374100719424,0.8170709127939271,0.6,0.31316407730200835
centralized,31,,2,0.29623128804895615,0.8699369894133674,0.8025094270706177,0,0,0,,0.29623128804895615,,0,False,0.9169053278021908,0.6610413351112694,0.8253700686923151,0.8009592326139089,0.8497809047707214,0.4,0.2967507445975434
centralized,31,,3,0.2983887419104576,0.8550370732943217,0.7746549844741821,0,0,0,,0.29623128804895615,,1,False,0.9168944940326205,0.6592320974284546,0.8329343930891207,0.8321342925659473,0.833734493612294,0.6,0.24618274896165362
centralized,31,,4,0.3103877661956681,0.8686775101555718,0.793224573135376,0,0,0,,0.29623128804895615,,2,False,0.9154949397267966,0.6586121912927592,0.8287211223430069,0.814388489208633,0.8430537554773807,0.3,0.2890235160371996
centralized,31,,5,0.4065974884563022,0.8636049959394667,0.7879548072814941,0,0,0,,0.29623128804895615,,3,False,0.9118373140776399,0.6512378365544098,0.8268343148106955,0.8167865707434053,0.8368820588779856,0.5,0.42146464646464643
centralized,31,,6,0.30186382143033874,0.8844463758998447,0.8135508298873901,0,0,0,,0.29623128804895615,,4,False,0.9097335351492921,0.6419517740357904,0.813234470745936,0.7553956834532374,0.8710732580386348,0.3,0.22110079273739314
centralized,31,,7,0.49260516381926006,0.8832573692003886,0.8230865597724915,0,0,0,,0.29623128804895615,,5,False,0.9044821761550211,0.6264129480578124,0.7991872452787632,0.7223021582733813,0.8760723322841449,0.3,0.23856635457683223
centralized,31,,8,0.3058041963312361,0.8764818774329292,0.8237523436546326,0,0,0,,0.29623128804895615,,6,False,0.9020851010360014,0.6149238218759233,0.8058145374091396,0.739568345323741,0.8720607294945381,0.4,0.1770011337868481
centralized,31,,9,0.3348005132542716,0.8819429145918952,0.8178167939186096,0,0,0,,0.29623128804895615,,7,False,0.9016691553256192,0.6150900115899152,0.7987243680338085,0.7223021582733813,0.8751465777942357,0.2,0.22885507904338606
centralized,31,,10,0.3381901482741038,0.8872669074270461,0.8360707759857178,0,0,0,,0.29623128804895615,,8,True,0.9028446785249081,0.6250308383392237,0.7928651191248446,0.6968824940047962,0.8888477442448929,0.2,0.14722445884519847
