run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,drift_mean_update_norm,drift_avg_update_norm
cvar_0.5,37,0.5,1,0.550264878405465,0.7840727501445346,0.6864846348762512,2208040,2208040,4416080,1 0 5 2 3,0.550264878405465,1,0,False,0.8877444165756082,0.609262958885694,0.7937938928620111,0.8685851318944844,0.7190026538295378,0.7,0.24422647527910685,9.213870763778687,7.155764102935791
cvar_0.5,37,0.5,2,0.5670429120461146,0.8000177277459039,0.7066499590873718,2208040,2208040,4416080,8 1 5 3 4,0.550264878405465,1,1,False,0.8971289178618224,0.6169937629293456,0.8115030212452885,0.8772182254196643,0.7457878170709128,0.6,0.2020087212347181,7.046795225143432,6.289124011993408
cvar_0.5,37,0.5,3,0.6748823821544647,0.7651219533549415,0.40407881140708923,2208040,2208040,4416080,4 6 5 3 7,0.550264878405465,1,2,False,0.8772004947421437,0.5792469936238739,0.7802857362323435,0.8743405275779377,0.6862309448867494,0.5,0.20180984505974994,6.334668874740601,6.494475364685059
cvar_0.5,37,0.5,4,0.6852988236480289,0.8325532608562045,0.7352572083473206,2208040,2208040,4416080,2 0 7 3 6,0.550264878405465,1,3,False,0.9017361263738499,0.6435788223824238,0.8230364569666244,0.8546762589928057,0.7913966549404431,0.5,0.23372036613209748,9.241421890258788,5.689627647399902
cvar_0.5,37,0.5,5,0.6748345469435056,0.8178333971235487,0.6705841422080994,2208040,2208040,4416080,8 4 2 5 3,0.550264878405465,1,4,False,0.8924889268366827,0.630639498486781,0.8055830765863148,0.8412470023980816,0.769919150774548,0.5,0.2641127207200697,7.4907159328460695,5.673212051391602
cvar_0.5,37,0.5,6,0.47757886515723336,0.8563642766740587,0.7565872073173523,2208040,2208040,4416080,5 0 6 4 8,0.47757886515723336,6,0,False,0.8959634884205208,0.6272987630426773,0.8075385275930339,0.7817745803357314,0.8333024748503364,0.5,0.276990396990397,6.313145589828491,5.7381391525268555
cvar_0.5,37,0.5,7,0.684905908173985,0.8523019552230835,0.7520702481269836,2208040,2208040,4416080,3 6 0 7 5,0.47757886515723336,6,1,False,0.9072546887503883,0.6468859470099909,0.8241512252149771,0.8292565947242206,0.8190458557057335,0.5,0.28885177322677325,7.502612447738647,5.691773414611816
cvar_0.5,37,0.5,8,0.6382723516888089,0.8425747023688422,0.7365119457244873,2208040,2208040,4416080,8 5 0 7 4,0.47757886515723336,6,2,False,0.9042122051294347,0.6453875755273526,0.8232411885710835,0.8407673860911271,0.8057149910510399,0.5,0.2147106426479722,6.950388860702515,5.333473205566406
cvar_0.5,37,0.5,9,0.6399118668503232,0.8522703382703993,0.7545796632766724,2208040,2208040,4416080,3 0 2 6 4,0.47757886515723336,6,3,False,0.9072862576445047,0.6449276269248462,0.8189178041014697,0.8158273381294964,0.8220082700734432,0.5,0.2944927536231884,8.234593105316161,5.854886054992676
cvar_0.5,37,0.5,10,0.5996995783514447,0.8643016086684333,0.7867001295089722,2208040,2208040,4416080,2 0 5 7 1,0.47757886515723336,6,4,False,0.9032992824403687,0.6413898573410182,0.8230371229770488,0.8043165467625899,0.8417576991915078,0.4,0.2777849162775369,8.330823040008545,5.7128682136535645
cvar_0.5,37,0.5,11,0.6796693719095654,0.8430925210316976,0.746298611164093,2208040,2208040,4416080,4 3 8 5 2,0.47757886515723336,6,5,False,0.907559987928931,0.6484750917834744,0.8275171974991753,0.8479616306954436,0.8070727643029069,0.5,0.301078431372549,7.526047992706299,6.1820502281188965
cvar_0.5,37,0.5,12,0.5893174492650561,0.8486557073063321,0.7696361541748047,2208040,2208040,4416080,0 4 2 5 1,0.47757886515723336,6,6,False,0.9007007761685486,0.631657741250596,0.8218527788396943,0.8239808153477218,0.8197247423316669,0.6,0.2643503364248045,7.460437345504761,5.9535322189331055
cvar_0.5,37,0.5,13,0.5942351602845721,0.8397420975897048,0.7606022357940674,2208040,2208040,4416080,7 2 1 8 4,0.47757886515723336,6,7,False,0.9067791425071386,0.6458727867745503,0.8280224330071215,0.8450839328537171,0.8109609331605259,0.7,0.24450047821229343,8.449172496795654,4.853753089904785
cvar_0.5,37,0.5,14,0.553656687339147,0.8446728322241042,0.7568381428718567,2208040,2208040,4416080,0 7 3 8 4,0.47757886515723336,6,8,True,0.9077307678019776,0.6524195994919236,0.8284350930660767,0.8422062350119904,0.814663951120163,0.5,0.26897435897435895,8.50735101699829,5.116730690002441
