run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,drift_mean_update_norm,drift_avg_update_norm
cvar_0,43,0,1,0.5487575514449013,0.7880039744906955,0.6454203128814697,2208040,2208040,4416080,0 4 5 1 3,0.5487575514449013,1,0,False,0.8874807356484744,0.5855394185782051,0.7966830904837323,0.871462829736211,0.7219033512312535,0.5,0.19750013495054944,7.764255571365356,6.546837329864502
cvar_0,43,0,2,0.7673930790689256,0.7654900550842285,0.6557207107543945,2208040,2208040,4416080,5 1 3 4 6,0.5487575514449013,1,1,False,0.888584018917064,0.6003226622921035,0.7925337123376655,0.8892086330935252,0.6958587915818059,0.7,0.18656420769657228,6.1050811290740965,5.994478702545166
cvar_0,43,0,3,0.7364513013097975,0.7836543454064263,0.6848180890083313,2208040,2208040,4416080,0 6 4 2 7,0.5487575514449013,1,2,False,0.899631415030908,0.6293993778732762,0.8092438694850452,0.9007194244604316,0.7177683145096587,0.6,0.19425190719059296,8.113609027862548,6.25313663482666
cvar_0,43,0,4,0.7064923859304852,0.8043913841247559,0.6961104273796082,2208040,2208040,4416080,8 6 3 1 0,0.5487575514449013,1,3,False,0.903556110860247,0.6272213286864657,0.8196054820650053,0.8844124700239808,0.7547984941060297,0.6,0.22880869221092237,8.6726318359375,5.159515857696533
cvar_0,43,0,5,0.661085746354527,0.8045167658064101,0.7028858065605164,2208040,2208040,4416080,1 8 3 7 0,0.5487575514449013,1,4,False,0.9060241826905076,0.6413262791234245,0.8218960695172801,0.8839328537170263,0.7598592853175338,0.6,0.23107260655292317,9.431343841552735,4.688182353973389
cvar_0,43,0,6,0.7169405271609625,0.766489757431878,0.5779467821121216,2208040,2208040,4416080,2 7 1 3 4,0.5487575514449013,1,5,False,0.8965648958337498,0.6206469483891482,0.8014128745143119,0.9002398081534773,0.7025859408751466,0.6,0.21685417008321067,8.722238922119141,5.476932048797607
cvar_0,43,0,7,0.5499047976401117,0.8139396574762132,0.732245922088623,2208040,2208040,4416080,8 4 7 1 3,0.5487575514449013,1,6,False,0.9030726464930628,0.64322456690853,0.8190335123125347,0.8666666666666667,0.7714003579584028,0.6,0.19345755419065971,8.469334316253661,4.938655376434326
cvar_0,43,0,8,0.5905960864490933,0.8155929578675164,0.7046424150466919,2208040,2208040,4416080,1 0 4 7 8,0.5487575514449013,1,7,False,0.9076234513222602,0.6448047308015132,0.8231076312806448,0.8729016786570744,0.7733135839042152,0.6,0.19327129895020204,8.288007164001465,4.803197860717773
cvar_0,43,0,9,0.4534408499797185,0.8365935219658746,0.74153071641922,2208040,2208040,4416080,0 2 7 6 8,0.4534408499797185,9,0,False,0.9039310303284868,0.648314594542338,0.8261691035988095,0.8494004796163069,0.8029377275813121,0.6,0.24012550473376648,8.780597591400147,5.257519245147705
cvar_0,43,0,10,0.5122065295775732,0.8337068756421407,0.7304893136024475,2208040,2208040,4416080,8 1 6 4 0,0.4534408499797185,9,1,False,0.905489509521803,0.6448839833233798,0.821216827685787,0.8441247002398081,0.7983089551317657,0.6,0.21651267472162994,7.244535732269287,4.967933177947998
