run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc
centralized,43,,1,0.470511010951466,0.8233921461635165,0.7272727489471436,0,0,0,,0.470511010951466,,0,False,0.9125540004952157,0.6453166877790627,0.8298868181884782,0.871462829736211,0.7883108066407455,0.6,0.28690833034899976
centralized,43,,2,0.4822409972548485,0.8310160438219706,0.7386363744735718,0,0,0,,0.470511010951466,,1,False,0.9166116616057275,0.6634679948926238,0.8297309273484749,0.8589928057553957,0.800469048941554,0.6,0.2854902795956925
centralized,43,,3,0.2618279792368412,0.872050596608056,0.8075282573699951,0,0,0,,0.2618279792368412,,0,False,0.9139030860111022,0.6626524401636562,0.8211356188147056,0.7846522781774581,0.8576189594519533,0.3,0.29193119999756156
centralized,43,,4,0.2876759138372209,0.8547088437610202,0.7681304812431335,0,0,0,,0.2618279792368412,,1,False,0.9142789822946309,0.6548172103396852,0.8329898495571253,0.8388489208633093,0.8271307782509412,0.6,0.2097507371855198
centralized,43,,5,0.3904644681347741,0.850779288344913,0.7608531713485718,0,0,0,,0.2618279792368412,,2,False,0.9140674277833796,0.6562345394557845,0.8338978437690507,0.8484412470023981,0.8193544405357033,0.7,0.20609752664277764
centralized,43,,6,0.3095673686928219,0.8714743256568909,0.797536313533783,0,0,0,,0.2618279792368412,,3,False,0.9117698842222278,0.6414528360209955,0.8214371439341768,0.7851318944844125,0.8577423933839412,0.5,0.1873863425430142
centralized,43,,7,0.3687747534778383,0.8666876885626051,0.7917189598083496,0,0,0,,0.2618279792368412,,4,False,0.9060760427022203,0.6286022660295969,0.8168604090991232,0.7836930455635491,0.8500277726346973,0.4,0.2653104794026582
centralized,43,,8,0.33460837023125756,0.8723172214296129,0.8048009872436523,0,0,0,,0.2618279792368412,,5,False,0.9052123307834014,0.6199103350191671,0.8141239054673683,0.7683453237410072,0.8599024871937295,0.3,0.28215353930871173
centralized,43,,9,0.3971499494380421,0.8805568019549052,0.8143036365509033,0,0,0,,0.2618279792368412,,6,False,0.9071216938687525,0.6327966714374206,0.806723552837049,0.7386091127098321,0.8748379929642659,0.1,0.18660527157510695
centralized,43,,10,0.34846661074293983,0.8826548788282607,0.8138017654418945,0,0,0,,0.2618279792368412,,7,False,0.897487660676865,0.6040659551799036,0.7974390123154207,0.713189448441247,0.8816885761895945,0.2,0.16650199113941427
centralized,43,,11,0.40342045161459184,0.8839279876814948,0.8291091322898865,0,0,0,,0.2618279792368412,,8,True,0.8992006986893358,0.6094641980803636,0.7956837196415798,0.7045563549160672,0.8868110843670926,0.4,0.19379118808876203
