run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc
centralized,11,,1,0.4884620126750734,0.8309166895018684,0.7272270917892456,0,0,0,,0.4884620126750734,,0,False,0.9161130566015617,0.658224823097509,0.8327998145826978,0.874820143884892,0.7907794852805036,0.5,0.2621212121212121
centralized,11,,2,0.42562049792872536,0.8302251100540161,0.7131744027137756,0,0,0,,0.42562049792872536,,0,False,0.9165968169733792,0.6636444089451645,0.8328244125677056,0.8815347721822542,0.7841140529531568,0.6,0.313192992726844
centralized,11,,3,0.30595893330044216,0.8585201170709398,0.7771643400192261,0,0,0,,0.30595893330044216,,0,False,0.913310706739182,0.6630928181969911,0.8336935561715412,0.8287769784172662,0.8386101339258162,0.3,0.2764791703079728
centralized,11,,4,0.4007427891095479,0.8662021425035265,0.7867001295089722,0,0,0,,0.30595893330044216,,1,False,0.9148372322323588,0.6499779950947101,0.8317460528892198,0.8206235011990408,0.8428686045793988,0.3,0.25643584363742594
centralized,11,,5,0.2964487257930968,0.8763052754931979,0.8035376071929932,0,0,0,,0.2964487257930968,,0,False,0.9122105759199344,0.6439186307255783,0.8239296213464333,0.7856115107913669,0.8622477319014997,0.3,0.2114216703108321
centralized,11,,6,0.31057291395134395,0.8729983369509379,0.7964868545532227,0,0,0,,0.2964487257930968,,1,False,0.9108744406067444,0.6486142168748934,0.8194878202233622,0.781294964028777,0.8576806764179473,0.1,0.1826048275396102
centralized,11,,7,0.30613024946716094,0.8762433727582296,0.812045156955719,0,0,0,,0.2964487257930968,,2,False,0.9035378473743869,0.6241575092868695,0.8027896068629266,0.7333333333333333,0.8722458803925199,0.5121951219512195,0.22624037033023797
centralized,11,,8,0.3254440724849701,0.877486613061693,0.8180669546127319,0,0,0,,0.2964487257930968,,3,False,0.9041309962583536,0.6206517402401059,0.8092573672963129,0.7467625899280576,0.8717521446645683,0.2,0.16706093014648415
centralized,11,,9,0.3397448816233211,0.8772074911329482,0.8006948828697205,0,0,0,,0.2964487257930968,,4,False,0.8982126500243981,0.5964075012684119,0.7950663279781656,0.7213429256594724,0.8687897302968586,0.4,0.28036016976808337
centralized,11,,10,0.3937451872560713,0.8800720771153768,0.8174352645874023,0,0,0,,0.2964487257930968,,5,False,0.8948752125868273,0.6058439979684347,0.7978268523858936,0.7203836930455636,0.8752700117262235,0.4,0.21202661751432975
centralized,11,,11,0.4056640209423171,0.8880225353770785,0.823120653629303,0,0,0,,0.2964487257930968,,6,False,0.8974081094317288,0.6016101914418693,0.7945939933851844,0.7031175059952038,0.8860704807751651,0.4,0.2514054785793916
centralized,11,,12,0.3986126068565581,0.8867845469050937,0.8150564432144165,0,0,0,,0.2964487257930968,,7,False,0.8982161280788366,0.6091993520944411,0.7947482858001693,0.7031175059952038,0.8863790656051348,0.2,0.16066702346548392
centralized,11,,13,0.3703431048327022,0.8976793421639336,0.8477272987365723,0,0,0,,0.2964487257930968,,8,True,0.8969237422504137,0.6008488451317625,0.7728035531212134,0.6321342925659472,0.9134728136764797,0.45528455284552843,0.41671219446198954
