run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early
fedavg_default,41,,1,1.4610891938209534,0.4959775080283483,0.3689320385456085,3223280,3223280,6446560,12 10 7 5 29 18 22 9 17 8,1.4610891938209534,1,0,False
fedavg_default,41,,2,1.0736316402753194,0.6263997455437978,0.48148149251937866,3223280,3223280,6446560,12 27 23 24 18 0 7 21 26 14,1.0736316402753194,2,0,False
fedavg_default,41,,3,0.8142790714899699,0.7846139351526896,0.6486486196517944,3223280,3223280,6446560,4 29 23 10 5 8 20 22 19 18,0.8142790714899699,3,0,False
fedavg_default,41,,4,0.6470673143863678,0.8280469139417013,0.6407766938209534,3223280,3223280,6446560,1 3 25 18 29 13 9 6 2 11,0.6470673143863678,4,0,False
fedavg_default,41,,5,0.5503381868203481,0.8182277202606201,0.6419752836227417,3223280,3223280,6446560,23 15 4 17 21 0 3 29 27 5,0.5503381868203481,5,0,False
fedavg_default,41,,6,0.4551271249850591,0.857783458630244,0.6790123581886292,3223280,3223280,6446560,1 8 10 7 19 0 25 18 5 13,0.4551271249850591,6,0,False
fedavg_default,41,,7,0.40086864630381264,0.8665417850017547,0.654321014881134,3223280,3223280,6446560,28 25 27 1 9 12 4 3 21 2,0.40086864630381264,7,0,False
fedavg_default,41,,8,0.35533508360385896,0.8764145215352376,0.6666666865348816,3223280,3223280,6446560,13 0 21 27 15 12 7 28 2 4,0.35533508360385896,8,0,False
fedavg_default,41,,9,0.35923341612021126,0.8715854426225026,0.7111111283302307,3223280,3223280,6446560,2 14 23 12 13 17 27 8 24 0,0.35533508360385896,8,1,False
fedavg_default,41,,10,0.3105673452218374,0.8784613490104676,0.604938268661499,3223280,3223280,6446560,28 0 20 14 10 5 4 2 1 3,0.3105673452218374,10,0,False
fedavg_default,41,,11,0.2824761852622032,0.9000990092754364,0.7160493731498718,3223280,3223280,6446560,21 22 4 13 20 28 23 2 19 16,0.2824761852622032,11,0,False
fedavg_default,41,,12,0.26487072159846625,0.9040607591470082,0.7160493731498718,3223280,3223280,6446560,13 19 27 3 7 25 29 11 14 23,0.26487072159846625,12,0,False
fedavg_default,41,,13,0.25245655129353206,0.9047593116760254,0.7160493731498718,3223280,3223280,6446560,25 14 2 21 8 17 6 26 7 29,0.25245655129353206,13,0,False
fedavg_default,41,,14,0.23968669349948565,0.9053635855515798,0.6913580298423767,3223280,3223280,6446560,12 28 22 10 25 19 29 9 14 2,0.23968669349948565,14,0,False
fedavg_default,41,,15,0.23917404934763908,0.9061336755752564,0.7283950448036194,3223280,3223280,6446560,6 17 5 29 0 7 27 15 21 24,0.23968669349948565,14,1,False
fedavg_default,41,,16,0.22402551770210266,0.9093428234259288,0.6666666865348816,3223280,3223280,6446560,2 7 17 18 19 4 15 10 3 28,0.22402551770210266,16,0,False
fedavg_default,41,,17,0.20823162347078322,0.9258735259373982,0.7407407164573669,3223280,3223280,6446560,12 21 23 3 14 19 27 22 6 17,0.20823162347078322,17,0,False
fedavg_default,41,,18,0.20524420961737633,0.9210812429587046,0.6666666865348816,3223280,3223280,6446560,24 15 12 11 8 26 0 5 18 4,0.20524420961737633,18,0,False
fedavg_default,41,,19,0.20809843043486279,0.9230758229891459,0.7654321193695068,3223280,3223280,6446560,20 4 16 27 29 5 13 2 1 26,0.20524420961737633,18,1,False
fedavg_default,41,,20,0.19722282364964486,0.9248453060785929,0.7160493731498718,3223280,3223280,6446560,21 19 22 11 6 29 12 9 27 4,0.19722282364964486,20,0,False
fedavg_default,41,,21,0.18582940076788265,0.9338287393252055,0.7407407164573669,3223280,3223280,6446560,8 27 12 19 7 3 22 29 26 18,0.18582940076788265,21,0,False
fedavg_default,41,,22,0.17938775271177293,0.929894628127416,0.6790123581886292,3223280,3223280,6446560,13 9 12 25 15 22 7 3 16 26,0.17938775271177293,22,0,False
fedavg_default,41,,23,0.1737141866236925,0.9342252771059673,0.7160493731498718,3223280,3223280,6446560,19 14 7 15 5 26 9 2 27 24,0.1737141866236925,23,0,False
fedavg_default,41,,24,0.1841664884239435,0.9283474107583364,0.7037037014961243,3223280,3223280,6446560,15 18 26 12 1 19 22 23 17 0,0.1737141866236925,23,1,False
fedavg_default,41,,25,0.1695047779629628,0.9351086020469666,0.7407407164573669,3223280,3223280,6446560,24 29 20 6 13 15 10 11 18 5,0.1695047779629628,25,0,False
fedavg_default,41,,26,0.16571811983982723,0.9340768317381541,0.7160493731498718,3223280,3223280,6446560,13 27 0 7 5 19 16 12 4 28,0.16571811983982723,26,0,False
fedavg_default,41,,27,0.16818096960584322,0.9375006039937337,0.7283950448036194,3223280,3223280,6446560,20 18 16 12 0 7 8 19 25 17,0.16571811983982723,26,1,False
fedavg_default,41,,28,0.17026378388206165,0.9345624148845673,0.7160493731498718,3223280,3223280,6446560,24 16 23 7 12 27 5 1 28 10,0.16571811983982723,26,2,False
fedavg_default,41,,29,0.16327616050839425,0.9369086742401123,0.6913580298423767,3223280,3223280,6446560,18 16 22 5 15 2 29 17 1 6,0.16327616050839425,29,0,False
fedavg_default,41,,30,0.16192521676421165,0.9370060245196025,0.6419752836227417,3223280,3223280,6446560,11 5 8 15 2 24 21 14 0 9,0.16192521676421165,30,0,False
fedavg_default,41,,31,0.15887521499147017,0.9411159078280131,0.654321014881134,3223280,3223280,6446560,3 9 12 25 2 17 10 21 14 11,0.15887521499147017,31,0,False
fedavg_default,41,,32,0.16165312249213457,0.9384609421094259,0.654321014881134,3223280,3223280,6446560,16 25 5 2 26 11 12 24 27 14,0.15887521499147017,31,1,False
fedavg_default,41,,33,0.15543601183841627,0.9408664286136628,0.654321014881134,3223280,3223280,6446560,5 8 29 2 26 0 10 9 23 21,0.15543601183841627,33,0,False
fedavg_default,41,,34,0.15787154380232096,0.9392158269882203,0.654321014881134,3223280,3223280,6446560,26 0 6 1 13 22 3 28 4 8,0.15543601183841627,33,1,False
fedavg_default,41,,35,0.15062997012088697,0.9432241340478261,0.7037037014961243,3223280,3223280,6446560,16 27 24 8 11 5 15 29 12 23,0.15062997012088697,35,0,False
fedavg_default,41,,36,0.14728085982302824,0.944957842429479,0.7037037014961243,3223280,3223280,6446560,21 8 29 27 19 17 22 28 18 5,0.14728085982302824,36,0,False
fedavg_default,41,,37,0.15787697030852238,0.9406123717625936,0.6913580298423767,3223280,3223280,6446560,28 7 25 26 0 24 8 16 1 6,0.14728085982302824,36,1,False
fedavg_default,41,,38,0.15306739937514066,0.9435059607028962,0.6913580298423767,3223280,3223280,6446560,26 21 10 9 29 8 25 24 23 2,0.14728085982302824,36,2,False
fedavg_default,41,,39,0.16145256801197927,0.9390029907226562,0.654321014881134,3223280,3223280,6446560,2 27 8 18 9 4 12 17 22 0,0.14728085982302824,36,3,False
fedavg_default,41,,40,0.14344826440016428,0.9459169526894887,0.7283950448036194,3223280,3223280,6446560,11 20 7 29 25 13 19 21 14 24,0.14344826440016428,40,0,False
fedavg_default,41,,41,0.1442377124602596,0.9466095487276713,0.7283950448036194,3223280,3223280,6446560,20 7 1 26 6 27 9 19 11 0,0.14344826440016428,40,1,False
fedavg_default,41,,42,0.14027298651635647,0.9470422089099884,0.7037037014961243,3223280,3223280,6446560,5 15 13 22 2 16 18 17 28 19,0.14027298651635647,42,0,False
fedavg_default,41,,43,0.14710750995824734,0.9454099694887798,0.7283950448036194,3223280,3223280,6446560,1 27 23 3 20 12 14 21 2 17,0.14027298651635647,42,1,False
fedavg_default,41,,44,0.14497648446510236,0.9473801513512929,0.6790123581886292,3223280,3223280,6446560,28 23 27 25 22 2 26 0 24 18,0.14027298651635647,42,2,False
fedavg_default,41,,45,0.13865574213365714,0.947728838523229,0.7283950448036194,3223280,3223280,6446560,8 14 13 12 29 1 4 19 22 20,0.13865574213365714,45,0,False
fedavg_default,41,,46,0.1427902761225899,0.9465655982494354,0.7037037014961243,3223280,3223280,6446560,2 26 25 17 12 27 11 15 6 23,0.13865574213365714,45,1,False
fedavg_default,41,,47,0.15012561731661359,0.9445659836133321,0.6296296119689941,3223280,3223280,6446560,23 18 2 26 16 22 25 5 21 9,0.13865574213365714,45,2,False
fedavg_default,41,,48,0.1491479566320777,0.9454085727532705,0.6296296119689941,3223280,3223280,6446560,6 5 20 8 25 26 15 23 2 7,0.13865574213365714,45,3,False
fedavg_default,41,,49,0.15955416966850558,0.9385634124279022,0.6419752836227417,3223280,3223280,6446560,16 7 5 0 21 2 24 8 10 28,0.13865574213365714,45,4,False
fedavg_default,41,,50,0.1442775269349416,0.9468437393506368,0.6296296119689941,3223280,3223280,6446560,27 5 4 8 29 28 11 18 0 15,0.13865574213365714,45,5,False
fedavg_default,41,,51,0.13594168213506538,0.9491554637749989,0.6913580298423767,3223280,3223280,6446560,2 29 28 17 22 3 11 20 4 27,0.13594168213506538,51,0,False
fedavg_default,41,,52,0.15125516985232632,0.9450299322605134,0.6172839403152466,3223280,3223280,6446560,6 8 11 7 2 4 9 25 5 22,0.13594168213506538,51,1,False
fedavg_default,41,,53,0.13346016372864444,0.9501420974731445,0.6666666865348816,3223280,3223280,6446560,5 22 14 7 17 6 8 15 24 9,0.13346016372864444,53,0,False
fedavg_default,41,,54,0.12798621288190284,0.9503507812817892,0.7037037014961243,3223280,3223280,6446560,2 11 16 13 15 28 14 25 24 12,0.12798621288190284,54,0,False
fedavg_default,41,,55,0.12518539310743412,0.9530260900656382,0.7283950448036194,3223280,3223280,6446560,19 24 9 4 3 0 14 26 27 13,0.12518539310743412,55,0,False
fedavg_default,41,,56,0.12464909022673965,0.9540022015571594,0.7160493731498718,3223280,3223280,6446560,15 14 27 4 29 10 7 2 11 22,0.12518539310743412,55,1,False
fedavg_default,41,,57,0.12441781982779503,0.9548059165477752,0.7037037014961243,3223280,3223280,6446560,3 17 9 27 8 7 10 6 0 16,0.12518539310743412,55,2,False
fedavg_default,41,,58,0.1242864090638856,0.9527417957782746,0.7407407164573669,3223280,3223280,6446560,20 28 19 16 14 23 21 18 13 2,0.12518539310743412,55,3,False
fedavg_default,41,,59,0.11893552395825585,0.9536444922288259,0.7530864477157593,3223280,3223280,6446560,19 22 16 14 7 23 3 29 13 4,0.11893552395825585,59,0,False
