run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early
centralized,23,,1,0.3653907135128975,0.838860442241033,0.654321014881134,0,0,0,,0.3653907135128975,,0,False
centralized,23,,2,0.11600474411000808,0.9585030575593313,0.8921568393707275,0,0,0,,0.11600474411000808,,0,False
centralized,23,,3,0.3290133240322272,0.8836910585562389,0.8260869383811951,0,0,0,,0.11600474411000808,,1,False
centralized,23,,4,0.07783118071965874,0.9722849627335867,0.9210526347160339,0,0,0,,0.07783118071965874,,0,False
centralized,23,,5,0.07109438210415343,0.9736869772275288,0.9078947305679321,0,0,0,,0.07109438210415343,,0,False
centralized,23,,6,0.08880986686175069,0.9629728158315023,0.8831169009208679,0,0,0,,0.07109438210415343,,1,False
centralized,23,,7,0.07318925227349003,0.9713025192419688,0.8947368264198303,0,0,0,,0.07109438210415343,,2,False
centralized,23,,8,0.06332025758456439,0.978033713499705,0.9210526347160339,0,0,0,,0.06332025758456439,,0,False
centralized,23,,9,0.439882692694664,0.8668557167053222,0.7702702879905701,0,0,0,,0.06332025758456439,,1,False
centralized,23,,10,0.06901217610575258,0.9761689960956573,0.9078947305679321,0,0,0,,0.06332025758456439,,2,False
centralized,23,,11,0.06117021627724171,0.9767589449882508,0.9189189076423645,0,0,0,,0.06117021627724171,,0,False
centralized,23,,12,0.062135685421526435,0.9804851134618123,0.9342105388641357,0,0,0,,0.06117021627724171,,1,False
centralized,23,,13,0.0877858023547257,0.9620817720890045,0.8783783912658691,0,0,0,,0.06117021627724171,,2,False
centralized,23,,14,0.07127708505528668,0.9760754207770029,0.9130434989929199,0,0,0,,0.06117021627724171,,3,False
centralized,23,,15,0.08347014716515938,0.9709115783373515,0.8947368264198303,0,0,0,,0.06117021627724171,,4,False
centralized,23,,16,0.058448218080836035,0.9821590979894003,0.9239130616188049,0,0,0,,0.058448218080836035,,0,False
centralized,23,,17,0.053866677754558626,0.9839223265647888,0.9347826242446899,0,0,0,,0.053866677754558626,,0,False
centralized,23,,18,0.06404848371942838,0.9718177398045857,0.8918918967247009,0,0,0,,0.053866677754558626,,1,False
centralized,23,,19,0.060042323699841894,0.9822540581226349,0.9021739363670349,0,0,0,,0.053866677754558626,,2,False
centralized,23,,20,0.0591498427791521,0.9771097838878632,0.8918918967247009,0,0,0,,0.053866677754558626,,3,False
centralized,23,,21,0.07537013615171115,0.9688337127367656,0.8918918967247009,0,0,0,,0.053866677754558626,,4,False
centralized,23,,22,0.06145404407288879,0.9814714769522349,0.9021739363670349,0,0,0,,0.053866677754558626,,5,False
centralized,23,,23,0.056186503171920775,0.9838592350482941,0.9130434989929199,0,0,0,,0.053866677754558626,,6,False
centralized,23,,24,0.05603611976839602,0.9830686966578166,0.9239130616188049,0,0,0,,0.053866677754558626,,7,False
centralized,23,,25,0.05231141431334739,0.9844848831494649,0.9347826242446899,0,0,0,,0.05231141431334739,,0,False
centralized,23,,26,0.05918455511370364,0.9792568723360697,0.9130434989929199,0,0,0,,0.05231141431334739,,1,False
centralized,23,,27,0.0710701293622454,0.9746369739373525,0.9054054021835327,0,0,0,,0.05231141431334739,,2,False
centralized,23,,28,0.14483941668489328,0.9548620204130809,0.875,0,0,0,,0.05231141431334739,,3,False
centralized,23,,29,0.05884074549733972,0.9843193193276724,0.9021739363670349,0,0,0,,0.05231141431334739,,4,False
centralized,23,,30,0.053753386011036734,0.9834286133448283,0.945652186870575,0,0,0,,0.05231141431334739,,5,False
centralized,23,,31,0.055004091622928776,0.9834325730800628,0.9347826242446899,0,0,0,,0.05231141431334739,,6,False
centralized,23,,32,0.06430107491323725,0.9850853224595387,0.9239130616188049,0,0,0,,0.05231141431334739,,7,False
centralized,23,,33,0.06365139001184919,0.9793422758579254,0.9130434989929199,0,0,0,,0.05231141431334739,,8,False
centralized,23,,34,0.054742585695930754,0.9847273369630177,0.9417475461959839,0,0,0,,0.05231141431334739,,9,False
centralized,23,,35,0.0573507707779451,0.9843291064103444,0.9130434989929199,0,0,0,,0.05231141431334739,,10,False
centralized,23,,36,0.05658355897370105,0.9862656851609548,0.9347826242446899,0,0,0,,0.05231141431334739,,11,False
centralized,23,,37,0.056508786075088815,0.985663898785909,0.9417475461959839,0,0,0,,0.05231141431334739,,12,False
centralized,23,,38,0.05729053365745737,0.9843388378620148,0.9417475461959839,0,0,0,,0.05231141431334739,,13,False
centralized,23,,39,0.1038515212557589,0.9695668001969655,0.9054054021835327,0,0,0,,0.05231141431334739,,14,False
centralized,23,,40,0.0604499913014782,0.9864043553670248,0.9417475461959839,0,0,0,,0.05231141431334739,,15,False
centralized,23,,41,0.0592049298924394,0.9865383843580882,0.9417475461959839,0,0,0,,0.05231141431334739,,16,False
centralized,23,,42,0.06207110870066875,0.9875604510307312,0.9417475461959839,0,0,0,,0.05231141431334739,,17,False
centralized,23,,43,0.06288889799034222,0.9875604490439097,0.9417475461959839,0,0,0,,0.05231141431334739,,18,False
centralized,23,,44,0.06165684820783402,0.9843902786572775,0.9417475461959839,0,0,0,,0.05231141431334739,,19,False
centralized,23,,45,0.06361902992260487,0.9835426867008209,0.945652186870575,0,0,0,,0.05231141431334739,,20,False
centralized,23,,46,0.061381569003666904,0.9864226420720418,0.9417475461959839,0,0,0,,0.05231141431334739,,21,False
