run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early
cvar_0.75,29,0.75,1,1.449053422609965,0.5332112421592077,0.3980582654476166,3223280,3223280,6446560,17 2 11 19 26 9 28 16 27 12,1.449053422609965,1,0,False
cvar_0.75,29,0.75,2,1.0732985814412435,0.6579864541689555,0.5048543810844421,3223280,3223280,6446560,13 0 1 3 14 20 7 11 2 15,1.0732985814412435,2,0,False
cvar_0.75,29,0.75,3,0.8313255886236827,0.7608529329299927,0.5631067752838135,3223280,3223280,6446560,10 19 17 13 23 6 14 5 7 26,0.8313255886236827,3,0,False
cvar_0.75,29,0.75,4,0.6617831965287526,0.8279518842697143,0.6000000238418579,3223280,3223280,6446560,25 13 21 29 27 18 16 6 17 28,0.6617831965287526,4,0,False
cvar_0.75,29,0.75,5,0.561287447810173,0.8438323378562927,0.644444465637207,3223280,3223280,6446560,9 8 16 24 7 13 15 27 4 29,0.561287447810173,5,0,False
cvar_0.75,29,0.75,6,0.4718402196963628,0.858617881933848,0.6601941585540771,3223280,3223280,6446560,24 9 18 22 20 15 12 19 3 11,0.4718402196963628,6,0,False
cvar_0.75,29,0.75,7,0.4199334700902303,0.8700962245464325,0.6310679316520691,3223280,3223280,6446560,27 4 8 28 22 10 2 17 12 5,0.4199334700902303,7,0,False
cvar_0.75,29,0.75,8,0.37835517128308616,0.8788356264432271,0.7184466123580933,3223280,3223280,6446560,13 20 28 29 14 9 19 21 4 10,0.37835517128308616,8,0,False
cvar_0.75,29,0.75,9,0.3481430704394976,0.8832803845405579,0.7475728392601013,3223280,3223280,6446560,23 27 28 22 20 29 24 21 6 8,0.3481430704394976,9,0,False
cvar_0.75,29,0.75,10,0.34882007737954457,0.8806882719198863,0.7111111283302307,3223280,3223280,6446560,0 24 29 12 13 17 4 25 23 9,0.3481430704394976,9,1,False
cvar_0.75,29,0.75,11,0.2982876787583033,0.8942537009716034,0.7037037014961243,3223280,3223280,6446560,29 0 27 1 23 26 20 9 3 28,0.2982876787583033,11,0,False
