run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc
centralized,47,,1,0.3440788487593333,0.8423501915401883,0.7518193125724792,0,0,0,,0.3440788487593333,,0,False,0.9116879797402588,0.6625442581397075,0.8269978425702319,0.8517985611510791,0.8021971239893847,0.4,0.3265158585997481
centralized,47,,2,0.3388223292099105,0.8347514073053995,0.7406822443008423,0,0,0,,0.3388223292099105,,0,False,0.9157786897680521,0.6640460853670049,0.8331983552206559,0.8729016786570744,0.7934950317842375,0.4,0.3230036142104556
centralized,47,,3,0.36080077787240344,0.8508711722162035,0.769109308719635,0,0,0,,0.3388223292099105,,1,False,0.9137854833703857,0.6706178312803815,0.8281460889425842,0.8282973621103118,0.8279948157748566,0.6,0.3418667583784783
centralized,47,,4,0.32954343573914635,0.8549552692307366,0.7747946977615356,0,0,0,,0.32954343573914635,,0,False,0.9158417979558217,0.6750491022906713,0.8330560065926151,0.8364508393285371,0.8296611738566932,0.5,0.4193960059041862
centralized,47,,5,0.3200116232037544,0.8578191267119514,0.782059371471405,0,0,0,,0.3200116232037544,,0,False,0.9107231082380902,0.6566002507677775,0.8306932236103359,0.8292565947242206,0.8321298524964513,0.4,0.256197862709797
centralized,47,,6,0.28766503433386487,0.8541548914379544,0.761528730392456,0,0,0,,0.28766503433386487,,0,False,0.9103964523252719,0.6556168079412711,0.8255557967993314,0.8239808153477218,0.8271307782509412,0.5,0.39870840285105136
centralized,47,,7,0.2825685325596068,0.886163956589169,0.823120653629303,0,0,0,,0.2825685325596068,,0,False,0.9070690938454569,0.6516245849036499,0.8120011526420412,0.7448441247002399,0.8791581805838425,0.3,0.2447264052593962
centralized,47,,8,0.34973406626118553,0.8714847697152032,0.7867972254753113,0,0,0,,0.2825685325596068,,1,False,0.9015065747809085,0.6432404043296888,0.8138733967464059,0.7769784172661871,0.8507683762266247,0.3,0.26837485723311705
centralized,47,,9,0.32261470042996937,0.8852497008111742,0.8250157833099365,0,0,0,,0.2825685325596068,,2,False,0.9036454154580428,0.6378192843898527,0.8083088352498893,0.7357314148681056,0.8808862556316731,0.4,0.33715293841103
centralized,47,,10,0.3571207763420211,0.8814134862687852,0.8262792229652405,0,0,0,,0.2825685325596068,,3,False,0.9025730794738398,0.6395114251970867,0.8093324044707948,0.739568345323741,0.8790964636178485,0.5691056910569106,0.44411972293607876
centralized,47,,11,0.357782003780206,0.8776838117175632,0.8044851422309875,0,0,0,,0.2825685325596068,,4,False,0.8890851991615373,0.6079531828413252,0.7923060255739123,0.705515587529976,0.8790964636178485,0.5,0.31686761661186214
centralized,47,,12,0.3146234808696641,0.8871303531858656,0.8196462392807007,0,0,0,,0.2825685325596068,,5,False,0.8985589606448522,0.6318879846576062,0.8033434611318536,0.720863309352518,0.8858236129111893,0.4,0.3718477063691485
centralized,47,,13,0.3653762489557266,0.8866271376609802,0.8215413689613342,0,0,0,,0.2825685325596068,,6,False,0.8961417276103205,0.6297247001780955,0.8049797599432026,0.7270983213429256,0.8828611985434796,0.4,0.29777539048774254
centralized,47,,14,0.3253169328802162,0.9031010005209181,0.8483891487121582,0,0,0,,0.2825685325596068,,7,False,0.8973216908791055,0.6267151533525613,0.7923566867668612,0.6748201438848921,0.9098932296488305,0.1,0.25189942949668354
centralized,47,,15,0.3572969403531816,0.8876237935490079,0.8340908885002136,0,0,0,,0.2825685325596068,,8,False,0.8898972730721182,0.6181772074610709,0.7795675993920657,0.6422062350119904,0.916928963772141,0.5,0.25048091211897877
centralized,47,,16,0.3446803217132886,0.8935584293471442,0.8269109129905701,0,0,0,,0.2825685325596068,,9,False,0.8993047443178581,0.6244565369115289,0.797546728401393,0.7016786570743405,0.8934147997284454,0.3,0.2870544260766205
centralized,47,,17,0.3996522972981135,0.8994725015428331,0.8398610353469849,0,0,0,,0.2825685325596068,,10,False,0.8893480216752352,0.6096442752925573,0.7817645901793655,0.6522781774580336,0.9112510029006974,0.2,0.2298534637868486
centralized,47,,18,0.36208652787738377,0.9050260186195374,0.842387855052948,0,0,0,,0.2825685325596068,,11,False,0.8868348535391276,0.6114163924630148,0.7766185052328439,0.6350119904076739,0.918225020058014,0.2,0.242676400831923
centralized,47,,19,0.326191966732343,0.904925975534651,0.8512318134307861,0,0,0,,0.2825685325596068,,12,False,0.8953028504802156,0.6178303774773172,0.771351605995337,0.6196642685851319,0.9230389434055422,0.2,0.2731129845100433
