run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc
ga_best_validated,47,,1,0.39586058921284145,0.8022207021713257,0.6270307898521423,3634968,3634968,7269936,5 1 3,0.39586058921284145,1,0,False,0.8779893026885657,0.5971349389548425,0.784559791529857,0.8292565947242206,0.7398629883354935,0.3,0.28781347852455513
ga_best_validated,47,,2,0.4155273718966378,0.8271857963667976,0.7395232319831848,3634968,3634968,7269936,8 7 4,0.39586058921284145,1,1,False,0.8898079980747859,0.6185876309954573,0.8108977953722931,0.8407673860911271,0.7810282046534592,0.4,0.33389418161096046
ga_best_validated,47,,3,0.39212704201539356,0.7948755025863647,0.6557207107543945,3634968,3634968,7269936,5 4 7,0.39212704201539356,3,0,False,0.8870480360758606,0.6103867071930209,0.8004813035333629,0.8733812949640288,0.727581312102697,0.4,0.3126778814322407
ga_best_validated,47,,4,0.34372566640377045,0.8073336680730184,0.6754234433174133,3634968,3634968,7269936,6 8 4,0.34372566640377045,4,0,False,0.8810407996505961,0.6070194869595579,0.7915814062321703,0.8302158273381295,0.7529469851262112,0.5,0.27813787620809693
ga_best_validated,47,,5,0.3387179863121774,0.8429956833521525,0.7227101922035217,3634968,3634968,7269936,0 6 5,0.3387179863121774,5,0,False,0.885568353315866,0.6164792964954995,0.8015799987301402,0.7966426858513189,0.8065173116089613,0.4,0.27034515702235873
ga_best_validated,47,,6,0.4637428985701667,0.8339731825722588,0.702634871006012,3634968,3634968,7269936,0 1 8,0.3387179863121774,5,1,False,0.8913578783335115,0.6276583401084952,0.8071050436081425,0.8258992805755395,0.7883108066407455,0.4,0.24658188987373644
ga_best_validated,47,,7,0.3535563415951199,0.8553727202945285,0.766373872756958,3634968,3634968,7269936,4 7 5,0.3387179863121774,5,2,False,0.8950583062526094,0.6346164546018438,0.812302011751088,0.7956834532374101,0.8289205702647657,0.4,0.30805220012443013
ga_best_validated,47,,8,0.3543504195080863,0.8421509133444892,0.71543288230896,3634968,3634968,7269936,8 0 6,0.3387179863121774,5,3,False,0.8916329702392503,0.6280569824674113,0.809456548813902,0.8191846522781775,0.7997284453496266,0.4,0.2850728511054242
ga_best_validated,47,,9,0.37391775018639034,0.8327940305074056,0.7036386728286743,3634968,3634968,7269936,5 6 1,0.3387179863121774,5,4,False,0.8978517463755342,0.6322502085965767,0.8146238128919194,0.8350119904076738,0.7942356353761649,0.5,0.33840940244557816
ga_best_validated,47,,10,0.36550948354933,0.8538249664836459,0.7410288453102112,3634968,3634968,7269936,3 5 8,0.3387179863121774,5,5,False,0.9031113490988362,0.6510092553670993,0.8223253354361503,0.8254196642685852,0.8192310066037154,0.4,0.29865903790052395
ga_best_validated,47,,11,0.32972734918196994,0.8744261463483175,0.7646173238754272,3634968,3634968,7269936,3 0 4,0.32972734918196994,11,0,False,0.9023611993574924,0.6485393956765885,0.8146738968758339,0.781294964028777,0.8480528297228909,0.3,0.3062193176578768
ga_best_validated,47,,12,0.4269341793325212,0.8510415818956163,0.7405269742012024,3634968,3634968,7269936,5 8 4,0.32972734918196994,11,1,False,0.8965086549534673,0.6448431560664077,0.8151433898243374,0.814388489208633,0.8158982904400419,0.4,0.3498619698952436
ga_best_validated,47,,13,0.30333005554146236,0.858824630578359,0.7626097798347473,3634968,3634968,7269936,5 3 1,0.30333005554146236,13,0,False,0.9022184659234286,0.6502722326858339,0.8180979452690393,0.8086330935251799,0.8275627970128988,0.3,0.38550511913941143
ga_best_validated,47,,14,0.38263557520177627,0.8584366507000394,0.7646173238754272,3634968,3634968,7269936,0 2 7,0.30333005554146236,13,1,False,0.9039874044108538,0.6555299186282105,0.8202800174228326,0.8134292565947242,0.8271307782509412,0.4,0.3702860988470555
