run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,drift_mean_update_norm,drift_avg_update_norm
cvar_0.9,43,0.9,1,0.41070420212215847,0.8906085424953036,0.8112923502922058,6058280,6058280,12116560,0 4 5 1 3,0.41070420212215847,1,0,False,0.8859471504447988,0.5981586434382036,0.7828716327067952,0.6776978417266187,0.8880454236869716,0.2,0.34717592834614114,12.45020933151245,9.757514953613281
cvar_0.9,43,0.9,2,0.377807358900706,0.7973879310819838,0.6118216514587402,6058280,6058280,12116560,5 1 3 4 6,0.377807358900706,2,0,False,0.8845849371234358,0.5964685581671814,0.7927695244285964,0.8585131894484412,0.7270258594087514,0.5,0.33466860999320797,9.768166637420654,9.20881175994873
cvar_0.9,43,0.9,3,0.46706536081102157,0.8008327550358243,0.7003763914108276,6058280,6058280,12116560,0 6 4 2 7,0.377807358900706,2,1,False,0.9011654442415332,0.6468855594091611,0.8132080967331301,0.8829736211031175,0.7434425723631426,0.6,0.36314846878029616,12.63770513534546,11.170974731445312
cvar_0.9,43,0.9,4,0.3950452042950524,0.8219091561105516,0.6978669762611389,6058280,6058280,12116560,8 6 3 1 0,0.377807358900706,2,2,False,0.9055439151733604,0.6471204857927066,0.8196841600964738,0.8685851318944844,0.7707831882984633,0.5,0.37055364638208665,13.707163619995118,8.190999031066895
cvar_0.9,43,0.9,5,0.39596739742490983,0.8341990245713128,0.7319949865341187,6058280,6058280,12116560,1 8 3 7 0,0.377807358900706,2,3,False,0.9069759263871998,0.654861539957198,0.8243756707279982,0.8580335731414868,0.7907177683145097,0.5,0.3397043677386049,15.120416831970214,8.113391876220703
cvar_0.9,43,0.9,6,0.46025752358966404,0.7765242391162448,0.4880746603012085,6058280,6058280,12116560,2 7 1 3 4,0.377807358900706,2,4,False,0.8882015365304498,0.616120368564505,0.7890108279974798,0.8685851318944844,0.7094365241004752,0.5,0.3555451148438145,13.9005952835083,9.238585472106934
cvar_0.9,43,0.9,7,0.3765077309476005,0.834228879875607,0.7440401315689087,6058280,6058280,12116560,8 4 7 1 3,0.3765077309476005,7,0,False,0.9073224294106651,0.6522739054529991,0.8229386422356283,0.8508393285371703,0.7950379559340863,0.5,0.33857979544174993,13.214653015136719,7.602555274963379
cvar_0.9,43,0.9,8,0.4642442266146342,0.826412558555603,0.7279798984527588,6058280,6058280,12116560,1 0 4 7 8,0.3765077309476005,7,1,False,0.9062563243239883,0.6597637068442823,0.8251215136019309,0.8618705035971223,0.7883725236067395,0.5,0.28655947002401205,13.260023975372315,8.446109771728516
cvar_0.9,43,0.9,9,0.43114683363172746,0.841822173860338,0.7525721192359924,6058280,6058280,12116560,0 2 7 6 8,0.3765077309476005,7,2,False,0.9049148017264765,0.6598502295993579,0.8212963049297648,0.8345323741007195,0.8080602357588101,0.5,0.2613061092205477,13.879145908355714,8.18091106414795
cvar_0.9,43,0.9,10,0.353404422601064,0.8530687822235955,0.7508155703544617,6058280,6058280,12116560,8 1 6 4 0,0.353404422601064,10,0,False,0.9039105172074153,0.6543013627029592,0.8179964896810565,0.8134292565947242,0.8225637227673888,0.5,0.29872772157802896,11.431861877441406,7.747077941894531
