run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc
grid_best_validated,23,,1,0.5598056614398956,0.747779925664266,0.5324968695640564,3634968,3634968,7269936,4 1 0,0.5598056614398956,1,0,False,0.865507601324976,0.539919384227734,0.7661692900817283,0.8752997601918465,0.6570388199716102,0.6,0.3508463207186117
grid_best_validated,23,,2,0.3244763712088267,0.8147337370448642,0.7139272093772888,3634968,3634968,7269936,4 6 3,0.3244763712088267,2,0,False,0.8859419407632568,0.5899527300739799,0.8017529838377031,0.8498800959232614,0.7536258717521447,0.4,0.35076656166566295
grid_best_validated,23,,3,0.37323171976539826,0.8138553235265944,0.7139272093772888,3634968,3634968,7269936,8 5 1,0.3244763712088267,2,1,False,0.889866029783098,0.597906717343725,0.8077526277441294,0.8594724220623501,0.7560328334259088,0.5,0.2928739489516179
grid_best_validated,23,,4,0.4419967441095246,0.8074044783910116,0.7028858065605164,3634968,3634968,7269936,3 4 8,0.3244763712088267,2,2,False,0.8930132694436934,0.6211714611790056,0.8059971130668138,0.8676258992805755,0.7443683268530519,0.5,0.3602616780473864
grid_best_validated,23,,5,0.436546728014946,0.8434016505877177,0.7277289628982544,3634968,3634968,7269936,0 3 4,0.3244763712088267,2,3,False,0.8916633995155292,0.6235081951870026,0.8037717502354347,0.8028776978417266,0.8046658026291428,0.3,0.28312965422606334
grid_best_validated,23,,6,0.383612303270234,0.8722212976879544,0.8002509474754333,3634968,3634968,7269936,7 0 8,0.3244763712088267,2,4,False,0.8972110147468029,0.6406079164479839,0.808810207897374,0.758273381294964,0.859347034499784,0.3,0.2953639412994498
grid_best_validated,23,,7,0.45856800344255233,0.8405423760414124,0.7528231143951416,3634968,3634968,7269936,1 7 3,0.3244763712088267,2,5,False,0.901960320282933,0.6519180014486077,0.8204463868268466,0.8335731414868105,0.8073196321668826,0.4,0.2716024660275325
grid_best_validated,23,,8,0.4806365999910567,0.834606495168474,0.734253466129303,3634968,3634968,7269936,0 6 2,0.3244763712088267,2,6,False,0.9015224998301673,0.6441336050713362,0.8150275928118826,0.8369304556354916,0.7931247299882738,0.4,0.33663796348578956
grid_best_validated,23,,9,0.39318817026085323,0.8856910334693061,0.806022584438324,3634968,3634968,7269936,0 3 6,0.3244763712088267,2,7,False,0.8992172453483243,0.6419835249953004,0.8040495653837973,0.7294964028776978,0.8786027278898969,0.2,0.2628382746838284
grid_best_validated,23,,10,0.2708776361412472,0.9074505700005425,0.8506001234054565,3634968,3634968,7269936,0 5 7,0.2708776361412472,10,0,False,0.8974344982447665,0.6404317197367615,0.784563032780589,0.6508393285371703,0.9182867370240079,0.1,0.31023181840519304
grid_best_validated,23,,11,0.3633185426394145,0.9002159502771165,0.8429109454154968,3634968,3634968,7269936,2 3 5,0.2708776361412472,10,1,False,0.9063580315159093,0.6548186413864396,0.8022874350029326,0.7045563549160672,0.9000185150897981,0.2,0.30935793852788607
grid_best_validated,23,,12,0.31305760973029667,0.8697239955266317,0.8002509474754333,3634968,3634968,7269936,5 8 4,0.2708776361412472,10,2,False,0.9021451899765136,0.6470842020241273,0.8101750408597395,0.7577937649880095,0.8625563167314695,0.5,0.28186453217737234
grid_best_validated,23,,13,0.3272610157728195,0.9087801112069024,0.8617314696311951,3634968,3634968,7269936,4 5 8,0.2708776361412472,10,3,False,0.8847649227405707,0.6105621427799649,0.7606731944568397,0.5904076738609113,0.930938715052768,0.1,0.2536011897043223
grid_best_validated,23,,14,0.37191085186269546,0.8884641528129578,0.8155583143234253,3634968,3634968,7269936,1 7 8,0.2708776361412472,10,4,False,0.8993830819439986,0.6437353600013205,0.8038900336868072,0.7256594724220623,0.8821205949515522,0.3,0.30666851587305416
grid_best_validated,23,,15,0.3413578338093228,0.8971995976236131,0.8404015302658081,3634968,3634968,7269936,7 8 5,0.2708776361412472,10,5,False,0.8910696882227602,0.6306786303484144,0.7910807883965,0.6839328537170264,0.8982287230759736,0.2,0.23227892367429231
grid_best_validated,23,,16,0.4781799068053563,0.837715850936042,0.629104733467102,3634968,3634968,7269936,2 8 6,0.2708776361412472,10,6,False,0.8786484310052421,0.597899295317369,0.7956023331677187,0.7918465227817746,0.7993581435536629,0.4,0.2860072117051522
grid_best_validated,23,,17,0.32102783355447984,0.8788101341989305,0.7417905330657959,3634968,3634968,7269936,2 5 7,0.2708776361412472,10,7,False,0.877204150399362,0.5891522613873099,0.7845571274881594,0.6973621103117505,0.8717521446645683,0.3,0.24816976338648167
grid_best_validated,23,,18,0.35404228750202393,0.8618342346615262,0.7805046439170837,3634968,3634968,7269936,8 3 4,0.2708776361412472,10,8,False,0.888594734284781,0.6219063284224783,0.804912137684779,0.773621103117506,0.8362031722520521,0.4,0.2602376006012853
grid_best_validated,23,,19,0.310437953306569,0.903703941239251,0.8360707759857178,3634968,3634968,7269936,1 8 0,0.2708776361412472,10,9,False,0.8949673884295636,0.6260696516399857,0.7860079201959669,0.6637889688249401,0.9082268715669938,0.1,0.19584055209055207
grid_best_validated,23,,20,0.28207718167040086,0.9057470096482171,0.838895857334137,3634968,3634968,7269936,6 0 4,0.2708776361412472,10,10,False,0.886359262895183,0.601012654066262,0.7684438488831227,0.6201438848920864,0.9167438128741591,0.0,0.17983243175812835
grid_best_validated,23,,21,0.3518237504694197,0.8868723313013712,0.8135508298873901,3634968,3634968,7269936,4 8 6,0.2708776361412472,10,11,False,0.8850172814904899,0.6156607541605503,0.7922320096154145,0.702158273381295,0.882305745849534,0.2,0.25256576756576754
grid_best_validated,23,,22,0.39507050977812874,0.887824641333686,0.8228356242179871,3634968,3634968,7269936,5 1 2,0.2708776361412472,10,12,False,0.8947462581684328,0.6402076771821096,0.8012212855155609,0.7203836930455636,0.8820588779855583,0.4,0.27434931506849314
grid_best_validated,23,,23,0.429306051797337,0.8754392200046115,0.8092848062515259,3634968,3634968,7269936,4 8 6,0.2708776361412472,10,13,False,0.8759575120869794,0.5942120121032068,0.7933267531503403,0.7242206235011991,0.8624328827994816,0.1,0.22560236511456022
grid_best_validated,23,,24,0.3911206755373213,0.8832118577427335,0.8193303942680359,3634968,3634968,7269936,7 3 2,0.2708776361412472,10,14,False,0.898830530095457,0.6477746155439938,0.808758392286356,0.7429256594724221,0.87459112510029,0.4,0.27552036199095026
grid_best_validated,23,,25,0.424888809521993,0.8749119970533583,0.8012443780899048,3634968,3634968,7269936,2 1 4,0.2708776361412472,10,15,False,0.884172943074905,0.6235768283033235,0.7942551272812521,0.7261390887290168,0.8623711658334876,0.2,0.20405078386695755
grid_best_validated,23,,26,0.38997618357340497,0.8899774816301134,0.8221731185913086,3634968,3634968,7269936,1 7 8,0.2708776361412472,10,16,False,0.8877517722907402,0.636013513142634,0.8042004389452704,0.7213429256594724,0.8870579522310683,0.2,0.1865863706186287
grid_best_validated,23,,27,0.39847906430562335,0.8915551437271966,0.8281053900718689,3634968,3634968,7269936,5 2 8,0.2708776361412472,10,17,False,0.8840547336246908,0.63068161777366,0.8020157471504744,0.7146282973621103,0.8894031969388385,0.3,0.1833089133089133
grid_best_validated,23,,28,0.43952103786998326,0.8647648758358426,0.8030112981796265,3634968,3634968,7269936,1 6 8,0.2708776361412472,10,18,False,0.8862661398376207,0.6276970020529928,0.811100573346174,0.7745803357314148,0.8476208109609331,0.4,0.19921999569058396
grid_best_validated,23,,29,0.29427449736330247,0.9228245483504401,0.8695514798164368,3634968,3634968,7269936,7 0 8,0.2708776361412472,10,19,False,0.8784817211959002,0.6298180423079365,0.7388184175858721,0.5175059952038369,0.9601308399679072,0.0,0.22602683178534572
grid_best_validated,23,,30,0.31837085054980385,0.9048132234149509,0.8341755867004395,3634968,3634968,7269936,6 8 0,0.2708776361412472,10,20,False,0.8802780549121155,0.6178039531705759,0.769051339191561,0.6187050359712231,0.919397642411899,0.0,0.15113984055160526
grid_best_validated,23,,31,0.38155172930823433,0.8835614323616028,0.8288060426712036,3634968,3634968,7269936,2 3 5,0.2708776361412472,10,21,False,0.8875968878664889,0.6308378887055568,0.7978647705793891,0.7199040767386091,0.8758254644201691,0.2,0.16454062859028748
grid_best_validated,23,,32,0.34664562344551086,0.8975923591189914,0.8258469104766846,3634968,3634968,7269936,0 3 6,0.2708776361412472,10,22,False,0.8828799208365208,0.6314932258062267,0.7956133445400687,0.6925659472422062,0.8986607418379312,0.1,0.1973538961038961
grid_best_validated,23,,33,0.37657221323914,0.8795590334468417,0.7954830527305603,3634968,3634968,7269936,0 7 5,0.2708776361412472,10,23,False,0.8813614466693633,0.6309545765233034,0.8095711914082879,0.750599520383693,0.8685428624328828,0.4,0.17566100566100565
grid_best_validated,23,,34,0.3152360286977556,0.900741782453325,0.8371392488479614,3634968,3634968,7269936,1 5 0,0.2708776361412472,10,24,False,0.8605257545491101,0.6124465050738359,0.7809878888224359,0.6484412470023981,0.9135345306424736,0.2,0.1348078529657477
grid_best_validated,23,,35,0.3796331336100896,0.8822530772950914,0.8007528185844421,3634968,3634968,7269936,6 7 1,0.2708776361412472,10,25,True,0.8851878837607566,0.6338328388414474,0.8144308918723195,0.7558752997601919,0.8729864839844473,0.4,0.15846918346918346
