run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc
centralized,41,,1,0.4054828766319487,0.8393236332469516,0.7346810102462769,0,0,0,,0.4054828766319487,,0,False,0.9117412901746739,0.6654608966041973,0.8266636385392704,0.8556354916067146,0.7976917854718262,0.5,0.36126984126984124
centralized,41,,2,0.33343110895819134,0.8581041362550523,0.7668758034706116,0,0,0,,0.33343110895819134,,0,False,0.9128311348329224,0.6673402972465062,0.8298890826239211,0.8335731414868105,0.8262050237610319,0.4,0.3175701024053399
centralized,41,,3,0.3111150355802642,0.8641660081015693,0.77574223279953,0,0,0,,0.3111150355802642,,0,False,0.915021139910882,0.6699848330884033,0.8318491069022212,0.8282973621103118,0.8354008516941307,0.4,0.36781353736060796
centralized,41,,4,0.3187364782724116,0.8627188007036845,0.7747946977615356,0,0,0,,0.3111150355802642,,1,False,0.9124233144497178,0.6630736154984502,0.8286680635125301,0.826378896882494,0.8309572301425662,0.5,0.31269810985169
centralized,41,,5,0.29635071920024025,0.8654866615931193,0.791219174861908,0,0,0,,0.29635071920024025,,0,False,0.911333306988921,0.6644353198862686,0.827877464738078,0.8067146282973621,0.849040301178794,0.4,0.26485203779214667
centralized,41,,6,0.2993758022785187,0.8616087039311727,0.7957339882850647,0,0,0,,0.29635071920024025,,1,False,0.9025923789759156,0.6434857567594404,0.8160677678927031,0.7851318944844125,0.8470036413009936,0.5853658536585366,0.2515606900222285
centralized,41,,7,0.2520488322609001,0.8992235196961297,0.8385975956916809,0,0,0,,0.2520488322609001,,0,False,0.90342265717143,0.6518958121003899,0.8022900546439353,0.7064748201438849,0.8981052891439857,0.2,0.21739666053827994
centralized,41,,8,0.29188385357459384,0.8810370630688138,0.8136450052261353,0,0,0,,0.2520488322609001,,1,False,0.903723338677697,0.660956663865897,0.8172609921690495,0.7606714628297362,0.8738505215083626,0.3,0.2195818795707282
centralized,41,,9,0.3117032398780187,0.8777591188748678,0.8268507122993469,0,0,0,,0.2520488322609001,,2,False,0.9022785548639407,0.6338493491826538,0.8043863890557614,0.7275779376498801,0.8811948404616429,0.5772357723577236,0.23365142229030383
centralized,41,,10,0.2697517101963361,0.8991179400020175,0.8458622694015503,0,0,0,,0.2520488322609001,,3,False,0.9001683378348239,0.6440317586684654,0.7945554979826545,0.6805755395683454,0.9085354563969635,0.4,0.2616718138479682
centralized,41,,11,0.35294971366723377,0.8855647246042887,0.8291219472885132,0,0,0,,0.2520488322609001,,4,False,0.8977543016503295,0.6341806463991153,0.8063929896630742,0.7338129496402878,0.8789730296858607,0.2,0.16246150068657114
centralized,41,,12,0.29120315776930916,0.8924501670731438,0.8221731185913086,0,0,0,,0.2520488322609001,,5,False,0.8921024779879854,0.6208430342832592,0.7873108141888636,0.6800959232613909,0.8945257051163364,0.2,0.24367525842125284
centralized,41,,13,0.2968514681690269,0.9061263071166145,0.8370183110237122,0,0,0,,0.2520488322609001,,6,False,0.8909468611002699,0.6185443195840815,0.7753744865614637,0.6335731414868105,0.9171758316361168,0.2,0.21038901286979433
centralized,41,,14,0.37676331483655506,0.8914143443107605,0.8243840932846069,0,0,0,,0.2520488322609001,,7,False,0.8912591755886163,0.6154449361692566,0.7832050375252474,0.6676258992805756,0.8987841757699192,0.4,0.19308224502257512
centralized,41,,15,0.29985102638602257,0.9058153099483914,0.8471257090568542,0,0,0,,0.2520488322609001,,8,False,0.8882849654362789,0.6149305405056659,0.7816712155178653,0.6460431654676259,0.9172992655681047,0.1,0.14676311131319622
centralized,41,,16,0.36030293131868046,0.8971670866012573,0.8332280516624451,0,0,0,,0.2520488322609001,,9,False,0.8868968073088281,0.6063590857675548,0.7814330057894066,0.6580335731414868,0.9048324384373264,0.1,0.14536188249897455
centralized,41,,17,0.3725179019901488,0.9013620879915025,0.8471257090568542,0,0,0,,0.2520488322609001,,10,False,0.8874386881903475,0.6098993249293205,0.7719818738602897,0.6292565947242206,0.9147071529963587,0.2,0.37475150836055743
centralized,41,,18,0.3241906857324971,0.9035302135679457,0.8464940190315247,0,0,0,,0.2520488322609001,,11,False,0.8819678269604276,0.602297516415555,0.774367656402558,0.6306954436450839,0.9180398691600321,0.4,0.2426549893485797
centralized,41,,19,0.3808385580778122,0.902948366271125,0.8360707759857178,0,0,0,,0.2520488322609001,,12,False,0.889290966782212,0.6095518082661927,0.7694409996905271,0.6215827338129496,0.9172992655681047,0.1,0.11217540451015877
centralized,41,,20,0.4098636996414926,0.907476007938385,0.8501881957054138,0,0,0,,0.2520488322609001,,13,False,0.8888904725136759,0.6068962668912397,0.7707987729423941,0.6215827338129496,0.9200148120718386,0.1,0.14952316873249757
centralized,41,,21,0.4513748205370373,0.9014715817239549,0.849968433380127,0,0,0,,0.2520488322609001,,14,False,0.8794098289226422,0.6076195083228827,0.7821728101688248,0.6517985611510791,0.9125470591865704,0.2,0.18906194682510472
centralized,41,,22,0.46856233808729386,0.9059706264071994,0.849968433380127,0,0,0,,0.2520488322609001,,15,False,0.8893723976567681,0.607247746248929,0.7689843829435619,0.6148681055155876,0.9231006603715362,0.1,0.1502964752050118
centralized,41,,23,0.4721711431112554,0.9033268888791403,0.8591282367706299,0,0,0,,0.2520488322609001,,16,False,0.8618046869669604,0.5832630790372045,0.7609930570633292,0.60431654676259,0.9176695673640684,0.0,0.10019327273337372
centralized,41,,24,0.47043051529261803,0.9069687922795614,0.8480733036994934,0,0,0,,0.2520488322609001,,17,False,0.8869099351143044,0.6019207465011879,0.7706251218244068,0.6187050359712231,0.9225452076775905,0.2,0.12857487746528184
centralized,41,,25,0.4717712323698733,0.9155162506633334,0.8644977807998657,0,0,0,,0.2520488322609001,,18,False,0.8912658800935552,0.6102690378625765,0.7516946191241785,0.5630695443645084,0.9403196938838486,0.0,0.12623697214163943
centralized,41,,26,0.4741799889339341,0.9100941552056206,0.848704993724823,0,0,0,,0.2520488322609001,,19,False,0.8765885939646727,0.5947651786115216,0.7583297701775629,0.5860911270983213,0.9305684132568043,0.0,0.1360963768443975
centralized,41,,27,0.34859880142741734,0.9115660587946574,0.8613392114639282,0,0,0,,0.2520488322609001,,20,False,0.8762950165695993,0.6004094170206575,0.7577285403671139,0.5808153477218225,0.9346417330124052,0.0,0.13703163360035314
centralized,41,,28,0.3756525243322055,0.9063607123163011,0.8471257090568542,0,0,0,,0.2520488322609001,,21,False,0.8752724389642147,0.5872569143580748,0.7552342425263641,0.584652278177458,0.92581620687527,0.0,0.10163835730709891
centralized,41,,29,0.48758746435244876,0.900318013297187,0.8335438966751099,0,0,0,,0.2520488322609001,,22,False,0.8726740066935528,0.5744058808011746,0.7672191889147448,0.6215827338129496,0.9128556440165402,0.2,0.1735398491552482
centralized,41,,30,0.5084481678075261,0.9072085618972778,0.8461781144142151,0,0,0,,0.2520488322609001,,23,False,0.8772773819455822,0.5986710306653359,0.7603672292678725,0.592326139088729,0.928408319447016,0.3,0.21416029147227797
centralized,41,,31,0.5248114350769255,0.9129400584432814,0.8607075214385986,0,0,0,,0.2520488322609001,,24,False,0.8824968020399455,0.5996319165647102,0.7545273390619109,0.5697841726618705,0.9392705054619515,0.1,0.21898212807413528
centralized,41,,32,0.5103373163276248,0.9119432303640578,0.860075831413269,0,0,0,,0.2520488322609001,,25,True,0.8790789401435711,0.5853556681530129,0.7539815657194666,0.5712230215827339,0.9367401098561995,0.3,0.1993798839719019
