run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc
ga_best_validated,41,,1,0.4254200789663527,0.7806875573264228,0.6660905480384827,3634968,3634968,7269936,6 5 1,0.4254200789663527,1,0,False,0.8707798286458779,0.5943747461235483,0.7769974207636298,0.8503597122302158,0.7036351292970437,0.4,0.27777130882464807
ga_best_validated,41,,2,0.4263746688763301,0.7727393673525916,0.3757345378398895,3634968,3634968,7269936,2 6 4,0.4254200789663527,1,1,False,0.8576256935573556,0.5516892741126462,0.7629878914864775,0.8335731414868105,0.6924026414861445,0.6,0.3389501929439702
ga_best_validated,41,,3,0.36805183109309936,0.8242384394009908,0.7204517126083374,3634968,3634968,7269936,4 8 3,0.36805183109309936,3,0,False,0.8992390312893179,0.6409273672210677,0.8164952577837747,0.8609112709832134,0.7720792445843362,0.6,0.4197759103641457
ga_best_validated,41,,4,0.40343499349223244,0.825010273191664,0.70138019323349,3634968,3634968,7269936,0 3 5,0.36805183109309936,3,1,False,0.9011931354749564,0.6316179723460982,0.8144321794924734,0.8585131894484412,0.7703511695365056,0.5,0.35670045600708
ga_best_validated,41,,5,0.4247981210549672,0.8417503105269538,0.740276038646698,3634968,3634968,7269936,0 7 1,0.36805183109309936,3,2,False,0.9038858304210177,0.6453409822810777,0.821044996996293,0.8369304556354916,0.8051595383570944,0.5,0.32434267947448236
ga_best_validated,41,,6,0.4096589816941155,0.8217287460962931,0.7410288453102112,3634968,3634968,7269936,2 5 1,0.36805183109309936,3,3,False,0.9014781139354394,0.6487670206443259,0.8173399366046877,0.8580335731414868,0.7766463000678887,0.6,0.35556327431327434
ga_best_validated,41,,7,0.35134697953859967,0.845618036058214,0.7538268566131592,3634968,3634968,7269936,4 0 7,0.35134697953859967,7,0,False,0.900218303416885,0.642630959124841,0.8163978870597283,0.8235011990407674,0.8092945750786892,0.5,0.33394983447924625
ga_best_validated,41,,8,0.370172091656261,0.8606983953052096,0.7771643400192261,3634968,3634968,7269936,0 6 7,0.35134697953859967,7,1,False,0.8979554959994233,0.6410349213277413,0.8138846745229257,0.7908872901678657,0.8368820588779856,0.4,0.2589386644206332
ga_best_validated,41,,9,0.3350401827030712,0.8572629756397672,0.7656210660934448,3634968,3634968,7269936,4 3 0,0.3350401827030712,9,0,False,0.9023772576088361,0.6419020262680265,0.8165929393126861,0.8081534772182254,0.8250324014071468,0.3,0.2750662231493196
ga_best_validated,41,,10,0.36828359795941246,0.8475892742474874,0.7570890784263611,3634968,3634968,7269936,5 7 1,0.3350401827030712,9,1,False,0.9048368341061273,0.65657298449566,0.8251350558138936,0.8378896882494005,0.8123804233783867,0.4,0.2881412192020524
ga_best_validated,41,,11,0.3291014830271403,0.8584857715500726,0.7573400139808655,3634968,3634968,7269936,8 0 7,0.3291014830271403,11,0,False,0.9000198619108786,0.6508868005730429,0.8205700427623093,0.8167865707434053,0.8243535147812133,0.4,0.29668360235969754
ga_best_validated,41,,12,0.3670942452218797,0.8496805429458618,0.7628607153892517,3634968,3634968,7269936,1 2 5,0.3291014830271403,11,1,False,0.906861239392119,0.6615806432478863,0.8247260366119251,0.8321342925659473,0.8173177806579028,0.5,0.25164170955889736
ga_best_validated,41,,13,0.35837435391214156,0.8525951637162102,0.767126739025116,3634968,3634968,7269936,2 0 8,0.3291014830271403,11,2,False,0.903107042231425,0.65514898685937,0.8219806528411783,0.8215827338129497,0.8223785718694069,0.5,0.3051982862801383
ga_best_validated,41,,14,0.29563506527079475,0.8484538926018609,0.7525721192359924,3634968,3634968,7269936,5 3 4,0.29563506527079475,14,0,False,0.9072251178875453,0.6626988304639139,0.8215944111957241,0.8268585131894485,0.8163303092019997,0.4,0.2570393029995293
ga_best_validated,41,,15,0.3779280616177453,0.8273629678620232,0.7588456869125366,3634968,3634968,7269936,0 2 3,0.29563506527079475,14,1,False,0.9018135759860914,0.6575491077731845,0.8134828482335406,0.8412470023980816,0.7857186940689995,0.4,0.3000704848960937
ga_best_validated,41,,16,0.30782461828655666,0.857055491871304,0.7809284925460815,3634968,3634968,7269936,0 4 3,0.29563506527079475,14,2,False,0.9026960693988781,0.6552215322018361,0.8165824607486756,0.8004796163069544,0.8326853051903969,0.3,0.21267220089176073
