run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc
centralized,31,,1,0.28487426622046363,0.8635895384682549,0.7799246907234192,0,0,0,,0.28487426622046363,,0,False,0.912343822405508,0.6652923827092925,0.829260635187462,0.8196642685851319,0.8388570017897921,0.4,0.41213475477770334
centralized,31,,2,0.32866261733902824,0.8414317038324144,0.7520530819892883,0,0,0,,0.28487426622046363,,1,False,0.9114349401796839,0.659797777340347,0.8303614172169023,0.8517985611510791,0.8089242732827254,0.5,0.24732295454738357
centralized,31,,3,0.270958311855793,0.8776131669680277,0.8067753911018372,0,0,0,,0.270958311855793,,0,False,0.9147271037086271,0.6709383104516888,0.82696685088515,0.7952038369304556,0.8587298648398445,0.4,0.3874657940099117
centralized,31,,4,0.30932264029979706,0.8644829723570082,0.8032217025756836,0,0,0,,0.270958311855793,,1,False,0.913033409598927,0.6703882285387068,0.8276588357160966,0.8047961630695444,0.8505215083626488,0.6,0.3408725002232175
centralized,31,,5,0.25060685227314633,0.8952108158005608,0.8379659056663513,0,0,0,,0.25060685227314633,,0,False,0.9114119850203897,0.6613826658791166,0.8113507268615768,0.7261390887290168,0.8965623649941369,0.4,0.24234422039672363
centralized,31,,6,0.276577901509073,0.8800601032045152,0.8250157833099365,0,0,0,,0.25060685227314633,,1,False,0.9113735488187862,0.662245978898586,0.8206923222762282,0.7707434052757793,0.8706412392766771,0.5,0.44774892448323406
centralized,31,,7,0.27559242480331,0.8726244767506918,0.7974905967712402,0,0,0,,0.25060685227314633,,2,False,0.9052700516868489,0.6517318555338979,0.8176478110235381,0.7784172661870503,0.8568783558600259,0.2,0.2777573096980823
centralized,31,,8,0.2690250641769833,0.8909511764844259,0.8300694823265076,0,0,0,,0.25060685227314633,,3,False,0.9082959442481194,0.6622158092006953,0.8133228281289058,0.7410071942446043,0.8856384620132074,0.5853658536585366,0.4570499705343143
centralized,31,,9,0.32636161065763897,0.8737661706076728,0.803853452205658,0,0,0,,0.25060685227314633,,4,False,0.9019416127901234,0.6395539048796604,0.8158616598667002,0.7697841726618705,0.86193914707153,0.4,0.2618855261277452
centralized,31,,10,0.3098190128803253,0.8802894751230875,0.8092229962348938,0,0,0,,0.25060685227314633,,5,False,0.9005788074594945,0.6275574381239294,0.8044462855932621,0.7318944844124701,0.8769980867740542,0.3,0.2984437992575387
