run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc
centralized,29,,1,0.36853986978530884,0.8265127274725173,0.7583438158035278,0,0,0,,0.36853986978530884,,0,False,0.9108116284236081,0.66067326031698,0.8246489570054751,0.860431654676259,0.7888662593346911,0.6,0.41605816834406145
centralized,29,,2,0.31239160729779136,0.8469467759132385,0.7666248679161072,0,0,0,,0.31239160729779136,,0,False,0.9154434497208751,0.6688529483730533,0.8328944324636569,0.8537170263788969,0.8120718385484169,0.4,0.38744458907965096
centralized,29,,3,0.33316122657722896,0.8600549432966444,0.7886363863945007,0,0,0,,0.31239160729779136,,1,False,0.9142736542112357,0.6740153828040066,0.8292200973529638,0.8182254196642685,0.840214775041659,0.4,0.33058634825506655
centralized,29,,4,0.3417789679434564,0.835137943426768,0.7540777921676636,0,0,0,,0.31239160729779136,,2,False,0.9135117826864226,0.6691991586172349,0.8273072266127109,0.8580335731414868,0.7965808800839351,0.5,0.41164199727857387
centralized,29,,5,0.28393180833922493,0.8769863512780931,0.8138017654418945,0,0,0,,0.28393180833922493,,0,False,0.9121402008184231,0.6627626204852074,0.8238775837319405,0.7870503597122303,0.8607048077516509,0.4,0.3724204594123305
centralized,29,,6,0.29020727177460987,0.8638374871677823,0.7858496308326721,0,0,0,,0.28393180833922493,,1,False,0.9086842727262366,0.6524332613145385,0.8234735818085024,0.8019184652278177,0.8450286983891871,0.4,0.2855073419398165
centralized,29,,7,0.29191680749257404,0.8908917638990614,0.8376500606536865,0,0,0,,0.28393180833922493,,2,False,0.9056408862911522,0.6456234542351901,0.8119590163825243,0.7309352517985611,0.8929827809664876,0.3,0.3058060977246574
centralized,29,,8,0.3660651561286714,0.8599964578946432,0.777917206287384,0,0,0,,0.28393180833922493,,3,False,0.9049492122650704,0.6407796229595739,0.8221087488461369,0.8023980815347722,0.8418194161575017,0.5772357723577236,0.26365873118969096
centralized,29,,9,0.2835586758123504,0.8864632580015395,0.8048009872436523,0,0,0,,0.28393180833922493,,4,False,0.9025737010835695,0.6404207228290599,0.8083493730843875,0.7371702637889688,0.8795284823798062,0.3,0.2197145089172953
centralized,29,,10,0.2716471561127239,0.9009295105934143,0.834491491317749,0,0,0,,0.2716471561127239,,0,False,0.8950125883370326,0.6377395266751132,0.7938651115767263,0.6834532374100719,0.9042769857433809,0.3,0.2560552151655539
