run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,drift_mean_update_norm,drift_avg_update_norm
fedavg_default,19,,1,0.49682023127873737,0.8313865926530626,0.7219573259353638,6058280,6058280,12116560,0 1 4 7 3,0.49682023127873737,1,0,False,0.8896467347506923,0.599064715159566,0.8029320886930522,0.826378896882494,0.7794852805036104,0.3,0.2533477290525431,14.607791996002197,9.625210762023926
fedavg_default,19,,2,0.3877723465363185,0.8184967504607307,0.7146800756454468,6058280,6058280,12116560,5 4 7 1 6,0.3877723465363185,2,0,False,0.8914712925086704,0.6095243035091821,0.8059471178842892,0.8479616306954436,0.7639326050731347,0.4,0.24756091416261178,9.541574382781983,9.098225593566895
fedavg_default,19,,3,0.39173782368501026,0.8201089236471388,0.5776011347770691,6058280,6058280,12116560,4 1 2 3 6,0.3877723465363185,2,1,False,0.8832601683881557,0.6190496977391738,0.7894523929088538,0.8134292565947242,0.7654755292229835,0.3,0.310261030409861,12.16094799041748,9.80099868774414
fedavg_default,19,,4,0.40770550237761605,0.8029435210757785,0.5793294310569763,6058280,6058280,12116560,4 1 6 2 5,0.3877723465363185,2,2,False,0.8850294176804454,0.6137983629832471,0.7942535732569287,0.8436450839328538,0.7448620625810035,0.6,0.33463413730271696,9.693638038635253,10.52193832397461
fedavg_default,19,,5,0.3972892082399792,0.8407818873723348,0.7440401315689087,6058280,6058280,12116560,0 3 8 1 6,0.3877723465363185,2,3,False,0.9030960308590749,0.6440815962579116,0.819554110460937,0.8354916067146283,0.8036166142072456,0.5,0.35514777207338427,13.340844058990479,8.338905334472656
fedavg_default,19,,6,0.42194003860155743,0.828187452422248,0.7249686121940613,6058280,6058280,12116560,8 7 3 5 0,0.3877723465363185,2,4,False,0.9052876935629796,0.6523765769165666,0.8248728253094617,0.8661870503597122,0.7835586002592112,0.5,0.37787301274662854,13.088301944732667,8.159896850585938
fedavg_default,19,,7,0.4052079419294993,0.8461950090196397,0.7392722964286804,6058280,6058280,12116560,1 6 0 7 4,0.3877723465363185,2,5,False,0.9057519768299412,0.6507723384382518,0.8235630936095412,0.8335731414868105,0.8135530457322718,0.5,0.3415094964026531,11.612717437744141,8.346733093261719
fedavg_default,19,,8,0.3757234596543842,0.8416817982991537,0.7556170225143433,6058280,6058280,12116560,6 8 3 5 2,0.3757234596543842,8,0,False,0.8957494622705834,0.6488035078250644,0.8133993749270163,0.8196642685851319,0.8071344812689009,0.5,0.37984181018557467,11.87658109664917,9.767702102661133
fedavg_default,19,,9,0.4025383061832852,0.7895767953660753,0.4528171420097351,6058280,6058280,12116560,8 2 6 5 3,0.3757234596543842,8,1,False,0.8817621185406794,0.6142672222024821,0.7855611604032826,0.8450839328537171,0.7260383879528483,0.6,0.3859957688278731,11.58937110900879,9.316361427307129
fedavg_default,19,,10,0.40535927646689945,0.8210432132085165,0.67991703748703,6058280,6058280,12116560,3 1 6 7 8,0.3757234596543842,8,2,False,0.8922900413237269,0.6314946420650452,0.8099746605233865,0.8426858513189448,0.7772634697278282,0.5,0.36145149769148505,13.374328899383546,7.9620184898376465
fedavg_default,19,,11,0.41109901501072776,0.8036729560958015,0.4445212483406067,6058280,6058280,12116560,3 2 1 5 8,0.3757234596543842,8,3,False,0.8757773488670645,0.5875446209789009,0.788067979240011,0.8278177458033573,0.7483182126766648,0.5,0.30238100741533236,13.09015712738037,8.518073081970215
fedavg_default,19,,12,0.33190183175934684,0.8702459666464064,0.796737790107727,6058280,6058280,12116560,1 7 0 3 5,0.33190183175934684,12,0,False,0.906141134121031,0.6625384163444806,0.8210412229372215,0.7889688249400479,0.8531136209343949,0.5,0.36289115270310623,13.420147895812988,8.22449016571045
fedavg_default,19,,13,0.398819903532664,0.8125680287679037,0.6588316559791565,6058280,6058280,12116560,1 7 6 4 3,0.33190183175934684,12,1,False,0.8941254032508116,0.6375575380658124,0.8092189162944778,0.8541966426858513,0.7642411899031044,0.5,0.3606599482817398,11.692991638183594,8.25998306274414
fedavg_default,19,,14,0.30874937938319313,0.8693972561094496,0.7668758034706116,6058280,6058280,12116560,5 6 4 1 0,0.30874937938319313,14,0,False,0.9052349159369043,0.6536245561702304,0.8205888242562773,0.7966426858513189,0.8445349626612356,0.4,0.2936181326549892,9.930924987792968,9.056331634521484
fedavg_default,19,,15,0.33022048489915,0.8533841901355319,0.7593475580215454,6058280,6058280,12116560,3 1 0 8 5,0.30874937938319313,14,1,False,0.9083351796622321,0.6629893911008274,0.8263131394532588,0.8249400479616307,0.8276862309448868,0.5,0.3891129945292272,12.992198276519776,7.986028671264648
fedavg_default,19,,16,0.3692023340198729,0.8363354470994737,0.7688832879066467,6058280,6058280,12116560,7 1 5 6 2,0.30874937938319313,14,2,False,0.9037959042134927,0.6595714867614973,0.8227165943601349,0.8407673860911271,0.8046658026291428,0.5,0.25800230367323784,11.76773281097412,9.583182334899902
fedavg_default,19,,17,0.3534356910321448,0.8317401938968234,0.7746284008026123,6058280,6058280,12116560,2 7 8 3 5,0.30874937938319313,14,3,False,0.9011260312246407,0.655796730965535,0.8190514945939933,0.8402877697841726,0.7978152194038141,0.5,0.3259786096221256,13.573409175872802,8.90821361541748
fedavg_default,19,,18,0.4668182631333669,0.7770677506923676,0.450743168592453,6058280,6058280,12116560,4 2 3 6 7,0.30874937938319313,14,4,False,0.8850480511720971,0.620221449662721,0.7879663016485534,0.8494004796163069,0.7265321236807999,0.5,0.22789612606346826,12.722755336761475,9.311902046203613
fedavg_default,19,,19,0.37015601495901745,0.860970589849684,0.7964868545532227,6058280,6058280,12116560,4 0 7 1 2,0.30874937938319313,14,5,False,0.9005694685133213,0.6589751268507765,0.817035658642129,0.7990407673860911,0.835030549898167,0.3,0.21383300773058697,13.540492630004882,8.258508682250977
fedavg_default,19,,20,0.38656262887848747,0.838416337966919,0.7774153351783752,6058280,6058280,12116560,6 1 3 0 8,0.30874937938319313,14,6,False,0.8996798561891091,0.6488669945841414,0.8180747237055754,0.8311750599520383,0.8049743874591125,0.5,0.26397091974961223,13.446217250823974,8.08682632446289
fedavg_default,19,,21,0.32917218738132054,0.8803993198606703,0.8143036365509033,6058280,6058280,12116560,8 7 5 0 1,0.30874937938319313,14,7,False,0.9061120812662959,0.6628294551806236,0.8199561587537968,0.7683453237410072,0.8715669937665864,0.3,0.2116654561922821,12.91423740386963,7.825375080108643
fedavg_default,19,,22,0.36024895641538834,0.8747240040037367,0.7884567379951477,6058280,6058280,12116560,6 4 0 8 1,0.30874937938319313,14,8,False,0.9049265531104094,0.6568313188924249,0.817545556223046,0.7769784172661871,0.858112695179905,0.4,0.23494698090608046,11.582256317138672,8.109426498413086
