method,seed,round,client_id,update_norm,cosine_to_mean,distance_to_mean
fedavg_default,29,1,17,0.4196305274963379,0.8740401268005371,0.20773619413375854
fedavg_default,29,1,2,0.39816582202911377,0.8892950415611267,0.18951958417892456
fedavg_default,29,1,11,0.4151821732521057,0.8990291357040405,0.18483871221542358
fedavg_default,29,1,19,0.5360551476478577,0.8745923042297363,0.26725706458091736
fedavg_default,29,1,26,0.5218791961669922,0.9066353440284729,0.2300272434949875
fedavg_default,29,1,9,0.40924349427223206,0.8113682270050049,0.2505691647529602
fedavg_default,29,1,28,0.5574092864990234,0.8672198057174683,0.2879774570465088
fedavg_default,29,1,16,0.47328123450279236,0.8678109049797058,0.23520800471305847
fedavg_default,29,1,27,0.4610678553581238,0.8825359344482422,0.21681658923625946
fedavg_default,29,1,12,0.4283352196216583,0.8767554759979248,0.20833268761634827
fedavg_default,29,2,13,0.49804356694221497,0.8164551854133606,0.28854990005493164
fedavg_default,29,2,0,0.554274320602417,0.8210904598236084,0.31734925508499146
fedavg_default,29,2,1,0.4751867949962616,0.8858128190040588,0.22070854902267456
fedavg_default,29,2,3,0.44390761852264404,0.8534706234931946,0.2369936853647232
fedavg_default,29,2,14,0.45694467425346375,0.8936492204666138,0.20623615384101868
fedavg_default,29,2,20,0.6082332730293274,0.9028112292289734,0.2872796356678009
fedavg_default,29,2,7,0.4432288110256195,0.870744526386261,0.22242522239685059
fedavg_default,29,2,11,0.45817577838897705,0.9112404584884644,0.18914717435836792
fedavg_default,29,2,2,0.45823046565055847,0.8901761174201965,0.20997846126556396
fedavg_default,29,2,15,0.50348961353302,0.8602597117424011,0.25672388076782227
fedavg_default,29,3,10,0.42747601866722107,0.8024527430534363,0.2552494704723358
fedavg_default,29,3,19,0.4382520318031311,0.8054459095001221,0.25974041223526
fedavg_default,29,3,17,0.4389261305332184,0.8488430380821228,0.23292505741119385
fedavg_default,29,3,13,0.4247680604457855,0.7535995841026306,0.28106096386909485
fedavg_default,29,3,23,0.4480856955051422,0.8719956874847412,0.2226923406124115
fedavg_default,29,3,6,0.4518570899963379,0.8004972338676453,0.2709798514842987
fedavg_default,29,3,14,0.3961293697357178,0.845112144947052,0.21248850226402283
fedavg_default,29,3,5,0.39237233996391296,0.8172619342803955,0.22830834984779358
fedavg_default,29,3,7,0.391109436750412,0.7471635341644287,0.2667916417121887
fedavg_default,29,3,26,0.45854005217552185,0.8894696831703186,0.216800257563591
fedavg_default,29,4,25,0.43430036306381226,0.8364765048027039,0.24488259851932526
fedavg_default,29,4,13,0.3599136769771576,0.6708361506462097,0.2745223641395569
fedavg_default,29,4,21,0.36853641271591187,0.7520365118980408,0.24457339942455292
fedavg_default,29,4,29,0.42126935720443726,0.824285626411438,0.2421162724494934
fedavg_default,29,4,27,0.38904502987861633,0.756240725517273,0.2548055052757263
fedavg_default,29,4,18,0.392087459564209,0.6881476044654846,0.28673282265663147
fedavg_default,29,4,16,0.380971223115921,0.8231649994850159,0.21646398305892944
fedavg_default,29,4,6,0.370869904756546,0.7719913721084595,0.2365274578332901
fedavg_default,29,4,17,0.40184009075164795,0.7948826551437378,0.24421186745166779
fedavg_default,29,4,28,0.41147446632385254,0.788941502571106,0.2535514533519745
fedavg_default,29,5,9,0.3581750690937042,0.6027524471282959,0.2882397174835205
fedavg_default,29,5,8,0.31700408458709717,0.7275340557098389,0.21866872906684875
fedavg_default,29,5,16,0.32806432247161865,0.7916800379753113,0.2005292922258377
fedavg_default,29,5,24,0.47210031747817993,0.7013767957687378,0.3453843593597412
fedavg_default,29,5,7,0.31550779938697815,0.6265089511871338,0.25213125348091125
fedavg_default,29,5,13,0.32988953590393066,0.6316407918930054,0.25967147946357727
fedavg_default,29,5,15,0.34234189987182617,0.7893121242523193,0.21087339520454407
fedavg_default,29,5,27,0.36251819133758545,0.7413948178291321,0.2437654733657837
fedavg_default,29,5,4,0.37665069103240967,0.5810642838478088,0.30847224593162537
fedavg_default,29,5,29,0.36207595467567444,0.7850995659828186,0.2263835072517395
fedavg_default,29,6,24,0.4138978123664856,0.6106390953063965,0.3298954367637634
fedavg_default,29,6,9,0.3263242542743683,0.5800601243972778,0.2670897841453552
fedavg_default,29,6,18,0.3793889284133911,0.5864962935447693,0.30737045407295227
fedavg_default,29,6,22,0.279786080121994,0.7102197408676147,0.1976654976606369
fedavg_default,29,6,20,0.29698675870895386,0.7701342701911926,0.18991394340991974
fedavg_default,29,6,15,0.293487012386322,0.6947013735771179,0.21141614019870758
fedavg_default,29,6,12,0.2768853008747101,0.7136673927307129,0.1947643756866455
fedavg_default,29,6,19,0.345965176820755,0.62652587890625,0.2696493864059448
fedavg_default,29,6,3,0.319715291261673,0.7216569185256958,0.22185665369033813
fedavg_default,29,6,11,0.28275829553604126,0.7082937359809875,0.2001723051071167
fedavg_default,29,7,27,0.3018941879272461,0.6662889122962952,0.2262834757566452
fedavg_default,29,7,4,0.33911195397377014,0.551977276802063,0.28291380405426025
fedavg_default,29,7,8,0.24307355284690857,0.5749284625053406,0.20257331430912018
fedavg_default,29,7,28,0.2583112120628357,0.7010748386383057,0.1842208355665207
fedavg_default,29,7,22,0.2178753763437271,0.677375078201294,0.16318227350711823
fedavg_default,29,7,10,0.2839213013648987,0.6900007724761963,0.20626302063465118
fedavg_default,29,7,2,0.25294625759124756,0.7535945177078247,0.16673271358013153
fedavg_default,29,7,17,0.3218233585357666,0.6416237354278564,0.24845679104328156
fedavg_default,29,7,12,0.24023191630840302,0.6710293889045715,0.1789284646511078
fedavg_default,29,7,5,0.2852289378643036,0.5768096446990967,0.2334008663892746
fedavg_default,29,8,13,0.29188108444213867,0.4644772708415985,0.2596580684185028
fedavg_default,29,8,20,0.23562970757484436,0.5588394403457642,0.19747546315193176
fedavg_default,29,8,28,0.2520700991153717,0.6937898397445679,0.18212704360485077
fedavg_default,29,8,29,0.27107542753219604,0.6940377354621887,0.1971445530653
fedavg_default,29,8,14,0.24300038814544678,0.6651516556739807,0.18145634233951569
fedavg_default,29,8,9,0.26430782675743103,0.514735221862793,0.22788959741592407
fedavg_default,29,8,19,0.31061744689941406,0.6087719798088074,0.24811354279518127
fedavg_default,29,8,21,0.2575559616088867,0.6333884596824646,0.19932736456394196
fedavg_default,29,8,4,0.3169149160385132,0.477706640958786,0.27855560183525085
fedavg_default,29,8,10,0.24933917820453644,0.6681840419769287,0.18561768531799316
fedavg_default,29,9,23,0.252573162317276,0.6885130405426025,0.1856699287891388
fedavg_default,29,9,27,0.2619512975215912,0.6311589479446411,0.20434807240962982
fedavg_default,29,9,28,0.2046966701745987,0.597928524017334,0.1654331237077713
fedavg_default,29,9,22,0.18136760592460632,0.6166071891784668,0.14626547694206238
fedavg_default,29,9,20,0.2084871530532837,0.6006628274917603,0.167689710855484
fedavg_default,29,9,29,0.23611176013946533,0.6464845538139343,0.18036529421806335
fedavg_default,29,9,24,0.3581625819206238,0.6243533492088318,0.2910093069076538
fedavg_default,29,9,21,0.23801617324352264,0.571931779384613,0.19538620114326477
fedavg_default,29,9,6,0.19421012699604034,0.5242897868156433,0.1705605387687683
fedavg_default,29,9,8,0.206794872879982,0.455484002828598,0.19059956073760986
fedavg_default,29,10,0,0.2270534783601761,0.6276557445526123,0.17676739394664764
fedavg_default,29,10,24,0.34740525484085083,0.6528385877609253,0.27581673860549927
fedavg_default,29,10,29,0.21347250044345856,0.6734347343444824,0.15780983865261078
fedavg_default,29,10,12,0.21704483032226562,0.4750004708766937,0.19537021219730377
fedavg_default,29,10,13,0.26423513889312744,0.42069339752197266,0.24198152124881744
fedavg_default,29,10,17,0.27851924300193787,0.6901414394378662,0.20719826221466064
fedavg_default,29,10,4,0.23891988396644592,0.4931108057498932,0.20952078700065613
fedavg_default,29,10,25,0.2537529170513153,0.5634507536888123,0.20964178442955017
fedavg_default,29,10,23,0.23060870170593262,0.6447070837020874,0.17634084820747375
fedavg_default,29,10,9,0.25395745038986206,0.304747611284256,0.2509348690509796
fedavg_default,29,11,29,0.1882508397102356,0.42038729786872864,0.17738045752048492
fedavg_default,29,11,0,0.204633891582489,0.6224275231361389,0.16016286611557007
fedavg_default,29,11,27,0.23948585987091064,0.6426675319671631,0.18544766306877136
fedavg_default,29,11,1,0.18879595398902893,0.6609632968902588,0.14169326424598694
fedavg_default,29,11,23,0.2154235690832138,0.6275415420532227,0.1679263412952423
fedavg_default,29,11,26,0.16172027587890625,0.7395281195640564,0.10910806804895401
fedavg_default,29,11,20,0.21437010169029236,0.6224512457847595,0.16790303587913513
fedavg_default,29,11,9,0.25886499881744385,0.5679670572280884,0.2140008956193924
fedavg_default,29,11,3,0.2194553166627884,0.5855244398117065,0.17790932953357697
fedavg_default,29,11,28,0.1964520514011383,0.6346446871757507,0.15183690190315247
fedavg_default,29,12,20,0.19653208553791046,0.6183963418006897,0.15461649000644684
fedavg_default,29,12,16,0.17291270196437836,0.6365569829940796,0.13342377543449402
fedavg_default,29,12,1,0.18402568995952606,0.5711965560913086,0.15133173763751984
fedavg_default,29,12,27,0.22713202238082886,0.5186216831207275,0.1942300796508789
fedavg_default,29,12,28,0.15202932059764862,0.46923747658729553,0.1409667730331421
fedavg_default,29,12,24,0.31234103441238403,0.43654587864875793,0.28186994791030884
fedavg_default,29,12,0,0.18566018342971802,0.5183871388435364,0.15979290008544922
fedavg_default,29,12,4,0.31123000383377075,0.47811296582221985,0.27551913261413574
fedavg_default,29,12,5,0.26949483156204224,0.4631485939025879,0.239078551530838
fedavg_default,29,12,14,0.1900154948234558,0.5752159357070923,0.1555142104625702
fedavg_default,29,13,11,0.2430293709039688,0.5282769799232483,0.20833876729011536
fedavg_default,29,13,7,0.18510602414608002,0.5283364653587341,0.1571727693080902
fedavg_default,29,13,2,0.1695636510848999,0.6307950019836426,0.13177530467510223
fedavg_default,29,13,0,0.21771025657653809,0.6263086795806885,0.1736421287059784
fedavg_default,29,13,23,0.18791522085666656,0.5484890937805176,0.15716376900672913
fedavg_default,29,13,6,0.17196476459503174,0.5083387494087219,0.14859437942504883
fedavg_default,29,13,8,0.2075035572052002,0.3872956335544586,0.19228021800518036
fedavg_default,29,13,15,0.21855148673057556,0.34104254841804504,0.20698043704032898
fedavg_default,29,13,26,0.12944798171520233,0.6529819369316101,0.09920249879360199
fedavg_default,29,13,4,0.19608639180660248,0.49206727743148804,0.17073407769203186
fedavg_default,29,14,6,0.17016837000846863,0.4952661395072937,0.14818572998046875
fedavg_default,29,14,3,0.18419305980205536,0.5631990432739258,0.1524822860956192
fedavg_default,29,14,23,0.17260101437568665,0.6096730828285217,0.13723231852054596
fedavg_default,29,14,5,0.2663593590259552,0.46372175216674805,0.23776592314243317
fedavg_default,29,14,1,0.21053090691566467,0.481429785490036,0.18465429544448853
fedavg_default,29,14,20,0.1889129877090454,0.6110725402832031,0.15099680423736572
fedavg_default,29,14,12,0.1801307499408722,0.5249123573303223,0.15331962704658508
fedavg_default,29,14,7,0.15823420882225037,0.45268940925598145,0.14293505251407623
fedavg_default,29,14,29,0.207680344581604,0.21345050632953644,0.2090069055557251
fedavg_default,29,14,21,0.21202611923217773,0.4715094566345215,0.18705742061138153
fedavg_default,29,15,20,0.2063656449317932,0.5482801198959351,0.17264209687709808
fedavg_default,29,15,27,0.19154267013072968,0.45534852147102356,0.171870157122612
fedavg_default,29,15,17,0.26917681097984314,0.5135498642921448,0.2328619658946991
fedavg_default,29,15,7,0.14979985356330872,0.4357835650444031,0.14162027835845947
fedavg_default,29,15,10,0.1864512711763382,0.5370585322380066,0.15750855207443237
fedavg_default,29,15,26,0.10937683284282684,0.4832824468612671,0.11080451309680939
fedavg_default,29,15,0,0.17163284122943878,0.5606582760810852,0.1426590532064438
fedavg_default,29,15,19,0.19198225438594818,0.508638322353363,0.16565635800361633
fedavg_default,29,15,3,0.17788739502429962,0.34343838691711426,0.17369399964809418
fedavg_default,29,15,18,0.5333932638168335,0.4873911142349243,0.48972755670547485
fedavg_default,29,16,8,0.2002405971288681,0.3502141535282135,0.19012857973575592
fedavg_default,29,16,10,0.15817199647426605,0.4991885721683502,0.13886065781116486
fedavg_default,29,16,7,0.17601242661476135,0.5410294532775879,0.14815054833889008
fedavg_default,29,16,21,0.17315641045570374,0.5564894676208496,0.14395181834697723
fedavg_default,29,16,13,0.2754840850830078,0.3416532874107361,0.25900599360466003
fedavg_default,29,16,1,0.12743982672691345,0.3581683933734894,0.13134808838367462
fedavg_default,29,16,28,0.3064318597316742,0.5991203188896179,0.2587876319885254
fedavg_default,29,16,25,0.17261628806591034,0.55277419090271,0.14396584033966064
fedavg_default,29,16,9,0.22887475788593292,0.2868897020816803,0.22212746739387512
fedavg_default,29,16,18,0.2905995547771454,0.5663636922836304,0.24772532284259796
fedavg_default,29,17,28,0.11309562623500824,0.3875020444393158,0.10961869359016418
fedavg_default,29,17,5,0.23051106929779053,0.4906020164489746,0.20396074652671814
fedavg_default,29,17,9,0.21502794325351715,0.32485663890838623,0.2035161256790161
fedavg_default,29,17,13,0.3278791010379791,0.2812265157699585,0.31498169898986816
fedavg_default,29,17,21,0.15249359607696533,0.3746126890182495,0.14287540316581726
fedavg_default,29,17,3,0.17854565382003784,0.552996814250946,0.15024377405643463
fedavg_default,29,17,26,0.09548839181661606,0.5465958714485168,0.08392559736967087
fedavg_default,29,17,1,0.18951036036014557,0.28010305762290955,0.18357980251312256
fedavg_default,29,17,12,0.19349174201488495,0.47782617807388306,0.17061477899551392
fedavg_default,29,17,23,0.16392895579338074,0.6324383616447449,0.12961459159851074
fedavg_default,29,18,15,0.24491266906261444,0.34918880462646484,0.2296142429113388
fedavg_default,29,18,25,0.16784243285655975,0.47570085525512695,0.1476450115442276
fedavg_default,29,18,0,0.12877541780471802,0.1984671950340271,0.1367354542016983
fedavg_default,29,18,21,0.15205231308937073,0.3256477415561676,0.14658965170383453
fedavg_default,29,18,10,0.15236370265483856,0.2333817183971405,0.1541585773229599
fedavg_default,29,18,12,0.16836906969547272,0.3632914423942566,0.15778274834156036
fedavg_default,29,18,4,0.4048555791378021,0.4869067668914795,0.37309902906417847
fedavg_default,29,18,23,0.1370220184326172,0.4589449167251587,0.1226934939622879
fedavg_default,29,18,5,0.23179937899112701,0.4721657335758209,0.2067154347896576
fedavg_default,29,18,11,0.17167818546295166,0.507606565952301,0.14818905293941498
fedavg_default,29,19,19,0.1932532787322998,0.5571892857551575,0.1617279052734375
fedavg_default,29,19,15,0.26011037826538086,0.4463517963886261,0.23450207710266113
fedavg_default,29,19,12,0.1967841386795044,0.5017842054367065,0.17058227956295013
fedavg_default,29,19,20,0.16946183145046234,0.6170566082000732,0.13442982733249664
fedavg_default,29,19,16,0.15725503861904144,0.7103424668312073,0.11328282207250595
fedavg_default,29,19,2,0.1523078829050064,0.4715183973312378,0.13523630797863007
fedavg_default,29,19,10,0.15677042305469513,0.5881810784339905,0.12686946988105774
fedavg_default,29,19,6,0.17688927054405212,0.42728400230407715,0.16037867963314056
fedavg_default,29,19,28,0.13286657631397247,0.2887400686740875,0.13639850914478302
fedavg_default,29,19,1,0.12743696570396423,0.3634600043296814,0.12568944692611694
fedavg_default,29,20,14,0.1454441100358963,0.5427883863449097,0.12232761830091476
fedavg_default,29,20,26,0.10637041181325912,0.47560378909111023,0.09608644247055054
fedavg_default,29,20,7,0.13557502627372742,0.33991295099258423,0.13019762933254242
fedavg_default,29,20,18,0.2606024444103241,0.580483078956604,0.22637322545051575
fedavg_default,29,20,27,0.16794100403785706,0.43320614099502563,0.1513649821281433
fedavg_default,29,20,29,0.1821788102388382,0.16812258958816528,0.1843881607055664
fedavg_default,29,20,5,0.2330121248960495,0.48162412643432617,0.20804671943187714
fedavg_default,29,20,20,0.1596633493900299,0.45438724756240845,0.1422291398048401
fedavg_default,29,20,16,0.1522119641304016,0.45233359932899475,0.13579784333705902
fedavg_default,29,20,22,0.11014667898416519,0.3974953293800354,0.10505477339029312
fedavg_default,29,21,10,0.12666599452495575,0.6081908345222473,0.10062137246131897
fedavg_default,29,21,5,0.24074681103229523,0.10970395058393478,0.24381615221500397
fedavg_default,29,21,28,0.11300402879714966,0.2982217073440552,0.11485114693641663
fedavg_default,29,21,1,0.12821117043495178,0.37623387575149536,0.12137603759765625
fedavg_default,29,21,20,0.14877860248088837,0.5003732442855835,0.12882089614868164
fedavg_default,29,21,14,0.1458236426115036,0.2926577925682068,0.14273111522197723
fedavg_default,29,21,26,0.08068020641803741,0.3673001527786255,0.08674749732017517
fedavg_default,29,21,25,0.15305885672569275,0.21035414934158325,0.15513822436332703
fedavg_default,29,21,17,0.24552500247955322,0.5918433666229248,0.2106512188911438
fedavg_default,29,21,24,0.28077641129493713,0.7024305462837219,0.23522613942623138
fedavg_default,29,22,22,0.12247364968061447,0.3322100341320038,0.11711733043193817
fedavg_default,29,22,9,0.2293175905942917,0.14412207901477814,0.22851555049419403
fedavg_default,29,22,1,0.13197441399097443,0.3939676284790039,0.12156333774328232
fedavg_default,29,22,3,0.17564916610717773,0.3285144567489624,0.1659161001443863
fedavg_default,29,22,28,0.11861809343099594,0.3789185881614685,0.11079711467027664
fedavg_default,29,22,7,0.20068895816802979,0.34896624088287354,0.1883416324853897
fedavg_default,29,22,10,0.10866256058216095,0.4971829056739807,0.09446847438812256
fedavg_default,29,22,24,0.2663489878177643,0.5036134123802185,0.24176223576068878
fedavg_default,29,22,26,0.07871934026479721,0.3765617609024048,0.0789821594953537
fedavg_default,29,22,6,0.17071427404880524,0.41942301392555237,0.15540821850299835
fedavg_default,29,23,22,0.10502167791128159,0.40587398409843445,0.0994102880358696
fedavg_default,29,23,27,0.1888142228126526,0.5333960056304932,0.1629265695810318
fedavg_default,29,23,19,0.1767222285270691,0.45522454380989075,0.15780210494995117
fedavg_default,29,23,5,0.2522825002670288,0.5422762036323547,0.2227005958557129
fedavg_default,29,23,29,0.157206729054451,0.007657453417778015,0.17100299894809723
