method,seed,mu,stopped_round,stopped_early,best_round,best_loss,final_loss,final_accuracy,final_worst_client_accuracy,total_comm_until_stop,final_auroc,final_auprc,final_balanced_accuracy,final_sensitivity,final_specificity,final_worst_client_recall,final_worst_client_auprc,dense_cost,sparse_cost,beta
fedprox_mu_0p01,31,0.01,77,True,62,0.26125161349773407,0.3023701359828313,0.8732855584886339,0.8045169115066528,932975120,0.8962705044259353,0.6394471684972421,0.8135446540009245,0.7678657074340528,0.8592236005677961,0.6,0.3225253189994508,932975120.0,932975120.0,
fedprox_mu_0p01,37,0.01,26,True,11,0.2985737613505787,0.31921352528863484,0.8490143087175157,0.771894633769989,315030560,0.9149862853653385,0.6754309782101128,0.8342637054955184,0.8508393285371703,0.8176880824538666,0.5,0.2824813136503784,315030560.0,315030560.0,
fedprox_mu_0p01,41,0.01,43,True,28,0.27080003337727654,0.3160025162829293,0.8532053430875143,0.7708908319473267,521012080,0.911968725334489,0.6674814832525702,0.8277527875866313,0.834052757793765,0.8214528173794976,0.4,0.3606656545224551,521012080.0,521012080.0,
fedprox_mu_0p01,43,0.01,65,True,50,0.26061439596944386,0.2940855042801963,0.8699445128440857,0.7922208309173584,787576400,0.9043372670869045,0.6483742375174253,0.8213506069797004,0.7952038369304556,0.8474973770289452,0.5,0.343201332768281,787576400.0,787576400.0,
fedprox_mu_0p01,47,0.01,40,True,25,0.24885142842928568,0.2795831519696448,0.8664310375849406,0.7937460541725159,484662400,0.9121633187802655,0.6682672980855462,0.8280466757865694,0.8119904076738609,0.8441029438992779,0.4,0.40127419743903103,484662400.0,484662400.0,
fedprox_mu_0p1,7,0.1,30,True,15,0.2814623506532775,0.2821935887138049,0.8482462167739868,0.7681617140769958,363496800,0.9112095030511418,0.6553331168916954,0.8295036401909763,0.8450839328537171,0.8139233475282355,0.4,0.3147498335195773,363496800.0,363496800.0,
fedprox_mu_0p1,11,0.1,38,True,23,0.28655680682924056,0.3118952355451054,0.8339980443318685,0.7385194301605225,460429280,0.9135655075273238,0.6673285111838767,0.8328236133551963,0.8752997601918465,0.7903474665185459,0.5,0.29737501950847817,460429280.0,460429280.0,
fedprox_mu_0p1,19,0.1,29,True,14,0.2681577776869138,0.2828351590368483,0.854886876212226,0.7687934041023254,351380240,0.9137946299135474,0.6681749146176982,0.8306542842008563,0.8402877697841726,0.82102079861754,0.5,0.3834837970616146,351380240.0,351380240.0,
fedprox_mu_0p1,23,0.1,27,True,12,0.28336318251159454,0.31494111236598754,0.8252518441942003,0.7254705429077148,327147120,0.9123770489255698,0.6644671045242405,0.8259008345998631,0.8676258992805755,0.7841757699191507,0.6,0.3429404836742318,327147120.0,327147120.0,
fedprox_mu_0p1,29,0.1,32,True,17,0.27283575882514316,0.3051408545838462,0.8336417078971863,0.7503136992454529,387729920,0.9127613813411408,0.6664349065646094,0.8321245688137511,0.8661870503597122,0.7980620872677899,0.5,0.372993608220668,387729920.0,387729920.0,
fedprox_mu_0p1,31,0.1,52,True,37,0.2738129761483934,0.2848614470826255,0.8457862006293403,0.7681304812431335,630061120,0.914275134234401,0.670590123076036,0.8308975112078454,0.8489208633093526,0.8128741591063383,0.5,0.3332288246016469,630061120.0,630061120.0,
fedprox_mu_0p1,37,0.1,44,True,29,0.2738954747716586,0.278452949391471,0.8541762034098307,0.7736511826515198,533128640,0.9141883752764499,0.6681505982446687,0.8304110571938672,0.8316546762589928,0.8291674381287416,0.5,0.3662172533737918,533128640.0,533128640.0,
fedprox_mu_0p1,41,0.1,48,True,33,0.2728652622964647,0.3011723177300559,0.8465027279324002,0.7613551020622253,581594880,0.9129761771031238,0.6715228039961333,0.8326449449586785,0.8517985611510791,0.8134913287662778,0.5,0.2677796971546971,581594880.0,581594880.0,
fedprox_mu_0p1,43,0.1,32,True,17,0.2949213915401035,0.31157181246413124,0.835287974940406,0.7432873249053955,387729920,0.9117089072678164,0.6603995149284122,0.8290784591360424,0.8613908872901679,0.7967660309819169,0.5,0.33019772818027526,387729920.0,387729920.0,
fedprox_mu_0p1,47,0.1,21,True,6,0.29883597791194916,0.309586886730459,0.8408768243259854,0.7460476756095886,254447760,0.91126293188741,0.6608608846778999,0.8312280743818202,0.8537170263788969,0.8087391223847435,0.5,0.2971674179139227,254447760.0,254447760.0,
logreg_fedavg,7,,80,False,78,0.37709448155429626,0.377263112200631,0.853619376818339,0.7751105427742004,6540800,0.8958385744653674,0.6100676654745052,0.8129455998245285,0.7980815347721822,0.8278096648768747,0.4,0.2607685249624744,6540800.0,6540800.0,
logreg_cvar_0.5,7,,80,False,72,0.37813668698072433,0.38294831332233215,0.8514108326699998,0.7703726887702942,6540800,0.8958741986229568,0.6094656524983205,0.8105218990887646,0.7971223021582734,0.8239214960192557,0.4,0.25194855864525634,6540800.0,6540800.0,
logreg_cvar_0.75,7,,80,False,72,0.37752507875363034,0.3872638526890013,0.8499213920699226,0.7659507393836975,6540800,0.8950111231140989,0.6076710966294597,0.8096816603373476,0.7976019184652278,0.8217614022094674,0.4,0.27581544685611864,6540800.0,6540800.0,
logreg_cvar_0.9,7,,80,False,72,0.37752507875363034,0.3872638526890013,0.8499213920699226,0.7659507393836975,6540800,0.8950111231140989,0.6076710966294597,0.8096816603373476,0.7976019184652278,0.8217614022094674,0.4,0.27581544685611864,6540800.0,6540800.0,
logreg_cvar_0.95,7,,80,False,72,0.37752507875363034,0.3872638526890013,0.8499213920699226,0.7659507393836975,6540800,0.8950111231140989,0.6076710966294597,0.8096816603373476,0.7976019184652278,0.8217614022094674,0.4,0.27581544685611864,6540800.0,6540800.0,
logreg_fedprox_mu_0p0,7,0.0,80,False,78,0.3757210580839051,0.3764447354608112,0.8546127014689975,0.7766898274421692,6540800,0.896050158577082,0.6103218791882324,0.8139806688254284,0.7990407673860911,0.8289205702647657,0.4,0.2593821776061576,6540800.0,6540800.0,
logreg_fedprox_mu_0p001,7,0.001,80,False,78,0.37550465679830974,0.37629399117496276,0.8541371888584561,0.7760581374168396,6540800,0.8961045346281761,0.6103556359416261,0.8133467601034892,0.7980815347721822,0.828611985434796,0.4,0.25939047965223777,6540800.0,6540800.0,
logreg_fedprox_mu_0p01,7,0.01,80,False,78,0.3731483328673575,0.3733753032154507,0.8548831409878201,0.7754263877868652,6540800,0.8965979891517263,0.6113609943910027,0.8136862034164558,0.7980815347721822,0.8292908720607295,0.4,0.25587519936204145,6540800.0,6540800.0,
logreg_fedprox_mu_0p1,7,0.1,80,False,80,0.3553280590309037,0.3553280590309037,0.8582567903730605,0.7763739824295044,6540800,0.9001093589116856,0.6183239004261311,0.8166724165566639,0.7985611510791367,0.8347836820341912,0.4,0.25639536062185203,6540800.0,6540800.0,
