method,seed,round,client_id,update_norm,cosine_to_mean,distance_to_mean
cvar_0.95,47,1,5,5.3391618728637695,0.12045572698116302,13.037956237792969
cvar_0.95,47,1,1,14.748774528503418,0.4230741560459137,14.780895233154297
cvar_0.95,47,1,3,17.417804718017578,0.9653569459915161,6.229266166687012
cvar_0.95,47,1,4,7.597650051116943,0.15027444064617157,13.663371086120605
cvar_0.95,47,1,6,7.722923278808594,0.135690376162529,13.818901062011719
cvar_0.95,47,2,5,5.026676177978516,0.10900310426950455,10.240850448608398
cvar_0.95,47,2,4,7.00892448425293,0.1546003520488739,10.88893985748291
cvar_0.95,47,2,7,15.528918266296387,0.5831811428070068,12.622239112854004
cvar_0.95,47,2,3,15.884201049804688,0.5843932628631592,12.891267776489258
cvar_0.95,47,2,8,15.129469871520996,0.7544985413551331,10.115095138549805
cvar_0.95,47,3,0,15.959927558898926,0.6983842849731445,11.740784645080566
cvar_0.95,47,3,6,6.933331489562988,0.17129088938236237,9.957415580749512
cvar_0.95,47,3,5,4.825488567352295,0.08358985930681229,9.359024047851562
cvar_0.95,47,3,8,13.402111053466797,0.5008813738822937,11.726551055908203
cvar_0.95,47,3,7,15.201168060302734,0.6552994847297668,11.583840370178223
cvar_0.95,47,4,0,15.407970428466797,0.8031532168388367,9.76309871673584
cvar_0.95,47,4,4,7.2289886474609375,0.1090540662407875,10.950138092041016
cvar_0.95,47,4,6,6.99977445602417,0.0913841500878334,10.924062728881836
cvar_0.95,47,4,3,16.37291717529297,0.5034401416778564,14.169807434082031
cvar_0.95,47,4,7,14.556381225585938,0.40520554780960083,13.676161766052246
cvar_0.95,47,5,0,15.32856273651123,0.5209276080131531,13.092131614685059
cvar_0.95,47,5,5,4.896536350250244,0.05291571840643883,9.52400016784668
cvar_0.95,47,5,4,6.099482536315918,0.11319960653781891,9.831560134887695
cvar_0.95,47,5,3,15.786351203918457,0.5798488855361938,12.881808280944824
cvar_0.95,47,5,1,13.84748363494873,0.6954795718193054,10.022013664245605
cvar_0.95,47,6,3,15.553020477294922,0.840421199798584,9.444290161132812
cvar_0.95,47,6,5,4.484178066253662,0.05465389043092728,9.665544509887695
cvar_0.95,47,6,8,14.199105262756348,0.3335478901863098,13.992448806762695
cvar_0.95,47,6,1,13.572529792785645,0.3130651116371155,13.6737060546875
cvar_0.95,47,6,0,15.729452133178711,0.41793379187583923,14.463882446289062
cvar_0.95,47,7,8,14.269804000854492,0.30329862236976624,15.503664016723633
cvar_0.95,47,7,5,5.209124565124512,0.042787257581949234,12.670849800109863
cvar_0.95,47,7,7,15.352875709533691,0.3672278821468353,15.543349266052246
cvar_0.95,47,7,6,7.041583061218262,0.11207125335931778,13.02552318572998
cvar_0.95,47,7,2,18.06675148010254,0.9370185136795044,8.147393226623535
cvar_0.95,47,8,5,4.422059059143066,0.03693357855081558,9.086923599243164
cvar_0.95,47,8,3,16.88420867919922,0.5658064484596252,13.996966361999512
cvar_0.95,47,8,1,14.003731727600098,0.3795730173587799,13.252287864685059
cvar_0.95,47,8,8,13.913830757141113,0.6537694334983826,10.57528018951416
cvar_0.95,47,8,0,15.616842269897461,0.49504685401916504,13.574066162109375
cvar_0.95,47,9,2,17.700088500976562,0.6045873761177063,14.132148742675781
cvar_0.95,47,9,5,4.780820369720459,0.026427656412124634,10.729087829589844
cvar_0.95,47,9,0,16.03744125366211,0.7765608429908752,10.464559555053711
cvar_0.95,47,9,8,13.646252632141113,0.2884654104709625,14.293882369995117
cvar_0.95,47,9,4,6.636442184448242,0.08747059851884842,11.289819717407227
cvar_0.95,47,10,6,7.131121635437012,0.11065388470888138,10.285689353942871
cvar_0.95,47,10,4,6.722656726837158,0.15805883705615997,9.778929710388184
cvar_0.95,47,10,0,15.697468757629395,0.841488778591156,9.827980041503906
cvar_0.95,47,10,5,4.3954243659973145,0.04715588316321373,9.157208442687988
cvar_0.95,47,10,1,13.501615524291992,0.5457517504692078,11.347445487976074
cvar_0.95,47,11,5,4.937601089477539,0.05855962261557579,10.342040061950684
cvar_0.95,47,11,3,16.913789749145508,0.8360815644264221,10.428999900817871
cvar_0.95,47,11,7,16.43445587158203,0.410213440656662,15.218748092651367
cvar_0.95,47,11,8,14.594136238098145,0.3235558271408081,14.573826789855957
cvar_0.95,47,11,0,15.583467483520508,0.37258386611938477,14.896764755249023
cvar_0.95,47,12,6,6.996613502502441,0.06102614104747772,13.290057182312012
cvar_0.95,47,12,5,4.898663520812988,0.03280477598309517,12.566612243652344
cvar_0.95,47,12,7,15.891315460205078,0.3420555889606476,16.2067928314209
cvar_0.95,47,12,2,18.14447784423828,0.9417229294776917,8.118481636047363
cvar_0.95,47,12,1,13.55770206451416,0.2578611671924591,15.474456787109375
cvar_0.95,47,13,8,14.26475715637207,0.28651121258735657,15.355581283569336
cvar_0.95,47,13,4,7.449885368347168,0.0952458456158638,12.755685806274414
cvar_0.95,47,13,2,17.114953994750977,0.9265372157096863,8.013096809387207
cvar_0.95,47,13,7,16.13854217529297,0.3582353889942169,15.974640846252441
cvar_0.95,47,13,5,4.964423179626465,0.038999974727630615,11.970586776733398
cvar_0.95,47,14,0,16.893898010253906,0.3432045876979828,16.428823471069336
cvar_0.95,47,14,7,15.386207580566406,0.3150859773159027,15.503031730651855
cvar_0.95,47,14,2,17.673139572143555,0.8604809045791626,10.374340057373047
cvar_0.95,47,14,4,7.4444684982299805,0.07777883857488632,12.036365509033203
cvar_0.95,47,14,3,17.078012466430664,0.41468703746795654,15.822198867797852
cvar_0.95,47,15,4,6.486999034881592,0.1085105910897255,9.543468475341797
cvar_0.95,47,15,3,16.309707641601562,0.6322163343429565,12.895812034606934
cvar_0.95,47,15,8,14.790437698364258,0.45664820075035095,13.195093154907227
cvar_0.95,47,15,0,16.00434112548828,0.5695589184761047,13.226619720458984
cvar_0.95,47,15,1,14.76785945892334,0.4295612573623657,13.408785820007324
cvar_0.95,47,16,6,6.9084906578063965,0.14260746538639069,11.17949104309082
cvar_0.95,47,16,7,16.428070068359375,0.6139058470726013,12.970526695251465
cvar_0.95,47,16,2,16.258153915405273,0.8223711252212524,9.90472412109375
cvar_0.95,47,16,4,6.629664897918701,0.12367092818021774,11.155985832214355
cvar_0.95,47,16,5,5.31995964050293,-0.017464466392993927,11.2583589553833
cvar_0.95,47,17,2,17.255104064941406,0.6982438564300537,12.966499328613281
cvar_0.95,47,17,7,15.308952331542969,0.4688452482223511,13.553899765014648
cvar_0.95,47,17,0,16.301856994628906,0.48633772134780884,14.245194435119629
cvar_0.95,47,17,1,14.614372253417969,0.38520124554634094,13.71196460723877
cvar_0.95,47,17,4,6.768444538116455,0.10345082730054855,10.007593154907227
cvar_0.95,47,18,1,13.853636741638184,0.4102120101451874,13.025632858276367
cvar_0.95,47,18,8,14.279394149780273,0.40904420614242554,13.373401641845703
cvar_0.95,47,18,2,16.85597038269043,0.8462219834327698,10.486395835876465
cvar_0.95,47,18,4,7.727596282958984,0.08909987658262253,11.21932315826416
cvar_0.95,47,18,5,4.7963738441467285,0.06257882714271545,9.799884796142578
cvar_0.95,47,19,8,13.938302993774414,0.3963903486728668,13.09289264678955
cvar_0.95,47,19,7,15.632550239562988,0.5036408305168152,13.511775970458984
cvar_0.95,47,19,6,7.276914596557617,0.14279738068580627,10.223604202270508
cvar_0.95,47,19,3,16.691232681274414,0.5780479907989502,13.687254905700684
cvar_0.95,47,19,2,15.971200942993164,0.6650436520576477,12.152190208435059
cvar_0.95,47,20,0,16.842300415039062,0.5204735398292542,14.541075706481934
cvar_0.95,47,20,4,7.539414405822754,0.10191084444522858,12.618278503417969
cvar_0.95,47,20,5,5.111033916473389,0.037543684244155884,11.87795639038086
cvar_0.95,47,20,7,16.046947479248047,0.8856709599494934,8.147719383239746
cvar_0.95,47,20,6,7.092709064483643,0.12810754776000977,12.232050895690918
cvar_0.95,47,21,7,15.57631778717041,0.8848459124565125,7.939558982849121
cvar_0.95,47,21,5,4.659811019897461,0.054099492728710175,11.31119441986084
cvar_0.95,47,21,6,6.675973415374756,0.08359718322753906,12.01390266418457
cvar_0.95,47,21,0,16.34433937072754,0.51675945520401,14.152008056640625
