run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,mu,drift_mean_update_norm,drift_avg_update_norm,method,beta
dirichlet_beta_0p5_fedprox,37,,1,0.5573849338909675,0.735836908735078,0.6390243768692017,81760,81760,163520,21 19 2 27 28 23 20 16 1 11,0.5573849338909675,1,0,False,0.8944412671319555,0.6098999292097026,0.787306227108179,0.9103117505995204,0.6643007036168375,0.0,0.0,0.01,0.537246635556221,0.5361930727958679,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,37,,2,0.4907973213442441,0.784093634835605,0.7346938848495483,81760,81760,163520,14 16 25 3 21 28 19 9 12 13,0.4907973213442441,2,0,False,0.889081343245364,0.6072007682851011,0.8048404480957883,0.8450839328537171,0.7645969633378595,0.0,0.0,0.01,0.5178717210888862,0.3025897741317749,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,37,,3,0.5326973240951012,0.7675945409413042,0.7022222280502319,81760,81760,163520,14 4 25 1 2 13 24 17 9 11,0.4907973213442441,2,1,False,0.8981104266074857,0.6030385983328124,0.8093778723472278,0.9035971223021583,0.7151586223922972,0.0,0.0,0.01,0.43940632194280627,0.2729630172252655,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,37,,4,0.5081331472972344,0.7755182221018034,0.7061403393745422,81760,81760,163520,20 22 13 18 25 11 28 24 1 16,0.4907973213442441,2,2,False,0.903246793997958,0.61859813391735,0.8163079165108846,0.9107913669064748,0.7218244661152944,0.0,0.0,0.01,0.5125648349523544,0.2306903451681137,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,37,,5,0.45160576084564474,0.8023467742163559,0.7397959232330322,81760,81760,163520,19 6 16 13 2 0 23 20 26 11,0.45160576084564474,5,0,False,0.8863740213852865,0.5999394754115703,0.8011510110514231,0.7918465227817746,0.8104554993210715,0.0,0.0,0.01,0.4486117362976074,0.2864428162574768,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,37,,6,0.47450132102801884,0.7985307245418943,0.7456140518188477,81760,81760,163520,2 22 18 7 0 10 11 16 5 24,0.45160576084564474,5,1,False,0.9008076244842912,0.6048457028210728,0.818518541542522,0.8676258992805755,0.7694111838044686,0.0,0.0,0.01,0.48049086332321167,0.2925237715244293,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,37,,7,0.4761286675930023,0.7886195408886877,0.7383279204368591,81760,81760,163520,23 0 6 28 25 9 22 7 16 24,0.45160576084564474,5,2,False,0.9048118226810973,0.6278289445961803,0.8190752422133396,0.8800959232613909,0.7580545611652882,0.0,0.0,0.01,0.48710046857595446,0.2641142010688782,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,37,,8,0.4169518803728038,0.8199671363008434,0.7629629373550415,81760,81760,163520,19 1 9 8 22 6 15 4 23 25,0.4169518803728038,8,0,False,0.8980326761920917,0.5997966910100073,0.8158295731024118,0.8009592326139089,0.8306999135909147,0.0,0.0,0.01,0.4192033991217613,0.3514895737171173,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,37,,9,0.40846980440205544,0.8316971145827194,0.6760563254356384,81760,81760,163520,19 20 1 14 25 3 17 27 0 8,0.40846980440205544,9,0,False,0.8812940315566336,0.5813344840510063,0.7853967757777484,0.6820143884892086,0.8887791630662881,0.0,0.0,0.01,0.3744645357131958,0.27341893315315247,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,37,,10,0.40985081010851365,0.8189238124880297,0.7605633735656738,81760,81760,163520,20 7 2 14 28 4 10 11 0 3,0.40846980440205544,9,1,False,0.9031987346797048,0.6167247624463236,0.8206198749184827,0.8235011990407674,0.817738550796198,0.0,0.0,0.01,0.5080975502729416,0.33719339966773987,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,37,,11,0.3949552558619401,0.826833593434301,0.7183098793029785,81760,81760,163520,4 2 18 5 20 16 21 7 23 9,0.3949552558619401,11,0,False,0.8943043417383117,0.6115227107881859,0.8022828694210413,0.7381294964028777,0.866436242439205,0.0,0.0,0.01,0.46455529779195787,0.27702945470809937,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,37,,12,0.3921787903226655,0.8354132154892231,0.6760563254356384,81760,81760,163520,15 0 18 5 17 9 4 6 3 25,0.3921787903226655,12,0,False,0.8985728883872286,0.6073806006218216,0.8079804518315973,0.7410071942446043,0.8749537094185903,0.0,0.0,0.01,0.4214669480919838,0.29667606949806213,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,37,,13,0.39109814167022705,0.8296154881345814,0.7605633735656738,81760,81760,163520,13 18 16 17 21 0 11 8 2 27,0.39109814167022705,13,0,False,0.9016429715134202,0.6093079949075495,0.8089627298284814,0.7601918465227818,0.857733613134181,0.0,0.0,0.01,0.4147550821304321,0.2910882830619812,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,37,,14,0.4131769198795845,0.8221655138607683,0.7950819730758667,81760,81760,163520,26 1 7 24 5 12 14 10 2 6,0.39109814167022705,13,1,False,0.9036394535772443,0.6088075994506318,0.8218536835757908,0.8172661870503597,0.826441180101222,0.0,0.0,0.01,0.4278266280889511,0.3453488349914551,dirichlet_beta_0p5_fedprox,0.5
