run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,mu,drift_mean_update_norm,drift_avg_update_norm,method
fedprox_mu_0p0,43,,1,0.4747671153810289,0.8912486897574531,0.8077791929244995,6058280,6058280,12116560,0 4 5 1 3,0.4747671153810289,1,0,False,0.8889152629016949,0.5996679859211613,0.7850466451500899,0.6829736211031175,0.8871196691970623,0.1,0.28621212121212125,0.0,12.329997062683105,9.887068748474121,fedprox_mu_0p0
fedprox_mu_0p0,43,,2,0.3739493240912755,0.822118514113956,0.7091593742370605,6058280,6058280,12116560,5 1 3 4 6,0.3739493240912755,2,0,False,0.8932110301390436,0.6165625214616522,0.8042279229754504,0.8431654676258993,0.7652903783250016,0.4,0.3235876176289448,0.0,9.765954303741456,9.812867164611816,fedprox_mu_0p0
fedprox_mu_0p0,43,,3,0.3744148976273007,0.8497544460826449,0.7503136992454529,6058280,6058280,12116560,0 6 4 2 7,0.3739493240912755,2,1,False,0.9050532874940558,0.6489808376374975,0.8197402825749028,0.8249400479616307,0.814540517188175,0.4,0.2753431207141559,0.0,12.685154056549072,9.616392135620117,fedprox_mu_0p0
fedprox_mu_0p0,43,,4,0.4228373169898987,0.8166081971592374,0.6966122984886169,6058280,6058280,12116560,8 6 3 1 0,0.3739493240912755,2,2,False,0.9043215344406571,0.6435894703908249,0.8189752142000526,0.874820143884892,0.7631302845152133,0.5,0.3652213917107292,0.0,13.525150203704834,8.232016563415527,fedprox_mu_0p0
fedprox_mu_0p0,43,,5,0.4245169460773468,0.8292884495523241,0.733500599861145,6058280,6058280,12116560,1 8 3 7 0,0.3739493240912755,2,3,False,0.9075953900830455,0.6543440574669156,0.8254653969843936,0.8594724220623501,0.7914583719064371,0.5,0.3707478204855364,0.0,15.041193389892578,7.56242561340332,fedprox_mu_0p0
fedprox_mu_0p0,43,,6,0.4279916716946496,0.7920409308539497,0.6418942213058472,6058280,6058280,12116560,2 7 1 3 4,0.3739493240912755,2,4,False,0.896227198948118,0.6328799096829433,0.8054618182883799,0.8767386091127098,0.7341850274640499,0.5,0.3833691217736012,0.0,13.836244678497314,8.692734718322754,fedprox_mu_0p0
fedprox_mu_0p0,43,,7,0.3596377670764923,0.8324030770195855,0.7478042840957642,6058280,6058280,12116560,8 4 7 1 3,0.3596377670764923,7,0,False,0.9077226128743368,0.6608864873634442,0.8242681766455009,0.8527577937649881,0.7957785595260137,0.5,0.3554474996967944,0.0,13.33477716445923,7.806864261627197,fedprox_mu_0p0
fedprox_mu_0p0,43,,8,0.40945668518543243,0.8259721663263109,0.733500599861145,6058280,6058280,12116560,1 0 4 7 8,0.3596377670764923,7,1,False,0.9073485962202279,0.658014280487843,0.8238008593310502,0.8551558752997602,0.7924458433623403,0.5,0.32580368798140896,0.0,13.139420509338379,7.762936592102051,fedprox_mu_0p0
fedprox_mu_0p0,43,,9,0.39410141275988686,0.8372436165809631,0.7440401315689087,6058280,6058280,12116560,0 2 7 6 8,0.3596377670764923,7,2,False,0.9037697818046247,0.6584681429114804,0.8190656140149906,0.8393285371702638,0.7988026908597173,0.5,0.2975561476830646,0.0,13.887581157684327,8.5347261428833,fedprox_mu_0p0
fedprox_mu_0p0,43,,10,0.41066022713979083,0.8418848713239034,0.7377666234970093,6058280,6058280,12116560,8 1 6 4 0,0.3596377670764923,7,3,False,0.9041351699236796,0.6521604838661,0.8204102890618443,0.829736211031175,0.8110843670925137,0.5,0.31592079029102027,0.0,11.523881340026856,8.141497611999512,fedprox_mu_0p0
fedprox_mu_0p0,43,,11,0.36305135985215503,0.8410820100042555,0.7578418850898743,6058280,6058280,12116560,1 7 6 5 2,0.3596377670764923,7,4,False,0.9066849390326657,0.6585241126773479,0.824729455465437,0.8402877697841726,0.8091711411467012,0.5,0.28022218751687294,0.0,11.684269905090332,9.658576011657715,fedprox_mu_0p0
fedprox_mu_0p0,43,,12,0.37998495002587634,0.8479750156402588,0.7437891960144043,6058280,6058280,12116560,5 7 1 6 0,0.3596377670764923,7,5,False,0.9049918073317683,0.6570966147806211,0.8201864207578577,0.8239808153477218,0.8163920261679936,0.5,0.267939293953099,0.0,11.540462684631347,8.856313705444336,fedprox_mu_0p0
fedprox_mu_0p0,43,,13,0.3926189210679796,0.8481031258900961,0.7510665059089661,6058280,6058280,12116560,5 0 4 2 8,0.3596377670764923,7,6,False,0.9064945488526788,0.6595118517551706,0.8243557348159614,0.8321342925659473,0.8165771770659754,0.5,0.27706133174353925,0.0,11.876253032684327,9.531847953796387,fedprox_mu_0p0
fedprox_mu_0p0,43,,14,0.37329746782779694,0.8579906026522318,0.785194456577301,6058280,6058280,12116560,2 1 4 5 0,0.3596377670764923,7,7,False,0.9054088334590613,0.6537496350096302,0.8236718309114974,0.8115107913669065,0.8358328704560883,0.4,0.28289450597230015,0.0,11.765506935119628,9.254935264587402,fedprox_mu_0p0
fedprox_mu_0p0,43,,15,0.3860670377810796,0.8546997904777527,0.7801756858825684,6058280,6058280,12116560,4 7 6 5 2,0.3596377670764923,7,8,False,0.9018694912612772,0.6525840959966341,0.8221896025116585,0.822062350119904,0.822316854903413,0.4,0.27049236482934425,0.0,10.223917770385743,10.521596908569336,fedprox_mu_0p0
fedprox_mu_0p0,43,,16,0.32966602179739213,0.8769156005647447,0.7924717664718628,6058280,6058280,12116560,6 0 3 8 4,0.32966602179739213,16,0,False,0.9065767641395124,0.6609416287642581,0.8215244801011625,0.781294964028777,0.8617539961735481,0.5,0.3724813804664165,0.0,12.530157661437988,8.970661163330078,fedprox_mu_0p0
fedprox_mu_0p0,43,,17,0.3373519215318892,0.8722007075945536,0.7784190773963928,6058280,6058280,12116560,1 5 8 7 0,0.32966602179739213,16,1,False,0.9038174237503165,0.6550300051437886,0.8151147957767835,0.7764988009592326,0.8537307905943344,0.3,0.3440838648736054,0.0,12.906971549987793,8.017465591430664,fedprox_mu_0p0
fedprox_mu_0p0,43,,18,0.3829929100142585,0.8595175279511346,0.774403989315033,6058280,6058280,12116560,2 4 0 5 7,0.32966602179739213,16,2,False,0.9043294969652866,0.6479533435654707,0.8195571741088892,0.8038369304556355,0.8352774177621428,0.5,0.3058121693121693,0.0,12.10772762298584,9.290072441101074,fedprox_mu_0p0
fedprox_mu_0p0,43,,19,0.35147636300987667,0.8666871984799703,0.7761605978012085,6058280,6058280,12116560,6 7 4 0 1,0.32966602179739213,16,3,False,0.9056490412187932,0.6545700327094902,0.819636651352867,0.7942446043165468,0.8450286983891871,0.4,0.2510633912054977,0.0,11.64463939666748,8.387385368347168,fedprox_mu_0p0
fedprox_mu_0p0,43,,20,0.4059312740961711,0.8675750229093764,0.7786700129508972,6058280,6058280,12116560,0 1 6 8 7,0.32966602179739213,16,4,False,0.9034218431586891,0.6457987695316324,0.8146712772348312,0.7793764988009593,0.8499660556687033,0.2,0.2331810683074728,0.0,13.421828460693359,7.964839935302734,fedprox_mu_0p0
fedprox_mu_0p0,43,,21,0.40611835320790607,0.8587270577748617,0.7641154527664185,6058280,6058280,12116560,0 5 8 7 4,0.32966602179739213,16,5,False,0.9037143401368518,0.649621734306858,0.820347994886816,0.8067146282973621,0.8339813614762698,0.3,0.24410056246121822,0.0,11.497411823272705,8.56010913848877,fedprox_mu_0p0
fedprox_mu_0p0,43,,22,0.3396869980626636,0.8873722751935323,0.812045156955719,6058280,6058280,12116560,7 4 6 5 3,0.32966602179739213,16,6,False,0.9062704881456805,0.654395238439314,0.8103630334021987,0.7429256594724221,0.8778004073319755,0.2,0.2912686862686863,0.0,10.120233249664306,10.290657043457031,fedprox_mu_0p0
fedprox_mu_0p0,43,,23,0.35019800066947937,0.8754957185851203,0.7897114157676697,6058280,6058280,12116560,5 6 0 8 7,0.32966602179739213,16,7,False,0.9025368041060579,0.6477557252651942,0.8126991759675022,0.7645083932853717,0.8608899586496328,0.2,0.2998474624244141,0.0,11.44796199798584,9.081892013549805,fedprox_mu_0p0
fedprox_mu_0p0,43,,24,0.3733574863937166,0.8807129661242167,0.7982434034347534,6058280,6058280,12116560,1 3 6 5 7,0.32966602179739213,16,8,False,0.9077798305699081,0.6604049085265274,0.8179626563514972,0.7717026378896883,0.8642226748133062,0.2,0.3083658426275625,0.0,11.323364782333375,8.998601913452148,fedprox_mu_0p0
fedprox_mu_0p0,43,,25,0.3419856246974733,0.865226666132609,0.7964868545532227,6058280,6058280,12116560,3 6 2 4 5,0.32966602179739213,16,9,False,0.9051178165040639,0.6559232789534196,0.8188369504359483,0.7961630695443646,0.8415108313275319,0.4,0.3212206935722852,0.0,10.337716102600098,10.952044486999512,fedprox_mu_0p0
