run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,mu,drift_mean_update_norm,drift_avg_update_norm,method
logreg_fedprox_mu_0p01,37,,1,0.6820578277111053,0.6908959448337555,0.3221569359302521,40880,40880,81760,1 0 5 2 3,0.6820578277111053,1,0,False,0.8497581272142071,0.49475477449504207,0.7501351779158048,0.8786570743405275,0.6216132814910819,0.5,0.24421996250238126,0.01,0.8489790439605713,0.7150424122810364,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,2,0.8398166182968352,0.7189184526602427,0.21914967894554138,40880,40880,81760,8 1 5 3 4,0.6820578277111053,1,1,False,0.8136594445976267,0.3333724409527312,0.7497961786097876,0.8450839328537171,0.6545084243658582,0.5,0.1326094508088327,0.01,0.621472054719925,0.4518880844116211,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,3,0.8532131943437788,0.7385917339060042,0.21914967894554138,40880,40880,81760,4 6 5 3 7,0.6820578277111053,1,2,False,0.8169571582134404,0.32205282765715226,0.7596565517443479,0.8628297362110312,0.6564833672776647,0.5,0.10727527277298929,0.01,0.5671091794967651,0.43506675958633423,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,4,0.6616591877407498,0.7354776197009616,0.32008296251296997,40880,40880,81760,2 0 7 3 6,0.6616591877407498,4,0,False,0.8573960679632557,0.49912094643965244,0.7656358157317877,0.8800959232613909,0.6511757082021847,0.6,0.19785148487584353,0.01,0.7101080060005188,0.3919884264469147,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,5,0.7511047257317437,0.7398854759004381,0.2512962222099304,40880,40880,81760,8 4 2 5 3,0.6616591877407498,4,1,False,0.8301819200074121,0.3644497673395029,0.7597352297758164,0.8470023980815348,0.6724680614700981,0.5,0.128689372303633,0.01,0.5726603150367737,0.3790169060230255,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,6,0.6679539084434509,0.7396509250005087,0.6431818008422852,40880,40880,81760,5 0 6 4 8,0.6616591877407498,4,2,False,0.8764844595347607,0.5478804409846351,0.7860534309083005,0.8892086330935252,0.6828982287230759,0.7,0.2511745359367909,0.01,0.595969170331955,0.49664968252182007,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,7,0.6057179007265303,0.7501086625787947,0.4351883828639984,40880,40880,81760,3 6 0 7 5,0.6057179007265303,7,0,False,0.8649587939350425,0.5283372382399368,0.7710362722597334,0.8633093525179856,0.6787631920014812,0.5,0.2324820307040728,0.01,0.6195123612880706,0.40242987871170044,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,8,0.6347289515866174,0.7441590395238664,0.41686829924583435,40880,40880,81760,8 5 0 7 4,0.6057179007265303,7,1,False,0.8558835286889911,0.5169931884995848,0.767908287700519,0.8494004796163069,0.6864160957847312,0.5,0.21160701845254368,0.01,0.6081787049770355,0.3574870526790619,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,9,0.6362875600655874,0.7394795616467794,0.3636363744735718,40880,40880,81760,3 0 2 6 4,0.6057179007265303,7,2,False,0.8520044619738388,0.4941860987656111,0.7623213038530479,0.8369304556354916,0.6877121520706042,0.5,0.22504546427798025,0.01,0.6621590554714203,0.4340728223323822,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,10,0.5603136618932089,0.7674599687258402,0.509160041809082,40880,40880,81760,2 0 5 7 1,0.5603136618932089,10,0,False,0.868148066253533,0.5426464776918721,0.7779030173380275,0.8412470023980816,0.7145590322779732,0.5,0.269193065639313,0.01,0.647359412908554,0.34654900431632996,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,11,0.626768997973866,0.7673837641874949,0.3079847991466522,40880,40880,81760,4 3 8 5 2,0.5603136618932089,10,1,False,0.8451598136414031,0.4344564897853273,0.7661090383386681,0.8311750599520383,0.7010430167252978,0.5,0.17124170690639892,0.01,0.5893453240394593,0.40379974246025085,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,12,0.5995627012517717,0.7559699614842733,0.5852056741714478,40880,40880,81760,0 4 2 5 1,0.5603136618932089,10,2,False,0.8715981926549115,0.549568949804566,0.7828314944785516,0.8460431654676259,0.7196198234894773,0.7,0.3067024091995911,0.01,0.5956544578075409,0.40267422795295715,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,13,0.5439440227217145,0.7797387440999349,0.511579692363739,40880,40880,81760,7 2 1 8 4,0.5439440227217145,13,0,False,0.873430786938677,0.5566689875607499,0.7826031861050688,0.8426858513189448,0.722520520891193,0.6,0.2868730321442665,0.01,0.6653151750564575,0.37215161323547363,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,14,0.5185830940802892,0.7920890318022834,0.5226408839225769,40880,40880,81760,0 7 3 8 4,0.5185830940802892,14,0,False,0.8716987010280685,0.5485175867942957,0.7856837951227613,0.8388489208633093,0.7325186693822132,0.5,0.27637329094109725,0.01,0.6842764139175415,0.3876308798789978,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,15,0.5141458395454619,0.8027618991004096,0.7096612453460693,40880,40880,81760,0 4 5 1 8,0.5141458395454619,15,0,False,0.8811344555164978,0.5702377561749816,0.7922302335876161,0.8364508393285371,0.748009627846695,0.4,0.3015106302092343,0.01,0.6130897700786591,0.3725070655345917,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,16,0.49531880848937565,0.8014973402023315,0.6653992533683777,40880,40880,81760,7 2 8 6 0,0.49531880848937565,16,0,False,0.8838981767742629,0.5837515097707933,0.7991318332114534,0.8455635491606714,0.7527001172622354,0.5,0.2364420096101682,0.01,0.6748251438140869,0.3479929566383362,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,17,0.48614098297225106,0.7971313794453939,0.727618396282196,40880,40880,81760,1 2 0 4 8,0.48614098297225106,17,0,False,0.8858648315563434,0.5868899928864255,0.7965619209871873,0.8335731414868105,0.759550700487564,0.6,0.27415223298681946,0.01,0.6824139475822448,0.3238173723220825,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,18,0.5241778228018019,0.7844343251652188,0.5665399432182312,40880,40880,81760,8 3 6 4 2,0.48614098297225106,17,1,False,0.8789714904617687,0.5508861092092892,0.7894924867364024,0.8484412470023981,0.7305437264704067,0.6,0.28618720342682424,0.01,0.6408021688461304,0.37889403104782104,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,19,0.4409981303744846,0.8159178164270189,0.7294855713844299,40880,40880,81760,7 0 4 1 6,0.4409981303744846,19,0,False,0.8867396436489023,0.593510522896358,0.8011184979067292,0.8258992805755395,0.776337715237919,0.5,0.2838679444072566,0.01,0.6442624628543854,0.45509982109069824,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,20,0.5167382756868998,0.7916927801238166,0.6863636374473572,40880,40880,81760,4 2 1 0 6,0.4409981303744846,19,1,False,0.8813550233688257,0.5664707450340221,0.7954227767573019,0.8354916067146283,0.7553539467999754,0.6,0.2779108472127816,0.01,0.6147334277629852,0.3682641386985779,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,21,0.447476155228085,0.812508245309194,0.7317440509796143,40880,40880,81760,6 0 2 8 7,0.4409981303744846,19,2,False,0.890172350177625,0.5966008768975071,0.8032087938240409,0.8369304556354916,0.7694871320125902,0.6,0.2736469449675664,0.01,0.6673686504364014,0.3093680441379547,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,22,0.4551488194200728,0.8215804960992601,0.7294855713844299,40880,40880,81760,0 3 6 1 7,0.4409981303744846,19,3,False,0.8928950599934791,0.5930340474265315,0.8110432076482861,0.8455635491606714,0.7765228661359007,0.5,0.22492619877575198,0.01,0.682893055677414,0.36930719017982483,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,23,0.4357677449782689,0.8216181132528517,0.7069008946418762,40880,40880,81760,7 5 0 1 6,0.4357677449782689,23,0,False,0.884693082416126,0.6015373897382917,0.8026279439325784,0.8239808153477218,0.781275072517435,0.5,0.3055542647317062,0.01,0.5880326688289642,0.36723437905311584,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,24,0.45747905638482833,0.8229364620314704,0.7304893136024475,40880,40880,81760,4 0 1 6 3,0.4357677449782689,23,1,False,0.8904051578215303,0.582111664807391,0.8061986478212357,0.8287769784172662,0.7836203172252052,0.5,0.20842867579548754,0.01,0.6603183150291443,0.37398266792297363,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,25,0.41449764867623645,0.8253763384289212,0.7352229356765747,40880,40880,81760,7 5 6 4 2,0.41449764867623645,25,0,False,0.8853047315896588,0.5924940663884394,0.7980689693755088,0.8129496402877698,0.7831882984632476,0.4,0.21904517800669637,0.01,0.5647707462310791,0.48380619287490845,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,26,0.43198225233289933,0.8236411545011733,0.7350062727928162,40880,40880,81760,0 3 5 2 8,0.41449764867623645,25,1,False,0.8961455904707819,0.5979553504844581,0.8094898049344268,0.8378896882494005,0.7810899216194532,0.4,0.17529362157780384,0.01,0.6815355658531189,0.38087499141693115,logreg_fedprox_mu_0p01
logreg_fedprox_mu_0p01,37,,27,0.4435219152106179,0.8223710192574395,0.7324576377868652,40880,40880,81760,4 0 2 8 3,0.41449764867623645,25,2,False,0.8877243030607915,0.5758576028899605,0.8000844501218133,0.814388489208633,0.7857804110349935,0.5,0.3257488105763967,0.01,0.6669181287288666,0.28341856598854065,logreg_fedprox_mu_0p01
