run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,mu,drift_mean_update_norm,drift_avg_update_norm,method
fedprox_mu_0p001,31,,1,0.5062547590997484,0.7431106898519728,0.6112923622131348,6058280,6058280,12116560,0 7 8 3 1,0.5062547590997484,1,0,False,0.8870343014608865,0.6042479188650016,0.7805938770553638,0.9079136690647482,0.6532740850459792,0.7,0.30130051779436107,0.001,12.767501258850098,7.155435085296631,fedprox_mu_0p001
fedprox_mu_0p001,31,,2,0.49346481429206,0.7673189176453484,0.6471769213676453,6058280,6058280,12116560,0 2 8 4 1,0.49346481429206,2,0,False,0.8970621540168346,0.6304756887423252,0.7964833761578036,0.9059952038369304,0.6869715484786768,0.6,0.29358741938509153,0.001,9.927528190612794,6.030281066894531,fedprox_mu_0p001
fedprox_mu_0p001,31,,3,0.4168631566895379,0.8186812864409553,0.7269761562347412,6058280,6058280,12116560,2 8 5 0 6,0.4168631566895379,3,0,False,0.8992438561648367,0.6413436441454935,0.814576792555957,0.8570743405275779,0.7720792445843362,0.6,0.41499336908650214,0.001,8.311662292480468,5.837836265563965,fedprox_mu_0p001
fedprox_mu_0p001,31,,4,0.41517555713653564,0.7986879812346565,0.7027307152748108,6058280,6058280,12116560,2 3 4 5 7,0.41517555713653564,4,0,False,0.901607319957772,0.6484739378923853,0.809416943393998,0.8805755395683453,0.7382583472196507,0.6,0.387409515354604,0.001,8.288218975067139,6.026937961578369,fedprox_mu_0p001
fedprox_mu_0p001,31,,5,0.3671298209163878,0.8318711982833015,0.7257214784622192,6058280,6058280,12116560,8 6 1 4 0,0.3671298209163878,5,0,False,0.9067654818933227,0.6525078984718664,0.8245061643704847,0.8575539568345324,0.7914583719064371,0.5,0.35993238815639805,0.001,8.210591793060303,5.3974504470825195,fedprox_mu_0p001
fedprox_mu_0p001,31,,6,0.40868423382441205,0.8285239471329583,0.7297365069389343,6058280,6058280,12116560,1 0 6 3 2,0.3671298209163878,5,1,False,0.9087291026279145,0.65773939549189,0.8257915200888725,0.8666666666666667,0.7849163735110782,0.5,0.37700803201618444,0.001,9.350401401519775,5.201128959655762,fedprox_mu_0p001
fedprox_mu_0p001,31,,7,0.38561146954695386,0.8384515245755514,0.7550815343856812,6058280,6058280,12116560,3 8 2 7 6,0.3671298209163878,5,2,False,0.9093171898326552,0.663320847426498,0.8270030818522371,0.8556354916067146,0.7983706720977597,0.5,0.3784177351547124,0.001,9.257430171966552,5.145082950592041,fedprox_mu_0p001
fedprox_mu_0p001,31,,8,0.38915759159459007,0.8320127924283346,0.7430363893508911,6058280,6058280,12116560,3 8 5 1 7,0.3671298209163878,5,3,False,0.9097306047034249,0.6648788416361862,0.827904016353664,0.8657074340527577,0.7901005986545702,0.5,0.4210822405294513,0.001,8.554434776306152,4.920872211456299,fedprox_mu_0p001
fedprox_mu_0p001,31,,9,0.36809711158275604,0.8446311818228828,0.7643663883209229,6058280,6058280,12116560,8 0 7 1 2,0.3671298209163878,5,4,False,0.909915740801175,0.6647071983421089,0.8263958135472736,0.8402877697841726,0.8125038573103747,0.5,0.39141503721374826,0.001,9.85581340789795,4.763721942901611,fedprox_mu_0p001
fedprox_mu_0p001,31,,10,0.3544158769978417,0.855122533109453,0.765119194984436,6058280,6058280,12116560,2 3 1 7 0,0.3544158769978417,10,0,False,0.9113345946090747,0.6675484744967682,0.8293247497909837,0.8383693045563549,0.8202801950256126,0.5,0.35948665150490705,0.001,9.912712478637696,4.633913040161133,fedprox_mu_0p001
fedprox_mu_0p001,31,,11,0.39574838512473637,0.8400733470916748,0.7445420622825623,6058280,6058280,12116560,1 7 5 8 6,0.3544158769978417,10,1,False,0.9089144459289075,0.662085802056302,0.828254160234116,0.8565947242206235,0.7999135962476085,0.5,0.3990052596356944,0.001,8.095647716522217,5.497479438781738,fedprox_mu_0p001
fedprox_mu_0p001,31,,12,0.36551008621851605,0.8369925022125244,0.7475533485412598,6058280,6058280,12116560,6 5 1 2 8,0.3544158769978417,10,2,False,0.9060668369581322,0.6528401065928732,0.8218277368477371,0.8508393285371703,0.792816145158304,0.5,0.39850154922438075,0.001,8.215501880645752,5.852917194366455,fedprox_mu_0p001
fedprox_mu_0p001,31,,13,0.32191737327310777,0.8555510772599114,0.771894633769989,6058280,6058280,12116560,7 0 2 6 5,0.32191737327310777,13,0,False,0.9101851938186537,0.6650666640031774,0.8263659762802607,0.829736211031175,0.8229957415293464,0.5,0.39617356657679237,0.001,8.48031120300293,5.753352642059326,fedprox_mu_0p001
fedprox_mu_0p001,31,,14,0.3364492820368873,0.8557385669814216,0.7673776745796204,6058280,6058280,12116560,5 6 3 8 2,0.32191737327310777,13,1,False,0.910706679980955,0.6649578965812789,0.8270827810996898,0.8292565947242206,0.824908967475159,0.5,0.3986663396167551,0.001,8.868203830718993,6.199927806854248,fedprox_mu_0p001
fedprox_mu_0p001,31,,15,0.3604176913698514,0.8572479089101156,0.7749059200286865,6058280,6058280,12116560,3 1 6 2 7,0.32191737327310777,13,2,False,0.9095669289415718,0.6640438775303816,0.8272273941631734,0.8278177458033573,0.8266370425229895,0.4,0.3716389984229293,0.001,9.819211673736572,5.422690391540527,fedprox_mu_0p001
fedprox_mu_0p001,31,,16,0.3686196506023407,0.8467781742413839,0.7500627636909485,6058280,6058280,12116560,8 4 0 1 5,0.32191737327310777,13,3,False,0.9101760176750288,0.6639606542347327,0.8277755651431457,0.8450839328537171,0.8104671974325742,0.5,0.38415877725617364,0.001,8.618711280822755,5.949157238006592,fedprox_mu_0p001
fedprox_mu_0p001,31,,17,0.35407547652721405,0.8673637244436476,0.7761605978012085,6058280,6058280,12116560,0 5 7 8 3,0.32191737327310777,13,4,False,0.9120155976681347,0.6702767545035879,0.8309296129103012,0.8215827338129497,0.8402764920076529,0.5,0.37813222749635195,0.001,9.738760852813721,5.506988525390625,fedprox_mu_0p001
fedprox_mu_0p001,31,,18,0.2938697992099656,0.87657141023212,0.7877038717269897,6058280,6058280,12116560,4 8 5 1 0,0.2938697992099656,18,0,False,0.9070448658662404,0.6644303125100699,0.8198131441153317,0.7822541966426858,0.8573720915879776,0.5,0.3834927588056499,0.001,8.394421291351318,5.698776721954346,fedprox_mu_0p001
