run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,drift_mean_update_norm,drift_avg_update_norm,method,beta
dirichlet_beta_0p5_fedavg,29,0.0,1,0.5353666717807452,0.7625210563341777,0.6666666865348816,81760,81760,163520,17 2 11 19 26 9 28 16 27 12,0.5353666717807452,1,0,False,0.8827793384622056,0.5819561208864165,0.7945344964539385,0.8685851318944844,0.7204838610133926,0.0,0.0,0.47323499619960785,0.5274942517280579,dirichlet_beta_0p5_fedavg,0.5
dirichlet_beta_0p5_fedavg,29,0.0,2,0.4872463022669156,0.7868151505788167,0.7134503126144409,81760,81760,163520,13 0 1 3 14 20 7 11 2 15,0.4872463022669156,2,0,False,0.8946668401253818,0.6041371174560527,0.8124739756426668,0.8594724220623501,0.7654755292229835,0.0,0.0,0.5122129887342453,0.31551289558410645,dirichlet_beta_0p5_fedavg,0.5
dirichlet_beta_0p5_fedavg,29,0.0,3,0.470353568593661,0.8044268031915028,0.75,81760,81760,163520,10 19 17 13 23 6 14 5 7 26,0.470353568593661,3,0,False,0.8894209868172857,0.59781543323439,0.8075783994171076,0.8335731414868105,0.7815836573474048,0.0,0.0,0.4063147231936455,0.2968139052391052,dirichlet_beta_0p5_fedavg,0.5
dirichlet_beta_0p5_fedavg,29,0.0,4,0.42366131842136384,0.8238608837127686,0.7193877696990967,81760,81760,163520,25 13 21 29 27 18 16 6 17 28,0.42366131842136384,4,0,False,0.885183769296357,0.5889993688645807,0.8008097798746745,0.769304556354916,0.8323150033944331,0.0,0.0,0.4153940796852112,0.36593106389045715,dirichlet_beta_0p5_fedavg,0.5
dirichlet_beta_0p5_fedavg,29,0.0,5,0.388267582654953,0.8418223877747854,0.6632652878761292,81760,81760,163520,9 8 16 24 7 13 15 27 4 29,0.388267582654953,5,0,False,0.8836134351174865,0.6031291020159283,0.7896848749476626,0.701199040767386,0.8781707091279393,0.0,0.0,0.4663720905780792,0.2831646203994751,dirichlet_beta_0p5_fedavg,0.5
dirichlet_beta_0p5_fedavg,29,0.0,6,0.3948371077577273,0.8347529629866283,0.7213114500045776,81760,81760,163520,24 9 18 22 20 15 12 19 3 11,0.388267582654953,5,1,False,0.8852456342646675,0.6062171420359752,0.797230639853975,0.7357314148681056,0.8587298648398445,0.0,0.0,0.42926400899887085,0.26390817761421204,dirichlet_beta_0p5_fedavg,0.5
dirichlet_beta_0p5_fedavg,29,0.0,7,0.3630873575806618,0.8490808467070262,0.6122449040412903,81760,81760,163520,27 4 8 28 22 10 2 17 12 5,0.3630873575806618,7,0,False,0.8785860924295187,0.5925327888295128,0.7633453614815979,0.6038369304556355,0.9228537925075603,0.0,0.0,0.4333394318819046,0.3229379653930664,dirichlet_beta_0p5_fedavg,0.5
dirichlet_beta_0p5_fedavg,29,0.0,8,0.3578299283981323,0.8407975872357686,0.6581632494926453,81760,81760,163520,13 20 28 29 14 9 19 21 4 10,0.3578299283981323,8,0,False,0.8918494680278736,0.5957073549593254,0.7833195913182434,0.6724220623501199,0.8942171202863667,0.0,0.0,0.4382749944925308,0.28814637660980225,dirichlet_beta_0p5_fedavg,0.5
dirichlet_beta_0p5_fedavg,29,0.0,9,0.35876785119374593,0.85048432747523,0.54666668176651,81760,81760,163520,23 27 28 22 20 29 24 21 6 8,0.3578299283981323,8,1,False,0.8721764377056028,0.5758243158026694,0.7476124192295858,0.5678657074340527,0.9273591310251188,0.0,0.0,0.438098706305027,0.3207005262374878,dirichlet_beta_0p5_fedavg,0.5
dirichlet_beta_0p5_fedavg,29,0.0,10,0.3882488816976547,0.8286672453085582,0.746666669845581,81760,81760,163520,0 24 29 12 13 17 4 25 23 9,0.3578299283981323,8,2,False,0.8927640483428847,0.5927461561324047,0.8046477315462941,0.7664268585131895,0.8428686045793988,0.0,0.0,0.438988396525383,0.243168905377388,dirichlet_beta_0p5_fedavg,0.5
