run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,mu,drift_mean_update_norm,drift_avg_update_norm,method
fedprox_mu_0p1,41,,1,0.4192598197195265,0.851289172967275,0.7771643400192261,6058280,6058280,12116560,6 5 1 8 3,0.4192598197195265,1,0,False,0.8665997104186676,0.5612589561529011,0.7860421087310858,0.7453237410071942,0.8267604764549775,0.2,0.29714285714285715,0.1,2.5335185527801514,1.5507148504257202,fedprox_mu_0p1
fedprox_mu_0p1,41,,2,0.35920413749085534,0.8237525092230903,0.7252195477485657,6058280,6058280,12116560,4 8 3 5 7,0.35920413749085534,2,0,False,0.8822212365267942,0.5960256607980664,0.8013028495922019,0.8196642685851319,0.7829414305992718,0.5,0.3221398408299913,0.1,2.6360958576202393,1.3740224838256836,fedprox_mu_0p1
fedprox_mu_0p1,41,,3,0.35782700611485374,0.8279892802238464,0.7257214784622192,6058280,6058280,12116560,0 3 5 8 7,0.35782700611485374,3,0,False,0.8961118459426127,0.6182447784304336,0.8156772193798377,0.8494004796163069,0.7819539591433685,0.4,0.28200633095205974,0.1,2.341784191131592,1.1118214130401611,fedprox_mu_0p1
fedprox_mu_0p1,41,,4,0.3796609689791997,0.8122473822699653,0.7146800756454468,6058280,6058280,12116560,2 8 5 7 1,0.35782700611485374,3,1,False,0.9001251063581648,0.6305416044270035,0.8155711017188841,0.8733812949640288,0.7577609084737394,0.4,0.3085884840361034,0.1,2.236467218399048,1.0878734588623047,fedprox_mu_0p1
fedprox_mu_0p1,41,,5,0.33728959494166905,0.8348313305113051,0.7224591970443726,6058280,6058280,12116560,4 0 7 8 6,0.33728959494166905,5,0,False,0.9036041672124251,0.6315056339048122,0.821353359822788,0.8537170263788969,0.788989693266679,0.4,0.2888113675096101,0.1,2.4243304252624513,1.1581281423568726,fedprox_mu_0p1
fedprox_mu_0p1,41,,6,0.3051750370197826,0.8519696725739373,0.7575909495353699,6058280,6058280,12116560,6 4 8 5 1,0.3051750370197826,6,0,False,0.8997743112675199,0.629449487188973,0.8211244742402708,0.8273381294964028,0.8149108189841388,0.5,0.2681190718788569,0.1,2.2535656929016112,1.1222749948501587,fedprox_mu_0p1
fedprox_mu_0p1,41,,7,0.3173923542102178,0.842314687040117,0.7375156879425049,6058280,6058280,12116560,1 5 7 3 8,0.3051750370197826,6,1,False,0.9037061260082843,0.6425017819159357,0.8258534590583412,0.8498800959232614,0.8018268221934209,0.5,0.33709549303086517,0.1,2.0527347326278687,0.9558699131011963,fedprox_mu_0p1
fedprox_mu_0p1,41,,8,0.32720349066787296,0.8429198066393534,0.7405269742012024,6058280,6058280,12116560,8 0 7 6 1,0.3051750370197826,6,2,False,0.9035243495631192,0.6369646971522368,0.824286736135994,0.8494004796163069,0.7991729926556811,0.4,0.3216014272223037,0.1,2.0086856365203856,0.9451010823249817,fedprox_mu_0p1
fedprox_mu_0p1,41,,9,0.3174383267760277,0.8531186845567491,0.7585947513580322,6058280,6058280,12116560,2 0 8 6 1,0.3051750370197826,6,3,False,0.9051274514548702,0.633232140934322,0.8248635899649102,0.8311750599520383,0.8185521199777819,0.5,0.2899970675860241,0.1,1.9500834226608277,0.921633780002594,fedprox_mu_0p1
fedprox_mu_0p1,41,,10,0.3357140397032102,0.8252467513084412,0.7327477931976318,6058280,6058280,12116560,0 2 3 8 7,0.3051750370197826,6,4,False,0.9061184305656753,0.638637124348408,0.8223855871792105,0.8695443645083932,0.7752268098500278,0.5,0.27750182351180774,0.1,1.8716619253158568,0.8625909686088562,fedprox_mu_0p1
fedprox_mu_0p1,41,,11,0.3468153816130426,0.8254897461997138,0.7297365069389343,6058280,6058280,12116560,6 2 0 5 8,0.3051750370197826,6,5,False,0.9090911902953105,0.6493309036862849,0.8263856901888228,0.8724220623501199,0.7803493180275257,0.5,0.2687017789571969,0.1,2.059479546546936,1.0189799070358276,fedprox_mu_0p1
fedprox_mu_0p1,41,,12,0.317576102912426,0.8363372551070319,0.7498117685317993,6058280,6058280,12116560,6 0 5 8 3,0.3051750370197826,6,6,False,0.9102017256774103,0.6565506716899536,0.8295598958714901,0.8580335731414868,0.8010862186014935,0.5,0.2884505832898401,0.1,2.054096245765686,1.0109158754348755,fedprox_mu_0p1
fedprox_mu_0p1,41,,13,0.3319227927260929,0.8364863197008768,0.7347553372383118,6058280,6058280,12116560,6 3 0 8 1,0.3051750370197826,6,7,False,0.9087603459169343,0.6400980653911384,0.830097588287452,0.8676258992805755,0.7925692772943282,0.5,0.2783129643701452,0.1,1.9805099010467528,0.8969859480857849,fedprox_mu_0p1
fedprox_mu_0p1,41,,14,0.3221897888514731,0.833108537726932,0.7397741675376892,6058280,6058280,12116560,1 7 5 3 6,0.3051750370197826,6,8,False,0.9108397340635176,0.6492205754688051,0.8302589404129352,0.8671462829736211,0.7933715978522495,0.5,0.33031162594545027,0.1,2.03559205532074,1.0191099643707275,fedprox_mu_0p1
fedprox_mu_0p1,41,,15,0.3417582975493537,0.8265721599260966,0.7365119457244873,6058280,6058280,12116560,8 4 7 0 5,0.3051750370197826,6,9,False,0.9114191187320464,0.652167280499851,0.8301593052534458,0.8676258992805755,0.7926927112263161,0.5,0.2758403223161929,0.1,2.085728144645691,0.9865274429321289,fedprox_mu_0p1
fedprox_mu_0p1,41,,16,0.33167873736884856,0.8352379533979628,0.7327477931976318,6058280,6058280,12116560,7 5 1 6 0,0.3051750370197826,6,10,False,0.9052591439161206,0.6279304821022915,0.8271369943482355,0.8633093525179856,0.7909646361784854,0.5,0.2950139429153261,0.1,2.191722536087036,1.0717920064926147,fedprox_mu_0p1
