run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,drift_mean_update_norm,drift_avg_update_norm,method,beta
dirichlet_beta_0p1_cvar_0.9,11,0.9,1,0.541098861133351,0.7134716896449819,0.0,81760,81760,163520,14 16 7 8 9 3 2 13 15 10,0.541098861133351,1,0,False,0.8517924877998392,0.692487958701779,0.7650150533781317,0.7570200573065903,0.773010049449673,0.0,0.0,0.36903643757104876,0.5433679819107056,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,11,0.9,2,0.5824278575532577,0.6665421899627236,0.0,81760,81760,163520,3 14 4 2 1 8 10 0 6 7,0.541098861133351,1,1,False,0.8414997890653102,0.6939418318624858,0.7505179212214924,0.5851002865329513,0.9159355559100335,0.0,0.0,0.3959499955177307,0.41901981830596924,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,11,0.9,3,0.6916414797306061,0.6011458424960866,0.0,81760,81760,163520,5 0 13 8 1 15 11 3 9 10,0.541098861133351,1,2,False,0.8198070644610013,0.6653437244234163,0.6891410913116389,0.41146131805157593,0.966820864571702,0.0,0.0,0.32001311480998995,0.4517163932323456,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,11,0.9,4,0.714856380925459,0.6229728845989003,0.0,81760,81760,163520,14 10 7 9 3 8 12 4 16 0,0.541098861133351,1,3,False,0.8241994879977476,0.6667976922530289,0.7023156652487041,0.44355300859598856,0.9610783219014197,0.0,0.0,0.3149127453565598,0.35706135630607605,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,11,0.9,5,0.9291392389465781,0.5296961112934,0.0,81760,81760,163520,2 14 10 4 6 8 1 13 5 3,0.541098861133351,1,4,False,0.8013915290639664,0.6425837506719475,0.6183616933462103,0.24469914040114613,0.9920242462912745,0.0,0.0,0.36204896718263624,0.4189731478691101,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,11,0.9,6,0.9620961866834584,0.5393453740021762,0.0,81760,81760,163520,16 9 0 1 15 13 6 11 4 10,0.541098861133351,1,5,False,0.8439060442501214,0.6958094574521474,0.6330073710590293,0.273352435530086,0.9926623065879726,0.0,0.0,0.34078648686408997,0.39053037762641907,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,11,0.9,7,1.0634159248541384,0.5439495917628793,0.0,81760,81760,163520,2 0 13 10 15 3 11 12 7 6,0.541098861133351,1,6,False,0.8320673747795241,0.6803707410006538,0.6384337630794362,0.2859598853868195,0.990907640772053,0.0,0.0,0.34538224935531614,0.3723142445087433,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,11,0.9,8,1.2310962661662523,0.48439551451626944,0.0,81760,81760,163520,12 13 1 9 10 3 16 4 5 14,0.541098861133351,1,7,False,0.8372552254898689,0.6783360951297679,0.5878681244546664,0.17765042979942694,0.9980858191099059,0.0,0.0,0.35708821564912796,0.4570399820804596,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,11,0.9,9,1.455391927896177,0.46822885686860366,0.0,81760,81760,163520,9 10 0 6 12 1 2 3 11 14,0.541098861133351,1,8,False,0.8418289203114795,0.6899188279730181,0.5680825876727299,0.13696275071633238,0.9992024246291275,0.0,0.0,0.3597359836101532,0.3859429955482483,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,11,0.9,10,1.6104332697303856,0.4623358188306584,0.0,81760,81760,163520,1 14 12 7 2 10 8 3 13 9,0.541098861133351,1,9,False,0.8419921375979772,0.6786847709097631,0.5642779017688805,0.12951289398280802,0.9990429095549529,0.0,0.0,0.39042490124702456,0.35385313630104065,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,11,0.9,11,1.8073560757672085,0.4480118135757306,0.0,81760,81760,163520,4 13 10 6 1 15 11 3 0 16,0.541098861133351,1,10,False,0.8391163870429882,0.6890715767156178,0.5501905268156724,0.1008595988538682,0.9995214547774764,0.0,0.0,0.3762908145785332,0.34087619185447693,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,11,0.9,12,1.9668220301870913,0.42938023126300645,0.0,81760,81760,163520,9 0 3 2 6 16 10 11 1 15,0.541098861133351,1,11,False,0.8290189000224418,0.6756716303707379,0.539095499252473,0.07851002865329514,0.999680969851651,0.0,0.0,0.3871662437915802,0.3689320385456085,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,11,0.9,13,2.5972189864088944,0.4009768527603763,0.0,81760,81760,163520,4 6 7 16 0 9 5 13 15 1,0.541098861133351,1,12,False,0.7785852155578845,0.6258160710970178,0.5063037249283667,0.012607449856733524,1.0,0.0,0.0,0.36313378512859346,0.4962146580219269,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,11,0.9,14,1.5859019112061052,0.546039846013574,0.0,81760,81760,163520,2 16 3 9 10 14 0 13 5 8,0.541098861133351,1,13,False,0.8547202521526537,0.6858003025389786,0.6327326303395843,0.27679083094555873,0.9886744297336099,0.0,0.0,0.385555574297905,0.8158302903175354,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,11,0.9,15,2.731668575338143,0.4015517458867501,0.0,81760,81760,163520,14 4 9 7 16 2 6 11 12 15,0.541098861133351,1,14,False,0.6636440921604054,0.47736612760318203,0.5077363896848137,0.015472779369627506,1.0,0.0,0.0,0.3869526669383049,0.6750347018241882,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,11,0.9,16,1.9339920844444458,0.4714522668543984,0.0,81760,81760,163520,7 16 11 3 2 14 10 8 13 6,0.541098861133351,1,15,True,0.820439639998702,0.6541441563236052,0.5745133304782115,0.1501432664756447,0.9988833944807785,0.0,0.0,0.4041329622268677,0.5563734173774719,dirichlet_beta_0p1_cvar_0.9,0.1
