run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,drift_mean_update_norm,drift_avg_update_norm,method,beta
dirichlet_beta_0p1_cvar_0.9,23,0.9,1,0.7511993509695112,0.7137410896165031,0.3333333432674408,81760,81760,163520,9 2 0 20 13 12 8 5 19 11,0.7511993509695112,1,0,False,0.8781111118900656,0.39650388072994575,0.7539896103046335,0.9401260504201681,0.567853170189099,0.0,0.0,0.4743163749575615,0.5702984929084778,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,23,0.9,2,0.4552111497947148,0.8113084350313459,0.5,81760,81760,163520,6 8 14 0 7 18 15 17 1 12,0.4552111497947148,2,0,False,0.8899776725669875,0.4603488473564169,0.8063979299543325,0.8686974789915967,0.7440983809170684,0.0,0.0,0.4778167337179184,0.601516604423523,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,23,0.9,3,0.41458586496966227,0.7921496885163444,0.5,81760,81760,163520,15 13 0 16 19 11 12 18 3 17,0.41458586496966227,3,0,False,0.8986956666240838,0.4707901951754359,0.8055340044805464,0.8487394957983193,0.7623285131627735,0.0,0.0,0.4205522447824478,0.38598164916038513,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,23,0.9,4,0.48359405001004535,0.764635980838821,0.1666666716337204,81760,81760,163520,18 11 5 6 19 16 9 4 10 20,0.41458586496966227,3,1,False,0.8322567857324614,0.4497589776416906,0.7338389007809278,0.5189075630252101,0.9487702385366457,0.0,0.0,0.4128293752670288,0.5063575506210327,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,23,0.9,5,0.4621951445227578,0.7592331284568423,0.3333333432674408,81760,81760,163520,18 2 15 5 20 14 10 16 19 12,0.41458586496966227,3,2,False,0.8707941324471947,0.4560855829919576,0.714653900121413,0.47058823529411764,0.9587195649487085,0.0,0.0,0.463858999311924,0.4211583137512207,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,23,0.9,6,0.5451370642653534,0.7147294247434253,0.1666666716337204,81760,81760,163520,5 17 10 16 6 3 1 14 19 0,0.41458586496966227,3,3,False,0.8645435741964563,0.4668374704486907,0.6540094346971269,0.31932773109243695,0.9886911383018169,0.0,0.0,0.4036332830786705,0.4315948486328125,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,23,0.9,7,0.6265520314198165,0.7240563914889381,0.1666666716337204,81760,81760,163520,18 8 20 19 10 3 5 4 17 13,0.41458586496966227,3,4,False,0.8553692750737669,0.4486535355238564,0.6454208120029621,0.3004201680672269,0.9904214559386973,0.0,0.0,0.39825124740600587,0.46441277861595154,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,23,0.9,8,0.5141042636796123,0.7489635319936843,0.3333333432674408,81760,81760,163520,14 17 6 8 4 3 9 12 1 11,0.41458586496966227,3,5,False,0.8800639833241416,0.4515617600764331,0.7039030295099129,0.4411764705882353,0.9666295884315906,0.0,0.0,0.39555171728134153,0.4135213792324066,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,23,0.9,9,0.6850656474984828,0.7006425346646991,0.1666666716337204,81760,81760,163520,15 7 10 17 4 3 6 2 19 0,0.41458586496966227,3,6,False,0.8848529957032869,0.46014515201558676,0.620859726908932,0.24789915966386555,0.9938202941539983,0.0,0.0,0.36274918019771574,0.47684136033058167,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,23,0.9,10,0.7000457655993246,0.7073022191013608,0.1666666716337204,81760,81760,163520,1 13 12 0 5 7 10 17 3 11,0.41458586496966227,3,7,False,0.8909715860760321,0.46051202321426254,0.6336809288045957,0.27521008403361347,0.9921517735755778,0.0,0.0,0.4783210426568985,0.3608625531196594,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,23,0.9,11,0.517455466224679,0.7462276617685953,0.3333333432674408,81760,81760,163520,1 17 14 2 11 0 12 6 7 3,0.41458586496966227,3,8,False,0.886890773179869,0.4381202815259438,0.7312432944998541,0.5210084033613446,0.9414781856383636,0.0,0.0,0.4213000938296318,0.3513730466365814,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,23,0.9,12,0.6759583472629034,0.7129709486450467,0.1666666716337204,81760,81760,163520,1 2 8 14 6 17 4 3 20 12,0.41458586496966227,3,9,False,0.8868814906385247,0.4376195869731689,0.6570676101363794,0.3319327731092437,0.982202447163515,0.0,0.0,0.4277308598160744,0.3609027862548828,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,23,0.9,13,0.7762554734945297,0.6951577748571124,0.0,81760,81760,163520,17 16 5 20 7 8 1 6 2 0,0.41458586496966227,3,10,False,0.8915406448081642,0.4435307789706592,0.6188515172476109,0.24474789915966386,0.992955135335558,0.0,0.0,0.4666086509823799,0.2913663387298584,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,23,0.9,14,1.3421126789679485,0.6378056421166375,0.0,81760,81760,163520,14 10 13 5 18 2 11 16 19 20,0.41458586496966227,3,11,False,0.7767407621187148,0.3733312442954341,0.5387728506307974,0.07773109243697479,0.9998146088246199,0.0,0.0,0.4333404839038849,0.562588632106781,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,23,0.9,15,0.8263023973974798,0.7497134066763378,0.27586206793785095,81760,81760,163520,7 17 9 13 19 18 12 16 8 15,0.41458586496966227,3,12,False,0.8525971706813983,0.3977574223448315,0.6664281767582821,0.3592436974789916,0.9736126560375726,0.0,0.0,0.47416525334119797,0.6692061424255371,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,23,0.9,16,0.7740853188027229,0.7324839589141664,0.27586206793785095,81760,81760,163520,17 1 9 3 0 4 5 8 11 6,0.41458586496966227,3,13,False,0.8853366290899007,0.4456686725043355,0.6409101460383931,0.2920168067226891,0.9898034853540971,0.0,0.0,0.48309735506772994,0.6125378012657166,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,23,0.9,17,1.1741901383003486,0.6476894514191718,0.0,81760,81760,163520,7 5 2 10 3 20 14 8 15 12,0.41458586496966227,3,14,False,0.8805319727075108,0.47535591588260007,0.558051131093891,0.11659663865546219,0.9995056235323199,0.0,0.0,0.48683755099773407,0.48505648970603943,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,23,0.9,18,1.0473807115617784,0.646978171808379,0.0,81760,81760,163520,8 0 10 12 19 4 11 13 6 3,0.41458586496966227,3,15,True,0.8734552682771293,0.4204280270174173,0.5774528758481516,0.15756302521008403,0.9973427264862192,0.0,0.0,0.5095754101872444,0.5070271492004395,dirichlet_beta_0p1_cvar_0.9,0.1
