run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,mu,drift_mean_update_norm,drift_avg_update_norm,method,beta
dirichlet_beta_infinity_fedprox,19,,1,0.850044051806132,0.6443539977073669,0.6009852290153503,81760,81760,163520,21 1 25 16 3 26 6 12 11 24,0.850044051806132,1,0,False,0.877520756954888,0.5644535944475861,0.7606407375488241,0.9112709832134293,0.610010491884219,0.8088235294117647,0.4378925650145073,0.01,0.6795320093631745,0.5209779739379883,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,19,,2,0.646094145377477,0.706252924601237,0.6754098534584045,81760,81760,163520,9 18 4 19 8 3 25 13 10 23,0.646094145377477,2,0,False,0.8882934755694796,0.5717359040183143,0.7951546409604403,0.9103117505995204,0.6799975313213602,0.8484848484848485,0.4004853323280862,0.01,0.5538056313991546,0.320720911026001,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,19,,3,0.6299883425235748,0.7057046870390574,0.6600984930992126,81760,81760,163520,26 3 24 10 9 0 18 19 6 2,0.6299883425235748,3,0,False,0.8997676955639708,0.6169763124011297,0.7971445025057533,0.9155875299760192,0.6787014750354873,0.8529411764705882,0.46184146256812336,0.01,0.5086208373308182,0.21226993203163147,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,19,,4,0.6107668956120809,0.7395509938398998,0.7011494040489197,81760,81760,163520,29 6 3 17 14 12 23 2 27 13,0.6107668956120809,4,0,False,0.8970956321408343,0.5943704979382232,0.8078879166616716,0.8964028776978418,0.7193729556255014,0.8088235294117647,0.4276065671294285,0.01,0.48682115972042084,0.19875125586986542,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,19,,5,0.6081971108913422,0.736982508500417,0.7077175974845886,81760,81760,163520,0 3 18 23 13 24 12 14 21 9,0.6081971108913422,5,0,False,0.8989141514042978,0.5937781480778563,0.8089449640065767,0.902158273381295,0.7157316546318583,0.8333333333333334,0.4334662517717164,0.01,0.4975788354873657,0.18452778458595276,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,19,,6,0.5943809946378072,0.7505430360635121,0.72295081615448,81760,81760,163520,18 16 26 5 25 20 13 7 17 29,0.5943809946378072,6,0,False,0.8949606395239298,0.577785570232538,0.8074040822886961,0.8810551558752998,0.7337530087020923,0.7868852459016393,0.41581322841687274,0.01,0.4941355735063553,0.18917666375637054,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,19,,7,0.5804564356803894,0.7461129446824392,0.7027914524078369,81760,81760,163520,23 3 25 6 12 26 4 29 20 15,0.5804564356803894,7,0,False,0.9002418801859087,0.5911506837211203,0.8115909346213087,0.8964028776978418,0.7267789915447757,0.8181818181818182,0.4385298477727542,0.01,0.5049228072166443,0.1865505427122116,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,19,,8,0.5897150079409281,0.7583096901575724,0.7175697684288025,81760,81760,163520,3 17 22 14 0 26 15 19 29 16,0.5804564356803894,7,1,False,0.8985345106621608,0.5788906374969675,0.8142933829200294,0.886810551558753,0.7417762142813059,0.8088235294117647,0.41365058214206757,0.01,0.49399668872356417,0.1768612563610077,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,19,,9,0.5968275586764018,0.7578702886899312,0.7245901823043823,81760,81760,163520,15 26 16 29 11 13 17 5 0 7,0.5804564356803894,7,2,False,0.8983565526767625,0.5691293638756925,0.8144644143970141,0.8877697841726618,0.7411590446213664,0.7727272727272727,0.41300495605305276,0.01,0.48227088153362274,0.17908723652362823,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,19,,10,0.5556036164363225,0.7702314058939616,0.7405582666397095,81760,81760,163520,2 0 14 12 27 3 21 22 20 8,0.5556036164363225,10,0,False,0.8985967752367261,0.573148226409238,0.8160057401218443,0.8752997601918465,0.7567117200518423,0.7647058823529411,0.4303976136035897,0.01,0.5104144722223282,0.2009328454732895,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,19,,11,0.5439866920312245,0.7791444361209869,0.7524589896202087,81760,81760,163520,29 4 15 9 14 12 26 5 25 21,0.5439866920312245,11,0,False,0.8986626214673511,0.5693273624835815,0.8187372264750687,0.8700239808153477,0.7674504721347899,0.7647058823529411,0.4193437944320847,0.01,0.5200286567211151,0.18221257627010345,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,19,,12,0.5312392642100652,0.7784878969192505,0.7491803169250488,81760,81760,163520,9 29 21 24 1 2 6 28 27 13,0.5312392642100652,12,0,False,0.8988216795569284,0.56498770494582,0.8156505789628619,0.86378896882494,0.7675121891007838,0.7272727272727273,0.4298783422276701,0.01,0.5189389318227768,0.18722538650035858,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,19,,13,0.5373229622840882,0.7797447224458058,0.7508196830749512,81760,81760,163520,3 14 2 28 16 26 21 0 5 13,0.5312392642100652,12,1,False,0.8988758928054741,0.5717892883308264,0.8171961227537133,0.8657074340527577,0.7686848114546689,0.7424242424242424,0.42995164740863595,0.01,0.5067526668310165,0.17404969036579132,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,19,,14,0.5462947527567545,0.7794720311959584,0.7520525455474854,81760,81760,163520,20 8 2 27 4 5 13 9 14 3,0.5312392642100652,12,2,False,0.8983616439564512,0.5667557859924809,0.8159970819863273,0.8633093525179856,0.7686848114546689,0.7575757575757576,0.43564723606302624,0.01,0.5207786113023758,0.16855506598949432,dirichlet_beta_infinity_fedprox,infinity
