run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,drift_mean_update_norm,drift_avg_update_norm,method
logreg_cvar_0.5,7,0.5,1,0.7975779059860442,0.7076134267780516,0.2409263700246811,40880,40880,81760,5 2 3 8 0,0.7975779059860442,1,0,False,0.829978076416852,0.4076339373959014,0.7494254328068743,0.8786570743405275,0.620193791273221,0.6,0.20144660986581167,0.8643164455890655,0.724849283695221,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,2,0.7635748618178897,0.69934524430169,0.2948496341705322,40880,40880,81760,1 8 2 4 0,0.7635748618178897,2,0,False,0.8406666261140319,0.45339823561165377,0.7498733914183224,0.8733812949640288,0.6263654878726161,0.6,0.21711410096182546,0.6811772465705872,0.41008317470550537,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,3,0.7438643872737885,0.7287692295180427,0.26823365688323975,40880,40880,81760,8 3 0 6 7,0.7438643872737885,3,0,False,0.845427594232705,0.4599037620889756,0.7620659110556398,0.8815347721822542,0.6425970499290254,0.5,0.19838599992336434,0.7629652500152588,0.454692542552948,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,4,0.6286500990390778,0.7336168951458402,0.5534047484397888,40880,40880,81760,6 1 7 0 4,0.6286500990390778,4,0,False,0.8752319603306431,0.5773186139366467,0.7774096368156355,0.8810551558752998,0.6737641177559711,0.6,0.24863731961191501,0.6277799785137177,0.34054243564605713,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,5,0.643913522362709,0.7439893616570367,0.515381932258606,40880,40880,81760,6 0 8 4 7,0.6286500990390778,4,1,False,0.8686049642048997,0.5559057952573165,0.774953479171856,0.8676258992805755,0.6822810590631364,0.5,0.21353756411644786,0.6258607923984527,0.3486132025718689,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,6,0.6141126669115491,0.7474843064943949,0.5150362849235535,40880,40880,81760,3 0 4 6 8,0.6141126669115491,6,0,False,0.875821675560866,0.546078198031597,0.7788388063849976,0.882494004796163,0.675183607973832,0.6,0.23404158744307443,0.668091744184494,0.40489912033081055,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,7,0.6254671911398569,0.7469971080621084,0.4618043601512909,40880,40880,81760,0 3 8 4 1,0.6141126669115491,6,1,False,0.8708943084377156,0.5444863417313185,0.7768552053376739,0.8705035971223022,0.6832068135530457,0.5,0.2650285730092122,0.6640055894851684,0.2925484776496887,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,8,0.6378365026579963,0.7437365783585442,0.5914275646209717,40880,40880,81760,4 6 1 8 0,0.6141126669115491,6,2,False,0.8732151623637214,0.5488043197606314,0.7817467855006867,0.8652278177458034,0.6982657532555699,0.6,0.24215381134963251,0.6461679100990295,0.3559306561946869,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,9,0.5861804634332657,0.7651051680246989,0.5050120949745178,40880,40880,81760,4 2 0 8 5,0.5861804634332657,9,0,False,0.8666476187685288,0.5335959826893759,0.7748284468148496,0.8551558752997602,0.6945010183299389,0.4,0.2717429270528026,0.6207267761230468,0.40690672397613525,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,10,0.5353224476178488,0.7696635988023546,0.6125129461288452,40880,40880,81760,3 5 0 4 6,0.5353224476178488,10,0,False,0.8704298031672792,0.5615548915031173,0.7780476304015111,0.8398081534772183,0.7162871073258039,0.5,0.3143599038585152,0.5985484898090363,0.4026760160923004,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,11,0.5284183952543471,0.7775482204225328,0.6754234433174133,40880,40880,81760,0 3 7 5 4,0.5284183952543471,11,0,False,0.883882976936355,0.5771266511552403,0.793568204129531,0.8671462829736211,0.7199901252854409,0.5,0.23978632541994566,0.6248236000537872,0.37458541989326477,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,12,0.68761738224162,0.7701202167405022,0.27480125427246094,40880,40880,81760,6 5 3 4 8,0.5284183952543471,11,1,False,0.841149113665927,0.43055530684459387,0.7625919704895221,0.837410071942446,0.6877738690365982,0.4,0.19083149614635037,0.5747188985347748,0.4143809974193573,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,13,0.5961162083678775,0.7697228391965231,0.4459038972854614,40880,40880,81760,5 4 1 6 8,0.5284183952543471,11,2,False,0.8674570582378757,0.5284418424155692,0.773755459620454,0.8546762589928057,0.6928346602481023,0.5,0.22901154401154403,0.56608647108078,0.5018976330757141,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,14,0.5683648354477353,0.7690230972237058,0.36017975211143494,40880,40880,81760,1 4 7 3 2,0.5284183952543471,11,3,False,0.8545691941170264,0.4960250958082963,0.7683062511294427,0.8244604316546763,0.712152070604209,0.5,0.19188513024357567,0.6752005040645599,0.4736882448196411,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,15,0.5423494660192065,0.7852591872215271,0.6049084067344666,40880,40880,81760,7 4 8 0 5,0.5284183952543471,11,4,False,0.8783784155789607,0.5635134724127662,0.7912990178122268,0.8494004796163069,0.7331975560081466,0.5,0.2270237550562354,0.6277304828166962,0.4585225284099579,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,16,0.5673700190252728,0.7807784544097053,0.3919806480407715,40880,40880,81760,8 6 1 2 7,0.5284183952543471,11,5,False,0.8610466783026088,0.508684866292352,0.776795752807123,0.8326139088729017,0.7209775967413442,0.4,0.22608994277134095,0.6705095052719117,0.38579973578453064,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,17,0.5069480968846215,0.8004724184672037,0.728230893611908,40880,40880,81760,7 6 0 5 8,0.5069480968846215,17,0,False,0.8838909838616794,0.5730922206497323,0.7997508232998863,0.8412470023980816,0.7582546442016911,0.5,0.28138600976153094,0.6034424245357514,0.39765575528144836,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,18,0.5341005234254731,0.7946487466494242,0.46698927879333496,40880,40880,81760,8 5 2 7 6,0.5069480968846215,17,1,False,0.8676702111741453,0.5398918059610992,0.7828748739575272,0.8326139088729017,0.7331358390421527,0.4,0.26919952222451876,0.6186096012592316,0.3847246766090393,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,19,0.4700950433810552,0.8054015239079794,0.6062910556793213,40880,40880,81760,7 8 0 6 2,0.4700950433810552,19,0,False,0.8726557284074611,0.564314878863594,0.7852961770557633,0.8148681055155875,0.755724248595939,0.5,0.2338641245886517,0.6727489352226257,0.29900604486465454,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,20,0.4856249954965379,0.8008750743336148,0.7045454382896423,40880,40880,81760,7 1 0 5 2,0.4700950433810552,19,1,False,0.8879261042193833,0.5918893894111125,0.8044580517774265,0.8422062350119904,0.7667098685428624,0.5,0.2853621394294152,0.6205364406108856,0.31023135781288147,logreg_cvar_0.5
logreg_cvar_0.5,7,0.5,21,0.6064629256725311,0.7937255336178674,0.29657796025276184,40880,40880,81760,7 4 5 3 2,0.4700950433810552,19,2,False,0.8390328877427591,0.41568410531670247,0.7627142500034411,0.7913669064748201,0.734061593532062,0.4,0.16760757158017842,0.6412957429885864,0.44559627771377563,logreg_cvar_0.5
