run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,drift_mean_update_norm,drift_avg_update_norm,method,beta
dirichlet_beta_infinity_fedavg,31,0.0,1,0.8079001903533936,0.6257080912590027,0.5836065411567688,81760,81760,163520,0 15 3 24 12 4 21 1 26 27,0.8079001903533936,1,0,False,0.8794558428428523,0.5860054401806982,0.7551327869383812,0.9227817745803357,0.5874837992964266,0.8356164383561644,0.45786137360942075,0.6236951589584351,0.44353559613227844,dirichlet_beta_infinity_fedavg,infinity
dirichlet_beta_infinity_fedavg,31,0.0,2,0.668626473347346,0.6986520051956177,0.6551724076271057,81760,81760,163520,17 7 22 24 4 25 23 1 21 27,0.668626473347346,2,0,False,0.891944071108601,0.5774963959845709,0.7912832111648211,0.9112709832134293,0.671295439116213,0.84375,0.45307909217193804,0.5266652643680573,0.27480342984199524,dirichlet_beta_infinity_fedavg,infinity
dirichlet_beta_infinity_fedavg,31,0.0,3,0.6684916814168295,0.6883726815382639,0.6426229476928711,81760,81760,163520,4 7 17 23 14 16 13 6 18 2,0.668626473347346,2,1,False,0.8993568115328141,0.6110209530658408,0.7936308535101191,0.9299760191846522,0.657285687835586,0.8571428571428571,0.49334599517323424,0.5016163796186447,0.21328605711460114,dirichlet_beta_infinity_fedavg,infinity
dirichlet_beta_infinity_fedavg,31,0.0,4,0.6315971394379933,0.7140178779760996,0.6715927720069885,81760,81760,163520,3 0 24 12 10 6 27 25 26 11,0.6315971394379933,4,0,False,0.8996522833575392,0.6010159968192144,0.8018349919212936,0.9155875299760192,0.688082453866568,0.847457627118644,0.4945711527331539,0.5163193345069885,0.21654650568962097,dirichlet_beta_infinity_fedavg,infinity
dirichlet_beta_infinity_fedavg,31,0.0,5,0.645896855990092,0.7203053414821625,0.6830870509147644,81760,81760,163520,19 7 6 23 27 13 18 21 17 1,0.6315971394379933,4,1,False,0.9010182707379736,0.595634029481081,0.8049658181249852,0.9146282973621103,0.6953033388878602,0.8513513513513513,0.4706628712154398,0.5051084816455841,0.20802636444568634,dirichlet_beta_infinity_fedavg,infinity
dirichlet_beta_infinity_fedavg,31,0.0,6,0.624969341357549,0.7322251836458842,0.6912972331047058,81760,81760,163520,1 26 5 11 4 6 25 12 0 2,0.624969341357549,6,0,False,0.8991081528408081,0.5873366980957242,0.8077229236792014,0.9055155875299761,0.7099302598284268,0.84375,0.4698408980925306,0.5068499088287354,0.18383640050888062,dirichlet_beta_infinity_fedavg,infinity
dirichlet_beta_infinity_fedavg,31,0.0,7,0.591790505250295,0.7507071574529012,0.7065573930740356,81760,81760,163520,23 16 27 14 20 6 24 13 11 29,0.591790505250295,7,0,False,0.9002462462542463,0.5861313382244377,0.8154367452159361,0.8992805755395683,0.7315929148923039,0.7972972972972973,0.48644630561419655,0.49726742804050444,0.17797842621803284,dirichlet_beta_infinity_fedavg,infinity
dirichlet_beta_infinity_fedavg,31,0.0,8,0.5766780445973079,0.7552445630232493,0.7142857313156128,81760,81760,163520,10 20 26 7 15 1 8 29 9 22,0.5766780445973079,8,0,False,0.9000428170701728,0.5825970090973414,0.8163264019408432,0.8954436450839328,0.7372091587977535,0.8135593220338984,0.47167416298377973,0.5086723864078522,0.18604306876659393,dirichlet_beta_infinity_fedavg,infinity
dirichlet_beta_infinity_fedavg,31,0.0,9,0.5760353416204452,0.7614256978034973,0.7311475276947021,81760,81760,163520,18 12 15 20 26 10 6 3 9 5,0.5760353416204452,9,0,False,0.9007425276220423,0.578515486404032,0.8173060144737385,0.8896882494004796,0.7449237795469975,0.8309859154929577,0.4773994701940527,0.5113932430744171,0.17681977152824402,dirichlet_beta_infinity_fedavg,infinity
dirichlet_beta_infinity_fedavg,31,0.0,10,0.5750489085912704,0.7623542129993439,0.720853865146637,81760,81760,163520,17 19 29 26 21 9 2 5 6 0,0.5750489085912704,10,0,False,0.8992025043175975,0.5770561810896789,0.8149053132979638,0.8829736211031175,0.74683700549281,0.8,0.4591369562025987,0.5123826146125794,0.1837400645017624,dirichlet_beta_infinity_fedavg,infinity
