run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,mu,drift_mean_update_norm,drift_avg_update_norm,method
logreg_fedprox_mu_0p0,19,,1,0.6726118276516596,0.7160394456651475,0.35983407497406006,40880,40880,81760,0 1 4 7 3,0.6726118276516596,1,0,False,0.8612199150141098,0.5196811436929372,0.762442251346118,0.8916067146282973,0.6332777880639388,0.6,0.2025220227667441,0.0,0.8890256524085999,0.6782460808753967,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,19,,2,0.7517721404631933,0.7235953046215905,0.24472865462303162,40880,40880,81760,5 4 7 1 6,0.6726118276516596,1,1,False,0.8425769068137455,0.47184923013768515,0.7562046197147079,0.8772182254196643,0.6351910140097513,0.6,0.21120940159661192,0.0,0.5422234892845154,0.4343723654747009,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,19,,3,0.7461047122875849,0.7213505539629195,0.23919805884361267,40880,40880,81760,4 1 2 3 6,0.6726118276516596,1,2,False,0.8328641363894628,0.4154040112243385,0.7547589330868206,0.8580335731414868,0.6514842930321545,0.7,0.1734563785422914,0.0,0.6475261807441711,0.4946567118167877,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,19,,4,0.8108570294247733,0.727153374089135,0.23988938331604004,40880,40880,81760,4 1 6 2 5,0.6726118276516596,1,3,False,0.8196691526615775,0.37118902344704013,0.7462968710386255,0.841726618705036,0.650867123372215,0.7,0.16109061347026457,0.0,0.5091394782066345,0.39506834745407104,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,19,,5,0.652101970381207,0.7321723037295871,0.5043208003044128,40880,40880,81760,0 3 8 1 6,0.652101970381207,5,0,False,0.8760763135464597,0.54832861832413,0.7772041059986672,0.8887290167865708,0.6656791952107635,0.5,0.20011137270359114,0.0,0.750136548280716,0.43981021642684937,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,19,,6,0.6495726605256399,0.73834295074145,0.37296923995018005,40880,40880,81760,8 7 3 5 0,0.6495726605256399,6,0,False,0.8691701554512731,0.53263882084699,0.7714249115427154,0.8767386091127098,0.6661112139727211,0.5,0.26181639127108597,0.0,0.6726923584938049,0.3556309938430786,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,19,,7,0.6103111075030433,0.745910730626848,0.65364670753479,40880,40880,81760,1 6 0 7 4,0.6103111075030433,7,0,False,0.8778304518022316,0.5815039989343248,0.7823338958901385,0.871462829736211,0.6932049620440659,0.5,0.20183115377069036,0.0,0.6387198090553283,0.37512683868408203,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,19,,8,0.6790774398379855,0.7647297581036886,0.3045281767845154,40880,40880,81760,6 8 3 5 2,0.6103111075030433,7,1,False,0.8415546104127621,0.43421132632942216,0.764178851327381,0.8470023980815348,0.6813553045732271,0.5,0.18072479211213072,0.0,0.6587026119232178,0.5447691679000854,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,19,,9,0.7196488206585249,0.7600380016697778,0.256135493516922,40880,40880,81760,8 2 6 5 3,0.6103111075030433,7,2,False,0.8371971262094196,0.39908901388449414,0.7623793799620552,0.8455635491606714,0.6791952107634389,0.5,0.16268350723916938,0.0,0.5758072912693024,0.33630499243736267,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,19,,10,0.6668306489785513,0.760237435499827,0.27238160371780396,40880,40880,81760,3 1 6 7 8,0.6103111075030433,7,3,False,0.8422651547342017,0.4304471914845484,0.7667832628916307,0.8503597122302158,0.6832068135530457,0.5,0.15286896448294482,0.0,0.6846880078315735,0.3609168827533722,logreg_fedprox_mu_0p0
