run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,drift_mean_update_norm,drift_avg_update_norm,method,beta
dirichlet_beta_0p5_fedavg,19,0.0,1,0.5872436881065368,0.7410383522510529,0.6000000238418579,81760,81760,163520,21 1 25 16 3 26 6 12 11 24,0.5872436881065368,1,0,False,0.8885492235724473,0.607325175749087,0.795168183172403,0.8863309352517985,0.7040054310930075,0.0,0.0,0.596795454621315,0.5064948201179504,dirichlet_beta_0p5_fedavg,0.5
dirichlet_beta_0p5_fedavg,19,0.0,2,0.5641916940609614,0.7556210994720459,0.6000000238418579,81760,81760,163520,9 18 4 19 8 3 25 13 10 23,0.5641916940609614,2,0,False,0.8911915237297295,0.5912067230031548,0.8018539954187363,0.8786570743405275,0.725050916496945,0.0,0.0,0.4114623963832855,0.2171107530593872,dirichlet_beta_0p5_fedavg,0.5
dirichlet_beta_0p5_fedavg,19,0.0,3,0.5350806881984075,0.7550145973761876,0.4000000059604645,81760,81760,163520,26 3 24 10 9 0 18 19 6 2,0.5350806881984075,3,0,False,0.8861912210649922,0.5986786245873014,0.8021620030396716,0.8556354916067146,0.7486885144726285,0.0,0.0,0.462131479382515,0.2588273286819458,dirichlet_beta_0p5_fedavg,0.5
dirichlet_beta_0p5_fedavg,19,0.0,4,0.49410391052563984,0.7920114537080128,0.6000000238418579,81760,81760,163520,29 6 3 17 14 12 23 2 27 13,0.49410391052563984,4,0,False,0.8886683062363292,0.5990244547092133,0.8056327165632796,0.8211031175059952,0.790162315620564,0.0,0.0,0.4522177755832672,0.2637861967086792,dirichlet_beta_0p5_fedavg,0.5
dirichlet_beta_0p5_fedavg,19,0.0,5,0.47570311824480693,0.8015086034933726,0.6000000238418579,81760,81760,163520,0 3 18 23 13 24 12 14 21 9,0.47570311824480693,5,0,False,0.8882963616146518,0.6011448381157551,0.8071256455306038,0.8014388489208633,0.8128124421403444,0.0,0.0,0.47211416661739347,0.2710132896900177,dirichlet_beta_0p5_fedavg,0.5
dirichlet_beta_0p5_fedavg,19,0.0,6,0.49540932377179464,0.7882047077020009,0.7049180269241333,81760,81760,163520,18 16 26 5 25 20 13 7 17 29,0.47570311824480693,5,1,False,0.9000666750435978,0.6187924646914077,0.8128918749836272,0.860431654676259,0.7653520952909955,0.0,0.0,0.5002690494060517,0.2704923152923584,dirichlet_beta_0p5_fedavg,0.5
dirichlet_beta_0p5_fedavg,19,0.0,7,0.4498531093200048,0.8135112941265106,0.7540983557701111,81760,81760,163520,23 3 25 6 12 26 4 29 20 15,0.4498531093200048,7,0,False,0.8982058863185326,0.6131282731427635,0.8160064061322687,0.8249400479616307,0.8070727643029069,0.0,0.0,0.47814375162124634,0.22627012431621552,dirichlet_beta_0p5_fedavg,0.5
dirichlet_beta_0p5_fedavg,19,0.0,8,0.42494288384914397,0.8255884726842244,0.6000000238418579,81760,81760,163520,3 17 22 14 0 26 15 19 29 16,0.42494288384914397,8,0,False,0.8946115316596936,0.5956099028780657,0.8069992367520537,0.7597122302158273,0.85428624328828,0.0,0.0,0.45366883277893066,0.2621965706348419,dirichlet_beta_0p5_fedavg,0.5
dirichlet_beta_0p5_fedavg,19,0.0,9,0.4092270975311597,0.832066802183787,0.6000000238418579,81760,81760,163520,15 26 16 29 11 13 17 5 0 7,0.4092270975311597,9,0,False,0.8970414188922886,0.6043290165133219,0.8119964905690704,0.7640287769784173,0.8599642041597235,0.0,0.0,0.4622135728597641,0.22724850475788116,dirichlet_beta_0p5_fedavg,0.5
dirichlet_beta_0p5_fedavg,19,0.0,10,0.43891898890336356,0.8206285734971365,0.6000000238418579,81760,81760,163520,2 0 14 12 27 3 21 22 20 8,0.4092270975311597,9,1,False,0.9022617418007826,0.6109062804517523,0.8192221708654184,0.8014388489208633,0.8370054928099735,0.0,0.0,0.48719646483659745,0.31582674384117126,dirichlet_beta_0p5_fedavg,0.5
