run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,mu,drift_mean_update_norm,drift_avg_update_norm,method
logreg_fedprox_mu_0p1,23,,1,0.6679291692045,0.6960878007941775,0.28551676869392395,40880,40880,81760,4 1 0 8 2,0.6679291692045,1,0,False,0.8438943938350524,0.48577027874129625,0.7429090536125071,0.874820143884892,0.6109979633401222,0.5,0.22605134739756663,0.1,0.7533848762512207,0.5782105922698975,logreg_fedprox_mu_0p1
logreg_fedprox_mu_0p1,23,,2,0.7100578331285052,0.7141466157303916,0.24991358816623688,40880,40880,81760,6 8 4 2 1,0.6679291692045,1,1,False,0.8366070705738686,0.4422922094913654,0.7498161145218245,0.8709832134292566,0.6286490156143923,0.5,0.19534886903514298,0.1,0.5633466362953186,0.3522194027900696,logreg_fedprox_mu_0p1
logreg_fedprox_mu_0p1,23,,3,0.6873392975992627,0.7136505080593957,0.303836852312088,40880,40880,81760,3 4 8 0 1,0.6679291692045,1,2,False,0.8579056251388447,0.5052504366250797,0.7607434363562658,0.879136690647482,0.6423501820650497,0.5,0.2602798809851737,0.1,0.6063080847263336,0.31292566657066345,logreg_fedprox_mu_0p1
logreg_fedprox_mu_0p1,23,,4,0.6526569144593345,0.7284538977675967,0.34497061371803284,40880,40880,81760,7 0 8 6 3,0.6526569144593345,4,0,False,0.8654065305430161,0.5223931970215445,0.7715075856367304,0.8920863309352518,0.650928840338209,0.5,0.24945559848511234,0.1,0.6009887218475342,0.27728116512298584,logreg_fedprox_mu_0p1
logreg_fedprox_mu_0p1,23,,5,0.6812695612510046,0.7185615599155426,0.40995505452156067,40880,40880,81760,6 0 4 5 3,0.6526569144593345,4,1,False,0.8644771351961201,0.518623484140599,0.7652592534378349,0.886810551558753,0.6437079553169166,0.5,0.22276868104021266,0.1,0.4956810295581818,0.3155307173728943,logreg_fedprox_mu_0p1
logreg_fedprox_mu_0p1,23,,6,0.5995090934965346,0.7430761588944329,0.6227272748947144,40880,40880,81760,5 0 1 7 4,0.5995090934965346,6,0,False,0.883179699528657,0.5850508390336537,0.7881774269530867,0.8853717026378897,0.6909831512682837,0.5,0.14071750028319133,0.1,0.5302766621112823,0.34423285722732544,logreg_fedprox_mu_0p1
logreg_fedprox_mu_0p1,23,,7,0.6607676396767298,0.7249740560849508,0.29899758100509644,40880,40880,81760,5 2 4 1 7,0.5995090934965346,6,1,False,0.8472675442316023,0.4916727645188118,0.7597977459543197,0.8532374100719424,0.6663580818366969,0.5,0.21185800946932262,0.1,0.5144760549068451,0.37411755323410034,logreg_fedprox_mu_0p1
logreg_fedprox_mu_0p1,23,,8,0.6248929036988152,0.7524598009056516,0.3266505300998688,40880,40880,81760,5 4 8 2 7,0.5995090934965346,6,2,False,0.8530173010267957,0.49197202373067483,0.7687713040084503,0.8599520383693046,0.6775905696475961,0.5,0.23004778111987165,0.1,0.5146331787109375,0.32238149642944336,logreg_fedprox_mu_0p1
logreg_fedprox_mu_0p1,23,,9,0.6589588125546774,0.7622796330187056,0.27687522768974304,40880,40880,81760,1 7 8 5 3,0.5995090934965346,6,3,False,0.8477313686913828,0.45683022569254456,0.7685879735389618,0.8556354916067146,0.681540455471209,0.5,0.2031582643447506,0.1,0.5787620544433594,0.3296245336532593,logreg_fedprox_mu_0p1
logreg_fedprox_mu_0p1,23,,10,0.6084989822573132,0.7564675543043349,0.3104044198989868,40880,40880,81760,7 2 1 6 4,0.5995090934965346,6,4,False,0.8479408067695076,0.4713920720591612,0.7670981082195898,0.8436450839328538,0.6905511325063259,0.7,0.19809071042617535,0.1,0.5333214282989502,0.30769139528274536,logreg_fedprox_mu_0p1
