run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,mu,drift_mean_update_norm,drift_avg_update_norm,method,beta
dirichlet_beta_1p0_fedprox,37,,1,0.6458758970101675,0.6969377517700195,0.639229416847229,81760,81760,163520,21 19 2 28 29 23 20 16 1 24,0.6458758970101675,1,0,False,0.8821225041814355,0.5904940705430894,0.7817965586797364,0.9016786570743405,0.6619144602851323,0.7777777777777778,0.014925373134328358,0.01,0.5267829671502113,0.41286802291870117,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,37,,2,0.5335999369621277,0.7605727712313334,0.6734693646430969,81760,81760,163520,11 14 16 25 3 21 28 19 9 12,0.5335999369621277,2,0,False,0.8701363885747538,0.596545011298326,0.7822809258610516,0.8100719424460432,0.75448990927606,0.6666666666666666,0.027777777777777776,0.01,0.47293624728918077,0.3751054108142853,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,37,,3,0.5566966454188029,0.7526360948880514,0.6326530575752258,81760,81760,163520,23 13 14 4 25 1 2 28 29 17,0.5335999369621277,2,1,False,0.895334892981745,0.6162157789109485,0.8035734123310498,0.8666666666666667,0.740480157995433,0.6666666666666666,0.02857142857142857,0.01,0.415542995929718,0.3424796760082245,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,37,,4,0.49486908316612244,0.7929257849852244,0.7346938848495483,81760,81760,163520,9 11 20 22 13 18 24 28 27 23,0.49486908316612244,4,0,False,0.8871880758677635,0.6081021447059219,0.807850087269566,0.8235011990407674,0.7921989754983645,0.6666666666666666,0.047619047619047616,0.01,0.46089608073234556,0.2440279722213745,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,37,,5,0.5556398103634517,0.7619171877702077,0.6734693646430969,81760,81760,163520,1 25 16 19 6 27 13 2 0 21,0.49486908316612244,4,1,False,0.9002051164104821,0.6130709876105501,0.8128254959446626,0.8796163069544365,0.7460346849348886,0.0,0.02,0.01,0.5350818514823914,0.2496069371700287,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,37,,6,0.5257897973060608,0.7725639820098877,0.6938775777816772,81760,81760,163520,20 16 11 2 22 18 7 0 10 27,0.49486908316612244,4,2,False,0.8999931474927446,0.6130533656633518,0.8126617461816512,0.8613908872901679,0.7639326050731347,0.6666666666666666,0.041666666666666664,0.01,0.43966211527585985,0.20057083666324615,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,37,,7,0.5522173762321472,0.7716883043448131,0.6938775777816772,81760,81760,163520,16 5 26 0 23 27 6 9 7 29,0.49486908316612244,4,3,False,0.9008219900657886,0.5997603413737385,0.8152669569584103,0.8709832134292566,0.759550700487564,0.7619047619047619,0.027777777777777776,0.01,0.4796603202819824,0.1965337097644806,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,37,,8,0.5095923940340678,0.7877984344959259,0.7142857313156128,81760,81760,163520,20 9 19 1 28 8 22 6 15 4,0.49486908316612244,4,4,False,0.8990691838308653,0.605289079914723,0.8189181593070294,0.8556354916067146,0.7822008270073443,0.6666666666666666,0.027777777777777776,0.01,0.490049321949482,0.21743550896644592,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,37,,9,0.43285558025042215,0.8181363443533579,0.699999988079071,81760,81760,163520,6 8 19 20 1 14 24 3 17 26,0.43285558025042215,9,0,False,0.8994419424652835,0.607888865238703,0.8189972813454476,0.8062350119904077,0.8317595507004876,0.5555555555555556,0.034482758620689655,0.01,0.4882974162697792,0.31745630502700806,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,37,,10,0.5041440258423487,0.7890878776709239,0.6938775777816772,81760,81760,163520,0 8 20 7 2 14 27 4 10 11,0.43285558025042215,9,1,False,0.9011035940734543,0.6045612675052453,0.8194233948149756,0.8527577937649881,0.7860889958649633,0.6666666666666666,0.038461538461538464,0.01,0.4256283029913902,0.2402593344449997,dirichlet_beta_1p0_fedprox,1.0
