run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,drift_mean_update_norm,drift_avg_update_norm,method,beta
dirichlet_beta_0p1_cvar_0.9,43,0.9,1,0.7253814527862951,0.7361452469700261,0.3333333432674408,81760,81760,163520,1 9 4 14 5 10 11 18 7 17,0.7253814527862951,1,0,False,0.8989773229448527,0.547492425906085,0.7966488367327309,0.9235668789808917,0.66973079448457,0.0,0.0,0.5286690682172775,0.5371758341789246,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,43,0.9,2,0.7663517202201643,0.7135018627894553,0.3333333432674408,81760,81760,163520,15 0 16 13 9 5 14 8 6 10,0.7253814527862951,1,1,False,0.8986120811394429,0.5416065429806165,0.7858226467577355,0.9355980184005662,0.6360472751149048,0.0,0.0,0.37918669879436495,0.3218653202056885,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,43,0.9,3,0.6744839878458726,0.7348585269953075,0.3333333432674408,81760,81760,163520,5 1 3 16 6 2 17 13 8 7,0.6744839878458726,3,0,False,0.9034163119964275,0.5668200845156994,0.801952742543096,0.9249823071479123,0.6789231779382797,0.0,0.0,0.4611746817827225,0.26823127269744873,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,43,0.9,4,0.5241837909347132,0.775226260486402,0.0,81760,81760,163520,4 12 16 8 9 2 6 1 0 14,0.5241837909347132,4,0,False,0.8570521175892738,0.5243403805330452,0.7708804000373606,0.6836518046709129,0.8581089954038083,0.0,0.0,0.4101719379425049,0.5549541711807251,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,43,0.9,5,0.49982490665034246,0.8077155728089181,0.5,81760,81760,163520,1 5 18 17 4 14 16 8 9 12,0.49982490665034246,5,0,False,0.9028637327433702,0.5652416529847296,0.8223108142708244,0.8096249115357396,0.8349967170059094,0.0,0.0,0.4997764602303505,0.4049299955368042,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,43,0.9,6,0.4622243780054544,0.8152240765722174,0.5,81760,81760,163520,18 1 3 14 12 10 11 5 15 8,0.4622243780054544,6,0,False,0.8977240695743817,0.5735585190042278,0.8102239824460885,0.7558386411889597,0.8646093237032173,0.0,0.0,0.45227164030075073,0.3577190637588501,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,43,0.9,7,0.43111316075450495,0.785172922046561,0.0,81760,81760,163520,14 5 4 2 12 17 0 9 16 13,0.43111316075450495,7,0,False,0.8919188159474053,0.549570677492713,0.751342612148054,0.5626326963906582,0.9400525279054498,0.0,0.0,0.47939359694719313,0.40224143862724304,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,43,0.9,8,0.45928198452058594,0.8043103359247509,0.3333333432674408,81760,81760,163520,5 2 3 9 7 12 11 18 6 0,0.43111316075450495,7,1,False,0.9007154278417415,0.5593593726098341,0.7939598484943533,0.6836518046709129,0.9042678923177938,0.0,0.0,0.5723052009940147,0.3543751537799835,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,43,0.9,9,0.43373835322104004,0.7946994539938474,0.3777777850627899,81760,81760,163520,15 13 2 11 16 10 1 17 14 9,0.43111316075450495,7,2,False,0.8797731783332614,0.5485048776096192,0.7186921787603061,0.4748761500353857,0.9625082074852265,0.0,0.0,0.3918174013495445,0.32903963327407837,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,43,0.9,10,0.46481070118515116,0.8166001188127618,0.5,81760,81760,163520,9 3 13 14 18 0 2 16 1 10,0.43111316075450495,7,3,False,0.8976689347903971,0.5532866966854811,0.801544819491087,0.721868365180467,0.8812212738017071,0.0,0.0,0.37290452271699903,0.46147897839546204,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,43,0.9,11,0.4574155987877595,0.7878647854453639,0.0,81760,81760,163520,4 0 10 3 11 8 7 18 12 5,0.43111316075450495,7,4,False,0.9024450290172067,0.5663993671458003,0.7824899314544291,0.643312101910828,0.9216677609980302,0.0,0.0,0.5530862465500832,0.3636648654937744,dirichlet_beta_0p1_cvar_0.9,0.1
dirichlet_beta_0p1_cvar_0.9,43,0.9,12,0.47881776525786046,0.7875616252422333,0.2777777910232544,81760,81760,163520,12 2 1 17 11 3 10 6 13 9,0.43111316075450495,7,5,False,0.8618381792928343,0.497957995113221,0.6444653087664074,0.3021939136588818,0.986736703873933,0.0,0.0,0.4426392450928688,0.48266348242759705,dirichlet_beta_0p1_cvar_0.9,0.1
