run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,drift_mean_update_norm,drift_avg_update_norm,method,beta
dirichlet_beta_1p0_fedavg,31,0.0,1,0.6365774075190226,0.7126780013243358,0.6296296119689941,81760,81760,163520,0 15 3 24 12 4 21 1 26 27,0.6365774075190226,1,0,False,0.8813501244921484,0.5731161265327092,0.7818407373712213,0.894484412470024,0.6691970622724187,0.6875,0.1035593736201389,0.5585017383098603,0.48320886492729187,dirichlet_beta_1p0_fedavg,1.0
dirichlet_beta_1p0_fedavg,31,0.0,2,0.5414180636405945,0.7639577945073446,0.7145969271659851,81760,81760,163520,17 7 22 24 4 25 23 1 21 27,0.5414180636405945,2,0,False,0.893155322067101,0.6014795597142166,0.8063504537973029,0.883453237410072,0.7292476701845337,0.5714285714285714,0.11596434237122391,0.47738861441612246,0.3468075692653656,dirichlet_beta_1p0_fedavg,1.0
dirichlet_beta_1p0_fedavg,31,0.0,3,0.6007705703377724,0.7491758763790131,0.6764705777168274,81760,81760,163520,4 7 17 23 14 16 13 6 18 2,0.5414180636405945,2,1,False,0.8957251454899772,0.5841315360041976,0.8062223577923442,0.9026378896882494,0.709806825896439,0.7142857142857143,0.08033615568747579,0.4438220769166946,0.2824350595474243,dirichlet_beta_1p0_fedavg,1.0
dirichlet_beta_1p0_fedavg,31,0.0,4,0.6032666305700938,0.7535828729470571,0.6791666746139526,81760,81760,163520,3 0 24 12 10 6 27 25 26 11,0.5414180636405945,2,2,False,0.8934135713092182,0.5865704736543755,0.8013160809992999,0.8858513189448441,0.7167808430537554,0.7142857142857143,0.10051220225550613,0.43424955010414124,0.32025620341300964,dirichlet_beta_1p0_fedavg,1.0
dirichlet_beta_1p0_fedavg,31,0.0,5,0.5109538674354553,0.7766774892807007,0.7156862616539001,81760,81760,163520,19 7 6 23 27 13 18 21 17 1,0.5109538674354553,5,0,False,0.8958678937242726,0.5976420752754779,0.8078530621161282,0.8652278177458034,0.7504783064864531,0.42857142857142855,0.10540368609848942,0.4254204332828522,0.2911394238471985,dirichlet_beta_1p0_fedavg,1.0
dirichlet_beta_1p0_fedavg,31,0.0,6,0.5194577385981878,0.7816245218118032,0.737500011920929,81760,81760,163520,1 26 5 11 4 6 25 12 0 2,0.5109538674354553,5,1,False,0.8962203760413258,0.5937941680680179,0.8120330767417172,0.8642685851318945,0.7597975683515399,0.5714285714285714,0.13763540643620098,0.4609681472182274,0.2555650770664215,dirichlet_beta_1p0_fedavg,1.0
dirichlet_beta_1p0_fedavg,31,0.0,7,0.4556110252936681,0.805353573958079,0.7549019455909729,81760,81760,163520,23 16 27 14 20 6 24 13 11 29,0.4556110252936681,7,0,False,0.8978797632140537,0.6072383523780617,0.8161552372617736,0.8378896882494005,0.7944207862741468,0.5714285714285714,0.16433180489172178,0.4817521870136261,0.2791299521923065,dirichlet_beta_1p0_fedavg,1.0
dirichlet_beta_1p0_fedavg,31,0.0,8,0.42322657505671185,0.8189599096775055,0.699999988079071,81760,81760,163520,10 20 26 7 15 1 8 29 9 22,0.42322657505671185,8,0,False,0.8886001807700294,0.599993906856603,0.8046352105503155,0.7798561151079136,0.8294143059927174,0.625,0.1547567734377124,0.5535399168729782,0.2626659870147705,dirichlet_beta_1p0_fedavg,1.0
dirichlet_beta_1p0_fedavg,31,0.0,9,0.44216633439064024,0.8130669256051382,0.7796609997749329,81760,81760,163520,18 12 15 20 26 10 6 3 9 5,0.42322657505671185,8,1,False,0.8966699034773291,0.5963923216233926,0.811942987731644,0.8095923261390887,0.8142936493241992,0.5714285714285714,0.11585736404448846,0.5030268907546998,0.22354258596897125,dirichlet_beta_1p0_fedavg,1.0
dirichlet_beta_1p0_fedavg,31,0.0,10,0.48820235828558606,0.7925299723943074,0.7482993006706238,81760,81760,163520,17 19 29 26 21 9 2 5 6 0,0.42322657505671185,8,2,False,0.9032704811895714,0.602100594378242,0.8206002352348819,0.8671462829736211,0.7740541874961427,0.7142857142857143,0.11926109993214408,0.4399334266781807,0.2285633534193039,dirichlet_beta_1p0_fedavg,1.0
dirichlet_beta_1p0_fedavg,31,0.0,11,0.4488520473241806,0.8149619857470195,0.7754237055778503,81760,81760,163520,29 25 19 11 22 3 21 12 9 23,0.42322657505671185,8,3,False,0.8992539055221291,0.5961333059839032,0.8155215505433091,0.8201438848920863,0.8108992161945319,0.5,0.12968413608984025,0.4741193562746048,0.26831042766571045,dirichlet_beta_1p0_fedavg,1.0
dirichlet_beta_1p0_fedavg,31,0.0,12,0.4251430302858353,0.820638116200765,0.75,81760,81760,163520,20 26 6 3 14 27 10 25 12 1,0.42322657505671185,8,4,False,0.9017963337162154,0.5965840535461662,0.817008219012644,0.8071942446043165,0.8268221934209714,0.5,0.10801402870033958,0.5350012123584748,0.26187369227409363,dirichlet_beta_1p0_fedavg,1.0
dirichlet_beta_1p0_fedavg,31,0.0,13,0.3756797860066096,0.8488711655139923,0.6000000238418579,81760,81760,163520,17 22 3 8 27 20 25 6 28 10,0.3756797860066096,13,0,False,0.8913078239500605,0.5899099030375837,0.7913028362719934,0.6940047961630695,0.8886008763809171,0.42857142857142855,0.10394602014744456,0.4916902735829353,0.2531020939350128,dirichlet_beta_1p0_fedavg,1.0
