run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,mu,drift_mean_update_norm,drift_avg_update_norm,method
fedprox_mu_0p001,37,,1,0.4432908942302068,0.8673615190717909,0.7824341058731079,6058280,6058280,12116560,1 0 5 2 3,0.4432908942302068,1,0,False,0.8928883110878452,0.6125488958060581,0.8070554924325676,0.7726618705035971,0.841449114361538,0.2,0.3338564781879264,0.001,11.196380996704102,7.408514976501465,fedprox_mu_0p001
fedprox_mu_0p001,37,,2,0.40304070876704323,0.792696217695872,0.6930991411209106,6058280,6058280,12116560,8 1 5 3 4,0.40304070876704323,2,0,False,0.8960331235104492,0.6194221092655157,0.8074992773786895,0.8829736211031175,0.7320249336542616,0.6,0.3442640692640693,0.001,8.641137981414795,6.468232154846191,fedprox_mu_0p001
fedprox_mu_0p001,37,,3,0.43426765667067635,0.753440217839347,0.38852402567863464,6058280,6058280,12116560,4 6 5 3 7,0.40304070876704323,2,1,False,0.877615286034457,0.5827513148568333,0.778057664958572,0.8810551558752998,0.6750601740418442,0.5,0.3528635565201423,0.001,7.857844352722168,6.705851078033447,fedprox_mu_0p001
fedprox_mu_0p001,37,,4,0.40905777778890395,0.8304224279191759,0.7515683770179749,6058280,6058280,12116560,2 0 7 3 6,0.40304070876704323,2,2,False,0.9036271519721827,0.6548735283205693,0.8194586933674686,0.8503597122302158,0.7885576745047214,0.4,0.33437233171275726,0.001,9.644399738311767,5.273193359375,fedprox_mu_0p001
fedprox_mu_0p001,37,,5,0.4019029926922586,0.7903713981310526,0.5537504553794861,6058280,6058280,12116560,8 4 2 5 3,0.4019029926922586,5,0,False,0.8925592131368041,0.636528726620854,0.7988405646525178,0.8695443645083932,0.7281367647966426,0.5,0.35670188163565647,0.001,8.268505573272705,5.792111396789551,fedprox_mu_0p001
fedprox_mu_0p001,37,,6,0.3683389226595561,0.8572639226913452,0.7601003646850586,6058280,6058280,12116560,5 0 6 4 8,0.3683389226595561,6,0,False,0.9038046955510949,0.6502030404835948,0.8192546277734339,0.8139088729016787,0.8246003826451892,0.4,0.37087080999900013,0.001,7.591081523895264,6.350391387939453,fedprox_mu_0p001
fedprox_mu_0p001,37,,7,0.35448996391561294,0.8479166030883789,0.7520702481269836,6058280,6058280,12116560,3 6 0 7 5,0.35448996391561294,7,0,False,0.9081687658575233,0.6634910926578031,0.8265720843062636,0.8450839328537171,0.8080602357588101,0.4,0.35467628400118467,0.001,8.2223614692688,5.490150451660156,fedprox_mu_0p001
fedprox_mu_0p001,37,,8,0.38780645694997573,0.852765871418847,0.7593475580215454,6058280,6058280,12116560,8 5 0 7 4,0.35448996391561294,7,1,False,0.9062059887361358,0.6603175491606799,0.8245144673004421,0.829736211031175,0.8192927235697093,0.4,0.3439087665184259,0.001,7.951682090759277,5.371163368225098,fedprox_mu_0p001
fedprox_mu_0p001,37,,9,0.3742256644699309,0.8510031501452128,0.7626097798347473,6058280,6058280,12116560,3 0 2 6 4,0.35448996391561294,7,2,False,0.9100850110505929,0.6686377730022226,0.8273568665896758,0.8378896882494005,0.8168240449299512,0.5,0.37623905780780775,0.001,8.562571334838868,5.553319454193115,fedprox_mu_0p001
fedprox_mu_0p001,37,,10,0.3601998935143153,0.8643870751063029,0.7824341058731079,6058280,6058280,12116560,2 0 5 7 1,0.35448996391561294,7,3,False,0.9098382319880072,0.6670714308432152,0.8222638404736311,0.8086330935251799,0.8358945874220823,0.3,0.33869278684965665,0.001,8.930022716522217,5.1552510261535645,fedprox_mu_0p001
fedprox_mu_0p001,37,,11,0.32041570875379777,0.8564500411351522,0.7739021182060242,6058280,6058280,12116560,4 3 8 5 2,0.32041570875379777,11,0,False,0.9099842510734979,0.6666668204829787,0.8258934196838049,0.8282973621103118,0.823489477257298,0.4,0.37902280434724556,0.001,8.236365413665771,5.79800271987915,fedprox_mu_0p001
fedprox_mu_0p001,37,,12,0.3507216473420461,0.861441175142924,0.7741530537605286,6058280,6058280,12116560,0 4 2 5 1,0.32041570875379777,11,1,False,0.9087395811919248,0.6622460899047434,0.8239812149539765,0.8177458033573142,0.8302166265506388,0.4,0.3387898656486877,0.001,8.36805019378662,5.863641262054443,fedprox_mu_0p001
