run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,mu,drift_mean_update_norm,drift_avg_update_norm,method
logreg_fedprox_mu_0p0,47,,1,0.8240329060289595,0.7151065286662843,0.2188040167093277,40880,40880,81760,5 1 3 4 6,0.8240329060289595,1,0,False,0.8160486311931755,0.35575545011873,0.7469920527196092,0.8762589928057554,0.617725112633463,0.5,0.1526044069118845,0.0,0.7066435754299164,0.7271333932876587,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,47,,2,0.8576189511352115,0.7478523767656751,0.2098167985677719,40880,40880,81760,5 4 7 3 8,0.8240329060289595,1,1,False,0.813789183428299,0.31964001993089136,0.7538747376473937,0.8489208633093526,0.6588286119854347,0.3,0.1310926874606992,0.0,0.6138347208499908,0.4730006754398346,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,47,,3,0.6975163088904487,0.726934724383884,0.5032837986946106,40880,40880,81760,0 6 5 8 7,0.6975163088904487,3,0,False,0.8618847266197411,0.5373341336244993,0.7642534444949133,0.8733812949640288,0.6551255940257977,0.5,0.1710399738257881,0.0,0.6676700949668884,0.47787731885910034,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,47,,4,0.6609750986099243,0.7275595863660177,0.35568612813949585,40880,40880,81760,0 4 6 3 7,0.6609750986099243,4,0,False,0.8544296279325364,0.5047717883256615,0.7585438259279633,0.8671462829736211,0.6499413688823057,0.5,0.20834751213887193,0.0,0.6503871142864227,0.3727966845035553,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,47,,5,0.6291650699244605,0.7200985021061368,0.5610093474388123,40880,40880,81760,0 5 4 3 1,0.6291650699244605,5,0,False,0.8757029629027753,0.5746653514946444,0.771143544338756,0.8853717026378897,0.6569153860396223,0.5,0.24428728329930524,0.0,0.6165422141551972,0.3665218949317932,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,47,,6,0.6796653833654192,0.7410870128207736,0.36674731969833374,40880,40880,81760,3 5 8 1 0,0.6291650699244605,5,1,False,0.8610393817884037,0.5130577972909425,0.7684590783214938,0.8685851318944844,0.6683330247485033,0.5,0.23854706808429424,0.0,0.6495396614074707,0.31753477454185486,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,47,,7,0.726189461019304,0.7486994730101691,0.266851007938385,40880,40880,81760,8 5 7 6 2,0.6291650699244605,5,2,False,0.8433571158255769,0.4410251796308015,0.761931421350607,0.8508393285371703,0.6730235141640437,0.5,0.19529178680358691,0.0,0.6408560276031494,0.4997544288635254,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,47,,8,0.6389005962345335,0.7434880269898309,0.42758381366729736,40880,40880,81760,5 3 1 8 0,0.6291650699244605,5,3,False,0.866705916881011,0.525195975928072,0.7714999487171973,0.8695443645083932,0.6734555329260014,0.5,0.24269010458984402,0.0,0.6819848895072937,0.40389177203178406,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,47,,9,0.6213908990224203,0.7369968096415201,0.5139992833137512,40880,40880,81760,2 5 0 8 4,0.6213908990224203,9,0,False,0.8693642604894052,0.545986199773183,0.7758413154682697,0.86810551558753,0.6835771153490094,0.6,0.24839063745681358,0.0,0.6056624948978424,0.37513166666030884,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,47,,10,0.6122273604075114,0.7489787605073717,0.6272727251052856,40880,40880,81760,6 4 0 5 1,0.6122273604075114,10,0,False,0.8849956583520445,0.5728826870935723,0.7951752428829015,0.8858513189448441,0.704499166820959,0.5,0.21720339759278828,0.0,0.5492931008338928,0.4278113842010498,logreg_fedprox_mu_0p0
