run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,mu,drift_mean_update_norm,drift_avg_update_norm,method,beta
dirichlet_beta_0p5_fedprox,31,,1,0.6295524362860054,0.7198820031922439,0.5517241358757019,81760,81760,163520,0 15 3 24 12 4 21 1 23 26,0.6295524362860054,1,0,False,0.8743846053881497,0.5429907749735403,0.7712826109930473,0.9107913669064748,0.6317738550796198,0.0,0.0,0.01,0.5237573534250259,0.40932774543762207,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,31,,2,0.5424912947005239,0.7468519375242036,0.6206896305084229,81760,81760,163520,17 7 22 24 4 25 1 21 26 23,0.5424912947005239,2,0,False,0.8852392767923668,0.5829430730657601,0.7874927363380251,0.8997601918465228,0.6752252808295273,0.0,0.0,0.01,0.4003556236624718,0.2806938886642456,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,31,,3,0.503546306799198,0.7720134895423363,0.6976127028465271,81760,81760,163520,7 17 23 14 16 13 6 18 2 3,0.503546306799198,3,0,False,0.8883183294125101,0.6063311189996279,0.7964797104422374,0.8700239808153477,0.7229354400691272,0.0,0.0,0.01,0.4124831587076187,0.36572059988975525,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,31,,4,0.5491975946673031,0.7609087475414934,0.6710875034332275,81760,81760,163520,0 24 12 10 6 27 25 26 11 19,0.503546306799198,3,1,False,0.9035538585549288,0.6163147596578049,0.804207343913784,0.9256594724220624,0.6827552154055055,0.0,0.0,0.01,0.4449779912829399,0.29467183351516724,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,31,,5,0.46744935008986244,0.801352346765584,0.7241379022598267,81760,81760,163520,7 6 23 27 13 18 21 17 1 20,0.46744935008986244,5,0,False,0.8869207460842831,0.596218286376283,0.8039185439699099,0.8364508393285371,0.7713862486112826,0.0,0.0,0.01,0.40183673352003096,0.33209553360939026,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,31,,6,0.4791969194494445,0.7874564446251968,0.7184873819351196,81760,81760,163520,26 5 11 4 6 25 12 0 2 16,0.46744935008986244,5,1,False,0.900160281600667,0.6120782287643676,0.8131429728455231,0.8805755395683453,0.7457104061227009,0.0,0.0,0.01,0.4486927419900894,0.2473270297050476,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,31,,7,0.4356021064108816,0.8115358393767784,0.7241379022598267,81760,81760,163520,27 14 20 25 6 24 13 11 23 10,0.4356021064108816,7,0,False,0.8802036163933931,0.5893076215018247,0.7916950626636081,0.7592326139088729,0.8241575114183434,0.0,0.0,0.01,0.3882723018527031,0.3207102119922638,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,31,,8,0.41006127179696644,0.8338019703996593,0.7586206793785095,81760,81760,163520,20 26 7 15 1 8 10 9 22 18,0.41006127179696644,8,0,False,0.8859101534967557,0.5946105982193404,0.7978447016488772,0.7482014388489209,0.8474879644488335,0.0,0.0,0.01,0.41042406260967257,0.3328474760055542,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,31,,9,0.3946821530317438,0.8312638956924965,0.7551020383834839,81760,81760,163520,12 15 20 26 10 6 3 9 5 17,0.3946821530317438,9,0,False,0.8879315902912778,0.5974319708576441,0.7939621540639357,0.7352517985611511,0.8526725095667201,0.0,0.0,0.01,0.4116003692150116,0.2414025515317917,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,31,,10,0.39755219092656824,0.8300989003017031,0.7551020383834839,81760,81760,163520,19 17 26 21 9 2 5 6 0 28,0.3946821530317438,9,1,False,0.8984508825478809,0.6228580335587692,0.8141766552194609,0.7937649880095923,0.8345883224293297,0.0,0.0,0.01,0.4924158602952957,0.24992339313030243,dirichlet_beta_0p5_fedprox,0.5
