run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,mu,drift_mean_update_norm,drift_avg_update_norm,method,beta
dirichlet_beta_infinity_fedprox,31,,1,0.7601868967215221,0.6574802378813426,0.6256157755851746,81760,81760,163520,0 15 3 24 12 4 21 1 26 27,0.7601868967215221,1,0,False,0.8853329112307267,0.5933842200860532,0.7697183708319403,0.9151079136690647,0.6243288279948158,0.821917808219178,0.4935598448631886,0.01,0.6312150120735168,0.45187005400657654,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,31,,2,0.6499493738015493,0.7018230199813843,0.6551724076271057,81760,81760,163520,17 7 22 24 4 25 23 1 21 27,0.6499493738015493,2,0,False,0.8951893179032038,0.5852372402136177,0.792446154167205,0.9098321342925659,0.6750601740418442,0.8028169014084507,0.4389236854162475,0.01,0.5193710327148438,0.25606125593185425,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,31,,3,0.6510859350363414,0.704993857940038,0.668308675289154,81760,81760,163520,4 7 17 23 14 16 13 6 18 2,0.6499493738015493,2,1,False,0.9001277111989355,0.6047792532398584,0.8011312853068776,0.9256594724220624,0.6766030981916928,0.873015873015873,0.46641225803048136,0.01,0.5030129075050354,0.20704038441181183,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,31,,4,0.6180097937583924,0.7195939799149831,0.6754098534584045,81760,81760,163520,3 0 24 12 10 6 27 25 26 11,0.6180097937583924,4,0,False,0.899323614613216,0.6001095928909054,0.8037288591641036,0.9127098321342926,0.6947478861939147,0.8309859154929577,0.4887560802039019,0.01,0.5216751486063004,0.21506676077842712,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,31,,5,0.6308043678601583,0.7324436744054158,0.6912972331047058,81760,81760,163520,19 7 6 23 27 13 18 21 17 1,0.6180097937583924,4,1,False,0.9006435436727455,0.5916423533475875,0.8099358543159918,0.9103117505995204,0.7095599580324631,0.8571428571428571,0.4564938011881645,0.01,0.5029414385557175,0.20656803250312805,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,31,,6,0.6096788624922435,0.7386202394962311,0.6896551847457886,81760,81760,163520,1 26 5 11 4 6 25 12 0 2,0.6096788624922435,6,0,False,0.8997650167220418,0.5885370768468828,0.8111244165193674,0.9050359712230216,0.7172128618157131,0.84375,0.45884954276993406,0.01,0.5039998233318329,0.1832665354013443,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,31,,7,0.5757722785075505,0.7567757785320282,0.7060755491256714,81760,81760,163520,23 16 27 14 20 6 24 13 11 29,0.5757722785075505,7,0,False,0.9007185808472274,0.58532864404003,0.8163546407828375,0.8935251798561151,0.73918410170956,0.8108108108108109,0.4753263919860481,0.01,0.4967890322208405,0.17376436293125153,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,31,,8,0.5657790591319402,0.7609315653642018,0.720853865146637,81760,81760,163520,10 20 26 7 15 1 8 29 9 22,0.5657790591319402,8,0,False,0.9000483375565794,0.5824560715980354,0.8174461874677262,0.8906474820143885,0.744244892921064,0.8125,0.4704349824665704,0.01,0.5068837583065033,0.18277530372142792,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,31,,9,0.5642206211884816,0.764377772808075,0.7290640473365784,81760,81760,163520,18 12 15 20 26 10 6 3 9 5,0.5642206211884816,9,0,False,0.9012844085035618,0.5812333525487373,0.8177186745326938,0.886810551558753,0.7486267975066345,0.8169014084507042,0.47735595871251635,0.01,0.5086863577365875,0.17468498647212982,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,31,,10,0.5658754954735438,0.7655800481637319,0.7110016345977783,81760,81760,163520,17 19 29 26 21 9 2 5 6 0,0.5642206211884816,9,1,False,0.8991307675947744,0.5777184119875454,0.8146364670899828,0.8781774580335732,0.7510954761463926,0.796875,0.456700382775731,0.01,0.5111813932657242,0.18245087563991547,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,31,,11,0.5298174113035202,0.7847170412540436,0.7339901328086853,81760,81760,163520,29 25 19 11 22 3 21 12 9 23,0.5298174113035202,11,0,False,0.8983878995674041,0.5722431078001602,0.8168699996492346,0.8585131894484412,0.7752268098500278,0.78125,0.45665976227245747,0.01,0.5127913355827332,0.18267126381397247,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,31,,12,0.5603333820899328,0.7801806290944417,0.7339901328086853,81760,81760,163520,20 26 6 3 14 27 10 25 12 1,0.5298174113035202,11,1,False,0.8971106543759624,0.558917316031972,0.8166071919357683,0.86378896882494,0.7694254150465963,0.7857142857142857,0.43743814053389024,0.01,0.5170615375041961,0.18210235238075256,dirichlet_beta_infinity_fedprox,infinity
dirichlet_beta_infinity_fedprox,31,,13,0.5232161263624827,0.787069457769394,0.7569786310195923,81760,81760,163520,17 22 3 8 27 20 25 6 28 10,0.5232161263624827,13,0,False,0.8992225882319509,0.5605708976102639,0.818614813759065,0.8594724220623501,0.7777572054557798,0.7605633802816901,0.4325210191910637,0.01,0.5194410115480423,0.1800396889448166,dirichlet_beta_infinity_fedprox,infinity
