run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,mu,drift_mean_update_norm,drift_avg_update_norm,method,beta
dirichlet_beta_0p5_fedprox,47,,1,0.642470367749532,0.702776022752126,0.6231343150138855,81760,81760,163520,11 2 13 17 14 18 10 8 16 12,0.642470367749532,1,0,False,0.8819470178347231,0.5763057854483531,0.7789831974450063,0.897841726618705,0.6601246682713078,0.0,0.0,0.01,0.484028534591198,0.3772144019603729,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,47,,2,0.644727224111557,0.7042848289012908,0.625,81760,81760,163520,12 19 1 25 13 21 0 3 23 8,0.642470367749532,1,1,False,0.8955804140246403,0.6065123832667721,0.7887993918880818,0.9227817745803357,0.654817009195828,0.0,0.0,0.01,0.44615996181964873,0.24191372096538544,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,47,,3,0.5870030800501506,0.730952912569046,0.6578947305679321,81760,81760,163520,25 15 23 17 0 10 18 13 7 21,0.5870030800501506,3,0,False,0.8958475286055176,0.6067800289046492,0.7980686585706439,0.9031175059952038,0.693019811146084,0.0,0.0,0.01,0.46676679253578185,0.20212814211845398,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,47,,4,0.5367796917756399,0.7774767557779948,0.7398189902305603,81760,81760,163520,16 29 11 14 7 1 17 27 22 19,0.5367796917756399,4,0,False,0.8720907295640992,0.5844345053749165,0.791288983255166,0.8081534772182254,0.7744244892921064,0.0,0.0,0.01,0.4082938924431801,0.2634950280189514,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,47,,5,0.5202464441458384,0.7973420600096385,0.7511312365531921,81760,81760,163520,10 17 18 24 6 7 23 1 4 29,0.5202464441458384,5,0,False,0.8770743819682265,0.576475599978201,0.7993589871668672,0.8028776978417266,0.7958402764920076,0.0,0.0,0.01,0.3980670660734177,0.21758921444416046,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,47,,6,0.4901557445526123,0.8039691944917043,0.75,81760,81760,163520,3 11 18 12 16 17 8 29 20 7,0.4901557445526123,6,0,False,0.8808953281736766,0.5833148392639232,0.8001191714652718,0.7889688249400479,0.8112695179904956,0.0,0.0,0.01,0.4613832175731659,0.21593259274959564,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,47,,7,0.49333263337612154,0.8050902426242829,0.7222222089767456,81760,81760,163520,29 22 27 10 6 15 23 3 13 19,0.4901557445526123,6,1,False,0.8893549629838806,0.5722691060885383,0.8068170607006341,0.8014388489208633,0.8121952724804049,0.0,0.0,0.01,0.45063573867082596,0.1977548897266388,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,47,,8,0.47743633985519407,0.8083772619565328,0.75,81760,81760,163520,11 21 27 9 24 7 17 8 29 23,0.47743633985519407,8,0,False,0.8941114614325942,0.577061447803236,0.8120408024626402,0.8134292565947242,0.8106523483305561,0.0,0.0,0.01,0.5047704905271531,0.18532639741897583,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,47,,9,0.46644741694132485,0.8154229283332824,0.75,81760,81760,163520,18 1 15 9 29 24 12 8 16 7,0.46644741694132485,9,0,False,0.89162777535794,0.5765284477910121,0.8093317384603704,0.7899280575539568,0.828735419366784,0.0,0.0,0.01,0.4334646359086037,0.18852953612804413,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,47,,10,0.4538139859835307,0.820245494445165,0.699999988079071,81760,81760,163520,19 3 20 26 6 12 15 8 29 17,0.4538139859835307,10,0,False,0.8793780824257461,0.5628797455088457,0.7902997801721592,0.7390887290167866,0.8415108313275319,0.0,0.0,0.01,0.4589772686362267,0.2281181365251541,dirichlet_beta_0p5_fedprox,0.5
