run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,drift_mean_update_norm,drift_avg_update_norm,method
logreg_cvar_0.75,47,0.75,1,0.7755961368481318,0.7221792025698556,0.2188040167093277,40880,40880,81760,5 1 3 4 6,0.7755961368481318,1,0,False,0.8158793609437575,0.33704866439002606,0.7502005357387853,0.8700239808153477,0.630377090662223,0.4,0.10503275773001443,0.6716649413108826,0.7939298748970032,logreg_cvar_0.75
logreg_cvar_0.75,47,0.75,2,0.8611738599008985,0.7471837782197528,0.21258209645748138,40880,40880,81760,5 4 7 3 8,0.7755961368481318,1,1,False,0.8129686585854441,0.3155447262264529,0.7523741717605363,0.8460431654676259,0.6587051780534469,0.3,0.11963895547889217,0.6311527490615845,0.48986637592315674,logreg_cvar_0.75
logreg_cvar_0.75,47,0.75,3,0.686471958955129,0.7298608322938284,0.47597649693489075,40880,40880,81760,0 6 5 8 7,0.686471958955129,3,0,False,0.8609484491651264,0.5339039149068028,0.7649420104723479,0.874820143884892,0.6550638770598037,0.5,0.17602615219474363,0.6578659355640412,0.4557676613330841,logreg_cvar_0.75
logreg_cvar_0.75,47,0.75,4,0.6515663597318861,0.7311451964908176,0.3570687770843506,40880,40880,81760,0 4 6 3 7,0.6515663597318861,4,0,False,0.856422923131593,0.510220053033495,0.7623543379700979,0.8724220623501199,0.6522866135900759,0.5,0.206793584579101,0.6564201056957245,0.3614712953567505,logreg_cvar_0.75
logreg_cvar_0.75,47,0.75,5,0.6199707388877869,0.7274332377645705,0.5530591011047363,40880,40880,81760,0 5 4 3 1,0.6199707388877869,5,0,False,0.8745514308789959,0.5745737193828077,0.7732084430585507,0.883453237410072,0.6629636487070295,0.5,0.24936126785131182,0.6141780376434326,0.3916672468185425,logreg_cvar_0.75
logreg_cvar_0.75,47,0.75,6,0.7231780538956324,0.7388140890333388,0.2948496341705322,40880,40880,81760,3 5 8 1 0,0.6199707388877869,5,1,False,0.8494472335480994,0.46768940326381414,0.7644016984153836,0.8633093525179856,0.6654940443127816,0.5,0.19741830745964037,0.6440558016300202,0.35595643520355225,logreg_cvar_0.75
logreg_cvar_0.75,47,0.75,7,0.7210720827182134,0.7452847758928934,0.27065330743789673,40880,40880,81760,8 5 7 6 2,0.6199707388877869,5,2,False,0.8443074090995671,0.4440479125937378,0.7626631448035425,0.8556354916067146,0.6696907980003703,0.5,0.19647642577656005,0.6480625152587891,0.5574829578399658,logreg_cvar_0.75
logreg_cvar_0.75,47,0.75,8,0.6310567326015897,0.7449879977438185,0.607673704624176,40880,40880,81760,5 3 1 8 0,0.6199707388877869,5,3,False,0.8762420169400491,0.5586945878106542,0.7810404592452682,0.8733812949640288,0.6886996235265075,0.6,0.28916769803293996,0.6879103899002075,0.47346872091293335,logreg_cvar_0.75
logreg_cvar_0.75,47,0.75,9,0.5887634820408292,0.7492935591273837,0.6622883081436157,40880,40880,81760,2 5 0 8 4,0.5887634820408292,9,0,False,0.8736249215772725,0.5666842757564999,0.780832530790772,0.8623501199040767,0.6993149416774671,0.5,0.29828970710443853,0.600687688589096,0.3831363916397095,logreg_cvar_0.75
logreg_cvar_0.75,47,0.75,10,0.6021877626578013,0.7594130966398451,0.6461731195449829,40880,40880,81760,6 4 0 5 1,0.5887634820408292,9,1,False,0.8850949827066694,0.5697789168965802,0.7957421953568418,0.8829736211031175,0.7085107696105659,0.5,0.23248779613254167,0.5490878462791443,0.43053415417671204,logreg_cvar_0.75
