run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,mu,drift_mean_update_norm,drift_avg_update_norm,method,beta
dirichlet_beta_0p5_fedprox,19,,1,0.5999808222055435,0.7288037021954854,0.5833333134651184,81760,81760,163520,21 1 25 16 3 26 6 12 11 24,0.5999808222055435,1,0,False,0.8878826063385543,0.6083773563469131,0.7902078263328978,0.8920863309352518,0.6883293217305437,0.0,0.0,0.01,0.6021663457155227,0.5159972906112671,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,2,0.5773252050081888,0.7503573775291443,0.6000000238418579,81760,81760,163520,9 18 4 19 8 3 25 13 10 23,0.5773252050081888,2,0,False,0.8915847806849871,0.5887974064628841,0.8020232064672277,0.8839328537170263,0.7201135592174289,0.0,0.0,0.01,0.4157910913228989,0.21945585310459137,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,3,0.5460053235292435,0.757477397720019,0.4000000059604645,81760,81760,163520,26 3 24 10 9 0 18 19 6 2,0.5460053235292435,3,0,False,0.8868072955077893,0.593888684134979,0.8042771189454658,0.8565947242206235,0.751959513670308,0.0,0.0,0.01,0.45640667378902433,0.25574588775634766,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,4,0.5048065016667048,0.7814539452393849,0.6000000238418579,81760,81760,163520,29 6 3 17 14 12 23 2 27 13,0.5048065016667048,4,0,False,0.8892781497816005,0.6002385378823409,0.8018449820776594,0.8268585131894485,0.7768314509658705,0.0,0.0,0.01,0.4572175472974777,0.2657380700111389,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,5,0.48157861332098645,0.7974911014238993,0.6000000238418579,81760,81760,163520,0 3 18 23 13 24 12 14 21 9,0.48157861332098645,5,0,False,0.8878411508896936,0.6037181172713757,0.8070955862601161,0.807673860911271,0.8065173116089613,0.0,0.0,0.01,0.4668715953826904,0.266131728887558,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,6,0.5016423473755519,0.7837987919648488,0.6904761791229248,81760,81760,163520,18 16 26 5 25 20 13 7 17 29,0.48157861332098645,5,1,False,0.9004380424562406,0.6202429321814491,0.8139753407420333,0.8685851318944844,0.7593655495895821,0.0,0.0,0.01,0.49517237544059756,0.26617881655693054,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,7,0.45680064062277476,0.8084593037764232,0.7377049326896667,81760,81760,163520,23 3 25 6 12 26 4 29 20 15,0.45680064062277476,7,0,False,0.898393020447556,0.6136465974439392,0.8160592429592708,0.829736211031175,0.8023822748873666,0.0,0.0,0.01,0.47311156094074247,0.22319892048835754,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,8,0.43056969344615936,0.8206017752488454,0.6000000238418579,81760,81760,163520,3 17 22 14 0 26 15 19 29 16,0.43056969344615936,8,0,False,0.8936904096422916,0.5958051116498284,0.8064560830506119,0.7630695443645084,0.8498426217367154,0.0,0.0,0.01,0.4507487818598747,0.2605856955051422,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,9,0.41440438727537793,0.8276588280995687,0.6000000238418579,81760,81760,163520,15 26 16 29 11 13 17 5 0 7,0.41440438727537793,9,0,False,0.8965085217513825,0.6047118360315349,0.8119117740430873,0.7697841726618705,0.8540393754243042,0.0,0.0,0.01,0.45585658252239225,0.2245577573776245,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,10,0.44059976041316984,0.8175843795140584,0.6000000238418579,81760,81760,163520,2 0 14 12 27 3 21 22 20 8,0.41440438727537793,9,1,False,0.9023878249742365,0.6130454412947172,0.8198851176418613,0.8067146282973621,0.8330556069863605,0.0,0.0,0.01,0.4825118362903595,0.3119330406188965,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,11,0.42029526034990944,0.8189227918783824,0.6000000238418579,81760,81760,163520,29 4 15 9 14 12 26 5 25 21,0.41440438727537793,9,2,False,0.8997520369188818,0.6190076863149322,0.815518353693272,0.7952038369304556,0.8358328704560883,0.0,0.0,0.01,0.46149385869503023,0.24404077231884003,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,12,0.4270908941825231,0.8199469109376272,0.6000000238418579,81760,81760,163520,9 29 21 24 1 2 6 28 27 13,0.41440438727537793,9,3,False,0.9015757658638874,0.6159927713749636,0.8190589983114416,0.8062350119904077,0.8318829846324755,0.0,0.0,0.01,0.516013839840889,0.23519352078437805,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,13,0.41767519116401675,0.8250316381454468,0.6000000238418579,81760,81760,163520,3 14 2 28 16 26 21 0 5 13,0.41440438727537793,9,4,False,0.9044220724142774,0.6183857727577017,0.8200906484588297,0.7990407673860911,0.8411405295315683,0.0,0.0,0.01,0.509021082520485,0.24274767935276031,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,14,0.4608740468819936,0.8036491394042968,0.6000000238418579,81760,81760,163520,20 8 2 27 4 5 13 9 14 3,0.41440438727537793,9,5,False,0.9024117865492831,0.6151524207693267,0.8208491455308259,0.8460431654676259,0.7956551255940258,0.0,0.0,0.01,0.42804954648017884,0.15214985609054565,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,15,0.4611364761988322,0.796815025806427,0.6000000238418579,81760,81760,163520,6 19 15 21 25 2 13 20 22 4,0.41440438727537793,9,6,False,0.9012473339232705,0.621454963957432,0.8131347467850567,0.8292565947242206,0.7970128988458928,0.0,0.0,0.01,0.4613007441163063,0.2388473004102707,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,16,0.39400391578674315,0.834580667813619,0.6000000238418579,81760,81760,163520,0 28 12 19 20 9 25 1 18 17,0.39400391578674315,16,0,False,0.9002776819462777,0.6113144493833116,0.8089778205208469,0.7510791366906475,0.8668765043510461,0.0,0.0,0.01,0.5526212453842163,0.3112058937549591,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,17,0.3772711674372355,0.8370376865069071,0.6000000238418579,81760,81760,163520,18 11 8 6 27 16 10 1 0 25,0.3772711674372355,17,0,False,0.8974158647531151,0.604905214742826,0.7953107982046135,0.7026378896882494,0.8879837067209776,0.0,0.0,0.01,0.5016866087913513,0.2757956087589264,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,18,0.37604625274737674,0.8347526450951894,0.6000000238418579,81760,81760,163520,20 27 6 2 28 9 16 14 23 4,0.37604625274737674,18,0,False,0.8973310150250471,0.6046744790215681,0.7973262789509181,0.7040767386091127,0.8905758192927236,0.0,0.0,0.01,0.5151762783527374,0.25872093439102173,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,19,0.40788233478864033,0.8347306152184805,0.7382550239562988,81760,81760,163520,10 25 16 28 8 17 22 9 20 27,0.37604625274737674,18,1,False,0.8981198081712375,0.5949746330168977,0.8028882208064321,0.7434052757793765,0.8623711658334876,0.0,0.0,0.01,0.5034158289432525,0.23861287534236908,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,20,0.38115800321102145,0.8387060443560282,0.6000000238418579,81760,81760,163520,9 20 16 18 13 15 1 7 4 23,0.37604625274737674,18,2,False,0.8959747661970404,0.6041421718783739,0.7984644019648196,0.7127098321342926,0.8842189717953466,0.0,0.0,0.01,0.4905700534582138,0.22639040648937225,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,21,0.3689483756820361,0.8453714887301127,0.7095588445663452,81760,81760,163520,14 27 3 16 18 28 8 22 29 12,0.3689483756820361,21,0,False,0.893964613534131,0.6058792264849561,0.7854532667145306,0.6700239808153478,0.9008825526137135,0.0,0.0,0.01,0.4691923141479492,0.26829493045806885,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,22,0.39491384774446486,0.8284333328406016,0.6000000238418579,81760,81760,163520,21 10 28 11 5 14 27 3 20 16,0.3689483756820361,21,1,False,0.8994354451635875,0.6051115533196243,0.8079709903619412,0.7482014388489209,0.8677405418749614,0.0,0.0,0.01,0.5217323780059815,0.3011283874511719,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,23,0.40748375753561655,0.8402255336443584,0.7382550239562988,81760,81760,163520,14 13 19 1 11 2 10 28 25 29,0.3689483756820361,21,2,False,0.902802571865855,0.6018592150327263,0.8144034522428345,0.7640287769784173,0.8647781275072517,0.0,0.0,0.01,0.490039199590683,0.2521100640296936,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,24,0.3607291951775551,0.8415646056334177,0.6000000238418579,81760,81760,163520,18 23 11 1 9 8 24 2 7 12,0.3607291951775551,24,0,False,0.8955151598032812,0.6068248178580776,0.7872025208938571,0.6685851318944844,0.9058199098932297,0.0,0.0,0.01,0.5039565086364746,0.3156191110610962,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,25,0.37792359441518786,0.8403854668140411,0.75,81760,81760,163520,1 5 28 15 21 22 17 3 19 16,0.3607291951775551,24,1,False,0.9009125526832745,0.6004523735003234,0.8046860937467393,0.7323741007194244,0.8769980867740542,0.0,0.0,0.01,0.5278315037488938,0.3009319603443146,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,26,0.4497571289539337,0.8179057121276856,0.7295082211494446,81760,81760,163520,2 27 1 18 13 28 22 21 4 19,0.3607291951775551,24,2,False,0.899638711545113,0.6121314926818162,0.8155957885052816,0.8067146282973621,0.8244769487132012,0.0,0.0,0.01,0.4781270682811737,0.335519939661026,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,27,0.3699520081281662,0.8376788934071858,0.6000000238418579,81760,81760,163520,10 7 17 23 27 1 8 6 4 28,0.3607291951775551,24,3,False,0.8953430479093858,0.5917169783818461,0.7879844615327919,0.6762589928057554,0.8997099302598284,0.0,0.0,0.01,0.5450823038816452,0.3190670907497406,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,28,0.4015156547228495,0.8350541770458222,0.6000000238418579,81760,81760,163520,9 3 18 14 4 2 22 26 29 17,0.3607291951775551,24,4,False,0.9021863050200462,0.6085620772793984,0.8126269804374978,0.7568345323741007,0.8684194285008949,0.0,0.0,0.01,0.4565723747014999,0.24970774352550507,dirichlet_beta_0p5_fedprox,0.5
dirichlet_beta_0p5_fedprox,19,,29,0.37542875359455746,0.8355542103449504,0.6000000238418579,81760,81760,163520,12 18 7 11 23 3 21 27 8 4,0.3607291951775551,24,5,False,0.8945019211440697,0.6085186053953736,0.7959826251200484,0.7031175059952038,0.8888477442448929,0.0,0.0,0.01,0.4731988549232483,0.3296576738357544,dirichlet_beta_0p5_fedprox,0.5
