run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,mu,drift_mean_update_norm,drift_avg_update_norm,method,beta
dirichlet_beta_1p0_fedprox,47,,1,0.575291712085406,0.7340010444323222,0.6636971235275269,81760,81760,163520,11 2 13 17 14 18 10 8 16 12,0.575291712085406,1,0,False,0.887723725851757,0.60032173734947,0.7907949367223496,0.8983213429256595,0.6832685305190397,0.8,0.1,0.01,0.5265045166015625,0.48228535056114197,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,2,0.5316160718599955,0.764590193827947,0.6996644139289856,81760,81760,163520,12 19 1 25 13 21 0 3 23 8,0.5316160718599955,2,0,False,0.8847525645471404,0.6001735053429558,0.792887719078579,0.8546762589928057,0.7310991791643523,0.75,0.07692307692307693,0.01,0.470101036131382,0.311024934053421,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,3,0.5170185973246892,0.7780236065387726,0.7164068222045898,81760,81760,163520,25 15 23 17 0 10 18 13 7 21,0.5170185973246892,3,0,False,0.8938952448483724,0.6026770092644244,0.8080531316476165,0.8705035971223022,0.7456026661729309,0.7692307692307693,0.08698202286063877,0.01,0.4060501828789711,0.2906961143016815,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,4,0.5040853788455327,0.7893510580062866,0.737193763256073,81760,81760,163520,16 29 11 14 7 1 17 27 22 19,0.5040853788455327,4,0,False,0.8965981815547377,0.6021947854771825,0.815606400271377,0.8709832134292566,0.7602295871134975,0.7777777777777778,0.13486713662178487,0.01,0.48846264481544494,0.29261451959609985,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,5,0.5223349233468374,0.7727683842182159,0.7037861943244934,81760,81760,163520,10 17 18 24 6 7 23 1 4 29,0.5040853788455327,4,1,False,0.9012417986366323,0.6144463704013234,0.8134618023041296,0.8992805755395683,0.7276430290686909,0.8472222222222222,0.219861169703383,0.01,0.41893712878227235,0.2266906350851059,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,6,0.48407664398352307,0.7933982332547506,0.7546728849411011,81760,81760,163520,3 11 18 12 16 17 8 29 20 7,0.48407664398352307,6,0,False,0.897876344360542,0.5965673509930098,0.8143343647614772,0.8546762589928057,0.7739924705301487,0.72,0.1346455769985182,0.01,0.5008343428373336,0.28100910782814026,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,7,0.43989549577236176,0.8167744060357411,0.789903461933136,81760,81760,163520,29 22 27 10 6 15 23 3 13 19,0.43989549577236176,7,0,False,0.8979278639669267,0.6060650591486042,0.8166235757922082,0.8249400479616307,0.8083071036227859,0.6923076923076923,0.1282150324143014,0.01,0.41938010305166246,0.27692073583602905,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,8,0.4546134789784749,0.8097292522589365,0.7789999842643738,81760,81760,163520,11 21 27 9 24 7 17 8 29 23,0.43989549577236176,7,1,False,0.9006928728448459,0.5998013723163296,0.8154499322223392,0.8354916067146283,0.79540825773005,0.68,0.1111111111111111,0.01,0.4252330809831619,0.2970069646835327,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,9,0.41727575461069744,0.8194141884644827,0.783221960067749,81760,81760,163520,18 1 15 9 29 24 12 8 16 7,0.41727575461069744,9,0,False,0.9016828603401301,0.6130979404600111,0.8175370312896137,0.8215827338129497,0.8134913287662778,0.7361111111111112,0.14285714285714285,0.01,0.5561089009046555,0.21490982174873352,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,10,0.40485285917917885,0.8317871928215027,0.7727272510528564,81760,81760,163520,19 3 20 26 6 12 15 8 29 17,0.40485285917917885,10,0,False,0.8959306911071773,0.5887889739497901,0.8069391182110782,0.7721822541966427,0.8416959822255138,0.68,0.1376598151586946,0.01,0.5011156618595123,0.2404075711965561,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,11,0.39503824909528096,0.8286079327265422,0.6818181872367859,81760,81760,163520,4 14 0 5 17 20 2 23 8 16,0.39503824909528096,11,0,False,0.8946394004958966,0.6001995806845002,0.8043629454888228,0.7669064748201438,0.8418194161575017,0.6,0.125,0.01,0.4308228835463524,0.2996995747089386,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,12,0.3921818137168884,0.833823150396347,0.75,81760,81760,163520,26 19 17 15 25 13 11 1 28 8,0.3921818137168884,12,0,False,0.897715776647336,0.6032989410012649,0.8072636428905384,0.7669064748201438,0.8476208109609331,0.6666666666666666,0.14592728259394924,0.01,0.5151336073875428,0.26135024428367615,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,13,0.36936396459738413,0.8388389448324839,0.7045454382896423,81760,81760,163520,28 20 19 16 21 15 22 29 10 0,0.36936396459738413,13,0,False,0.8961947420401023,0.6090884256362481,0.8059351296966499,0.7544364508393285,0.8574338085539714,0.6,0.2231139639767767,0.01,0.5152038112282753,0.265384703874588,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,14,0.39352194766203563,0.8289565046628317,0.7801724076271057,81760,81760,163520,18 7 6 11 13 22 5 23 15 27,0.36936396459738413,13,1,False,0.9010090945943485,0.6075567872101446,0.8119547095151133,0.7899280575539568,0.8339813614762698,0.6527777777777778,0.16184735706580367,0.01,0.44597472101449964,0.2570621073246002,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,15,0.4036711841821671,0.8302374462286631,0.75,81760,81760,163520,4 3 29 23 25 18 11 16 12 28,0.36936396459738413,13,2,False,0.902552166746514,0.6085756449223928,0.8171784512771194,0.8019184652278177,0.8324384373264211,0.7083333333333334,0.1635290203798899,0.01,0.4933060795068741,0.27144500613212585,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,16,0.4008176217476527,0.8334656596183777,0.7715517282485962,81760,81760,163520,8 14 0 20 3 13 2 11 27 29,0.36936396459738413,13,3,False,0.898464934773159,0.5907801292779304,0.8097577187278135,0.7798561151079136,0.8396593223477133,0.6666666666666666,0.15905375025546697,0.01,0.47740062326192856,0.29527342319488525,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,17,0.41195554931958517,0.8273129026095073,0.7272727489471436,81760,81760,163520,1 4 5 23 16 15 6 24 25 14,0.36936396459738413,13,4,False,0.9039489534090187,0.6074682490833028,0.817069935978638,0.8071942446043165,0.8269456273529593,0.7142857142857143,0.15105284524392804,0.01,0.492338964343071,0.2965092062950134,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,18,0.36807174881299337,0.8497129956881205,0.6818181872367859,81760,81760,163520,18 29 0 22 2 5 4 17 10 20,0.36807174881299337,18,0,False,0.8974096782562841,0.5912838935880534,0.8016135656555297,0.7251798561151079,0.8780472751959514,0.6,0.18396011938781986,0.01,0.4561804547905922,0.27374154329299927,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,19,0.34322748084863025,0.8527070581912994,0.6363636255264282,81760,81760,163520,27 1 19 7 22 28 12 3 0 2,0.34322748084863025,19,0,False,0.899333086761474,0.6040449320847372,0.7986513732912948,0.7083932853717027,0.8889094612108869,0.56,0.24007031280720378,0.01,0.5154252290725708,0.2736312448978424,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,20,0.35979066689809164,0.8453688085079193,0.7272727489471436,81760,81760,163520,9 1 17 29 7 19 23 27 4 22,0.34322748084863025,19,1,False,0.8999183767224324,0.6000091695767396,0.8049601792367254,0.7410071942446043,0.8689131642288465,0.5384615384615384,0.23505721823288478,0.01,0.4774876579642296,0.23299482464790344,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,21,0.3398765986164411,0.8547973056634267,0.6590909361839294,81760,81760,163520,18 24 8 19 29 2 25 15 10 17,0.3398765986164411,21,0,False,0.9012908762047943,0.6097544407142206,0.802274914006954,0.7179856115107913,0.8865642165031167,0.6,0.2,0.01,0.5547459959983826,0.2768048048019409,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,22,0.35635417997837066,0.8501773536205292,0.6136363744735718,81760,81760,163520,1 3 13 27 11 9 18 15 19 4,0.3398765986164411,21,1,False,0.8999669066820235,0.5994872299206577,0.8029475401348982,0.7247002398081535,0.8811948404616429,0.5952380952380952,0.20118031765805044,0.01,0.5064589440822601,0.24315832555294037,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,23,0.35282940020163855,0.8486293256282806,0.6363636255264282,81760,81760,163520,2 16 3 14 20 26 0 13 18 28,0.3398765986164411,21,2,False,0.8977445778981331,0.6041406221481248,0.8012573832805632,0.7242206235011991,0.8782941430599271,0.6,0.2092568778738991,0.01,0.4748085021972656,0.24248206615447998,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,24,0.3422106484572093,0.8547729690869649,0.5909090638160706,81760,81760,163520,24 2 25 27 9 22 15 16 3 7,0.3398765986164411,21,3,False,0.9001933058256227,0.6121532547669938,0.7984371843388093,0.7040767386091127,0.8927976300685059,0.5714285714285714,0.17717949669192934,0.01,0.5470977813005448,0.2545045018196106,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,25,0.4360516548156738,0.8202160716056823,0.7272727489471436,81760,81760,163520,11 25 10 5 14 0 18 3 21 28,0.3398765986164411,21,4,False,0.899340694080544,0.5886394833223665,0.8150834932868369,0.8100719424460432,0.8200950441276307,0.6666666666666666,0.07692307692307693,0.01,0.41593030989170077,0.3355410099029541,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,26,0.3840517222881317,0.8420935014883677,0.75,81760,81760,163520,14 8 20 17 21 22 24 0 26 6,0.3398765986164411,21,5,False,0.8967957498470764,0.6000096942786147,0.8045130198377866,0.7525179856115108,0.8565080540640622,0.6,0.17183663242295164,0.01,0.49309719204902647,0.35286372900009155,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,27,0.3378278280297915,0.8591370483239492,0.6590909361839294,81760,81760,163520,26 21 9 1 24 8 17 15 12 2,0.3378278280297915,27,0,False,0.8970547243005448,0.605569772548055,0.792690668794348,0.6877697841726619,0.897611553416034,0.5277777777777778,0.2,0.01,0.557264095544815,0.26456305384635925,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,28,0.3548208599289258,0.8528065721193949,0.6136363744735718,81760,81760,163520,23 25 3 16 22 18 19 15 17 11,0.3378278280297915,27,1,False,0.9008488968869343,0.6005827518036306,0.801619826153519,0.7184652278177458,0.8847744244892921,0.5952380952380952,0.18800975372666548,0.01,0.5533704295754432,0.26888570189476013,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,29,0.33516716212034225,0.857049427429835,0.5909090638160706,81760,81760,163520,18 9 13 24 21 6 23 20 2 3,0.33516716212034225,29,0,False,0.8971529978387222,0.5912796949269652,0.7860678167334675,0.66810551558753,0.904030117879405,0.5555555555555556,0.2,0.01,0.49121001064777375,0.22649145126342773,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,30,0.33374206771453224,0.8559524178504944,0.5,81760,81760,163520,16 25 9 12 10 17 11 3 2 19,0.33374206771453224,30,0,False,0.897427305332183,0.5993244188890641,0.7846184892485937,0.6575539568345323,0.911683021662655,0.46153846153846156,0.20255763783867944,0.01,0.5397657111287117,0.25427740812301636,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,31,0.3766910602649053,0.8431962251663208,0.6363636255264282,81760,81760,163520,23 13 11 1 27 18 26 12 20 8,0.33374206771453224,30,1,False,0.8990787003798183,0.5983069968574951,0.8061503398651195,0.7482014388489209,0.8640992408813183,0.5384615384615384,0.20367768459039265,0.01,0.5249503001570701,0.3350966274738312,dirichlet_beta_1p0_fedprox,1.0
dirichlet_beta_1p0_fedprox,47,,32,0.3671883131066958,0.8457656025886535,0.7045454382896423,81760,81760,163520,8 6 9 28 14 21 27 25 22 10,0.33374206771453224,30,2,False,0.8966895285845013,0.6014258938845009,0.8075081131169866,0.7482014388489209,0.8668147873850521,0.6,0.16666666666666666,0.01,0.4721225842833519,0.2944384217262268,dirichlet_beta_1p0_fedprox,1.0
