run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,drift_mean_update_norm,drift_avg_update_norm,method
logreg_fedavg,29,0,1,0.8200603110922707,0.7067655358049605,0.2163843810558319,40880,40880,81760,8 1 2 4 5,0.8200603110922707,1,0,False,0.8198598388461976,0.39504911042508867,0.740387538145747,0.8700239808153477,0.6107510954761464,0.6,0.2233142295812491,0.7587262153625488,0.7285824418067932,logreg_fedavg
logreg_fedavg,29,0,2,0.7995609508620368,0.7129276262389289,0.22709989547729492,40880,40880,81760,4 1 8 2 3,0.7995609508620368,2,0,False,0.8266447386434492,0.3721031053772148,0.7536927835994489,0.8738609112709832,0.6335246559279146,0.5,0.1685397577056218,0.6811637580394745,0.42760011553764343,logreg_fedavg
logreg_fedavg,29,0,3,0.7075370964076784,0.7180348303582933,0.3190459609031677,40880,40880,81760,6 0 7 8 3,0.7075370964076784,3,0,False,0.8648090155907119,0.5208259416059569,0.76625014374725,0.8949640287769784,0.6375362587175214,0.5,0.24665147787336936,0.7321191489696502,0.3949640989303589,logreg_fedavg
logreg_fedavg,29,0,4,0.674321409728792,0.7195025351312425,0.30349117517471313,40880,40880,81760,3 5 0 8 2,0.674321409728792,4,0,False,0.8530577796603673,0.4723768404190024,0.7593398859878955,0.8738609112709832,0.6448188607048078,0.5,0.20606430123107058,0.6537097752094269,0.3228614330291748,logreg_fedavg
logreg_fedavg,29,0,5,0.6866982297764884,0.7529743545585208,0.26166608929634094,40880,40880,81760,8 6 7 5 1,0.674321409728792,4,1,False,0.8422251497080433,0.45463059162794917,0.7646786255498471,0.8570743405275779,0.6722829105721163,0.5,0.19142684553782727,0.625436931848526,0.45981380343437195,logreg_fedavg
logreg_fedavg,29,0,6,0.7257664501667023,0.7554343740145365,0.25095057487487793,40880,40880,81760,7 2 1 3 5,0.674321409728792,4,2,False,0.8261867306747085,0.3762402520881579,0.7594629647143237,0.834052757793765,0.6848731716348825,0.6,0.1487640769538994,0.6617944359779357,0.38460373878479004,logreg_fedavg
logreg_fedavg,29,0,7,0.8057407074504428,0.7556044293774499,0.25060489773750305,40880,40880,81760,8 3 4 5 7,0.674321409728792,4,3,False,0.8326156701004683,0.3769059444246328,0.7667681222546495,0.8618705035971223,0.6716657409121768,0.5,0.1419633091354535,0.5965992927551269,0.3764379024505615,logreg_fedavg
logreg_fedavg,29,0,8,0.8038849615388446,0.7570473882887099,0.25233322381973267,40880,40880,81760,4 8 7 1 3,0.674321409728792,4,4,False,0.8284551177795034,0.3807426865565274,0.7602211065807603,0.8412470023980816,0.6791952107634389,0.5,0.15088920037928866,0.6437107026576996,0.28940412402153015,logreg_fedavg
logreg_fedavg,29,0,9,0.6914678033855226,0.758741193347507,0.2696163058280945,40880,40880,81760,7 2 6 8 5,0.674321409728792,4,5,False,0.8413527796537071,0.4239390346374007,0.7664375590806747,0.8570743405275779,0.6758007776337716,0.5,0.16599677516883662,0.5978528559207916,0.3855925500392914,logreg_fedavg
logreg_fedavg,29,0,10,0.6223736471600003,0.7613038089540269,0.5769097805023193,40880,40880,81760,7 6 8 4 0,0.6223736471600003,10,0,False,0.8796881324786496,0.5690588255925093,0.788993067719496,0.8781774580335732,0.6998086774054187,0.5,0.24952368129127528,0.6714336276054382,0.42650943994522095,logreg_fedavg
logreg_fedavg,29,0,11,0.6793764539890819,0.7582122286160787,0.2848254442214966,40880,40880,81760,5 2 7 1 6,0.6223736471600003,10,1,False,0.8403808928417347,0.44395460653724655,0.7607995588346949,0.8354916067146283,0.6861075109547614,0.6,0.1988024576504583,0.6052011966705322,0.44937339425086975,logreg_fedavg
logreg_fedavg,29,0,12,0.6852797104252709,0.7642383939690061,0.279986172914505,40880,40880,81760,1 6 8 3 5,0.6223736471600003,10,2,False,0.8403746323437453,0.42787827981598325,0.7643660446573309,0.8258992805755395,0.7028328087391223,0.5,0.18549350868454306,0.6499186038970948,0.43127667903900146,logreg_fedavg
logreg_fedavg,29,0,13,0.6315810009837151,0.7699150608645545,0.303836852312088,40880,40880,81760,7 4 8 5 1,0.6223736471600003,10,3,False,0.8450111601146781,0.46783741570934845,0.7635715830224175,0.8316546762589928,0.6954884897858421,0.4,0.20683207832374878,0.5860089302062989,0.38778188824653625,logreg_fedavg
logreg_fedavg,29,0,14,0.572443351149559,0.7709171970685323,0.38368475437164307,40880,40880,81760,5 3 8 2 0,0.572443351149559,14,0,False,0.862920387629907,0.5089104839960505,0.7731816694394901,0.8412470023980816,0.7051163364808986,0.5,0.20705732277354466,0.6871420919895173,0.4247514307498932,logreg_fedavg
logreg_fedavg,29,0,15,0.5121642069684135,0.7881364954842461,0.5333563685417175,40880,40880,81760,0 6 3 4 1,0.5121642069684135,15,0,False,0.8672282466565169,0.549557766084819,0.7767745736756272,0.834052757793765,0.7194963895574894,0.5,0.25390807059810827,0.6182900071144104,0.36158108711242676,logreg_fedavg
logreg_fedavg,29,0,16,0.5092513412237167,0.7968329985936483,0.5444175601005554,40880,40880,81760,6 2 7 0 5,0.5092513412237167,16,0,False,0.8720689140226422,0.5534475703595925,0.7824164367820685,0.8302158273381295,0.7346170462260075,0.5,0.2670024237441928,0.6238524913787842,0.39866453409194946,logreg_fedavg
logreg_fedavg,29,0,17,0.4758565243747499,0.8051099975903829,0.7089083790779114,40880,40880,81760,0 4 8 6 7,0.4758565243747499,17,0,False,0.881762562547629,0.587456912822527,0.7953257612388149,0.8378896882494005,0.7527618342282293,0.5,0.2834658674658675,0.6353780686855316,0.36332759261131287,logreg_fedavg
logreg_fedavg,29,0,18,0.5121423850456873,0.8054032060835097,0.6906325817108154,40880,40880,81760,0 8 4 7 1,0.4758565243747499,17,1,False,0.8800125683567198,0.565606750673751,0.7950480348918421,0.8378896882494005,0.7522063815342838,0.5,0.2713086667881188,0.6868212103843689,0.3269832134246826,logreg_fedavg
logreg_fedavg,29,0,19,0.48245176010661656,0.8052793145179749,0.6415485739707947,40880,40880,81760,2 7 8 1 0,0.4758565243747499,17,2,False,0.8795829324320583,0.5740427940211232,0.7891974441183953,0.8244604316546763,0.7539344565821144,0.5,0.26431801393953963,0.7143201112747193,0.29640787839889526,logreg_fedavg
logreg_fedavg,29,0,20,0.48236145244704354,0.8016616569625007,0.541652262210846,40880,40880,81760,0 3 2 7 8,0.4758565243747499,17,3,False,0.8705403312972655,0.5397646620396164,0.7835584226564314,0.8134292565947242,0.7536875887181386,0.5,0.2632369642614171,0.7463703751564026,0.3209758996963501,logreg_fedavg
logreg_fedavg,29,0,21,0.45622675948672825,0.806511316034529,0.7065330147743225,40880,40880,81760,2 3 0 5 1,0.45622675948672825,21,0,False,0.8841073928489128,0.5877043562090434,0.7961387823642215,0.8287769784172662,0.7635005863111769,0.5,0.29494131472392343,0.66155224442482,0.3479946553707123,logreg_fedavg
logreg_fedavg,29,0,22,0.4648730713460181,0.8182996379004585,0.7028858065605164,40880,40880,81760,0 6 7 1 5,0.45622675948672825,21,1,False,0.8926928888290959,0.5892510284291507,0.8103368813928675,0.8537170263788969,0.7669567364068383,0.5,0.29656391395220705,0.6242302656173706,0.40747275948524475,logreg_fedavg
