run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,mu,drift_mean_update_norm,drift_avg_update_norm,method
logreg_fedprox_mu_0p0,11,,1,0.8451506876283221,0.7429790927304162,0.21361908316612244,40880,40880,81760,7 8 3 4 5,0.8451506876283221,1,0,False,0.8128436706291328,0.32530438089150915,0.7522206785580607,0.8522781774580336,0.652163179658088,0.3,0.13651736440199294,0.0,0.813584953546524,0.7864972352981567,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,11,,2,0.8766650193267398,0.7300753957695432,0.21776703000068665,40880,40880,81760,3 2 6 4 8,0.8451506876283221,1,1,False,0.8121059826828411,0.313309852759705,0.7541391437858785,0.8561151079136691,0.652163179658088,0.6,0.12576613242723997,0.0,0.6469430267810822,0.45686495304107666,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,11,,3,0.7682462020052804,0.7372543927696016,0.22813688218593597,40880,40880,81760,2 1 3 8 7,0.7682462020052804,3,0,False,0.8298138382461961,0.3832133241721645,0.7577715646405297,0.8609112709832134,0.6546318582978461,0.5,0.16050890462022493,0.0,0.7250518083572388,0.33220022916793823,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,11,,4,0.6800208704339133,0.7265684604644775,0.3764258623123169,40880,40880,81760,1 0 4 3 5,0.6800208704339133,4,0,False,0.8631636442373597,0.5154162814413383,0.7660518946442549,0.8853717026378897,0.6467320866506202,0.5,0.2267523587919683,0.0,0.6184503376483917,0.41669511795043945,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,11,,5,0.6227551483445697,0.7408870359261831,0.4618043601512909,40880,40880,81760,2 0 6 4 7,0.6227551483445697,5,0,False,0.871853304247918,0.5547554202325251,0.776181335990271,0.891127098321343,0.6612355736591989,0.6,0.2380199245199245,0.0,0.641322934627533,0.3899408280849457,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,11,,6,0.642125709189309,0.7479910718070136,0.6045627593994141,40880,40880,81760,0 8 1 6 4,0.6227551483445697,5,1,False,0.8791156151176077,0.5600887854799306,0.7841428246034907,0.891127098321343,0.6771585508856385,0.5,0.2491238467141556,0.0,0.6373397409915924,0.35454151034355164,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,11,,7,0.5939029405514399,0.7494207719961802,0.42792949080467224,40880,40880,81760,0 7 2 3 4,0.5939029405514399,7,0,False,0.870306635639461,0.5504426291920775,0.7742259737849417,0.8772182254196643,0.6712337221502191,0.5,0.28308662562844567,0.0,0.6995526194572449,0.3807310163974762,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,11,,8,0.7553740309344398,0.7649911625517739,0.24783961474895477,40880,40880,81760,3 8 5 2 7,0.5939029405514399,7,1,False,0.8261361878836128,0.3668799688874104,0.7612289579556499,0.8335731414868105,0.6888847744244893,0.4,0.1512970603033874,0.0,0.6372504472732544,0.3473285138607025,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,11,,9,0.6228949824968973,0.7596047023932139,0.46076735854148865,40880,40880,81760,0 1 3 5 2,0.5939029405514399,7,2,False,0.8734553257227582,0.5394471945219657,0.7828389093946098,0.8853717026378897,0.68030611615133,0.5,0.2778049148100302,0.0,0.6811956286430358,0.3640824854373932,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,11,,10,0.616738842593299,0.7476122710439894,0.39094364643096924,40880,40880,81760,6 1 5 2 8,0.5939029405514399,7,3,False,0.8587870381347208,0.4996548133493206,0.768065998969016,0.8575539568345324,0.6785780411034994,0.6,0.23010439402506033,0.0,0.5925542712211609,0.3672972023487091,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,11,,11,0.6088047325611115,0.7581265535619524,0.41686829924583435,40880,40880,81760,3 4 0 6 7,0.5939029405514399,7,4,False,0.8656412918174996,0.5221248670267614,0.7762654753072196,0.8623501199040767,0.6901808307103623,0.6,0.24421497697652933,0.0,0.670699292421341,0.4316692352294922,logreg_fedprox_mu_0p0
logreg_fedprox_mu_0p0,11,,12,0.5876342687341902,0.7665719323688083,0.4417559504508972,40880,40880,81760,1 6 0 2 3,0.5876342687341902,12,0,False,0.8657360281003118,0.5180334286341204,0.7765036850356781,0.8503597122302158,0.7026476578411406,0.5,0.25934740126596495,0.0,0.690468692779541,0.3345873951911926,logreg_fedprox_mu_0p0
