fpr,tpr,threshold
0.007591186817256064,0.313189448441247,0.9170523285865784
0.007591186817256064,0.3146282973621103,0.9161128401756287
0.007776337715237919,0.3146282973621103,0.9154713749885559
0.007776337715237919,0.31510791366906477,0.9153698086738586
0.007899771647225823,0.31510791366906477,0.9152354598045349
0.007899771647225823,0.31654676258992803,0.9150079488754272
0.008023205579213726,0.31654676258992803,0.9148518443107605
0.008023205579213726,0.31798561151079136,0.9144210815429688
0.008084922545207677,0.31798561151079136,0.9143579602241516
0.008084922545207677,0.3194244604316547,0.9139637351036072
0.008208356477195582,0.3194244604316547,0.9135387539863586
0.008208356477195582,0.3213429256594724,0.9128681421279907
0.008270073443189533,0.3213429256594724,0.9128416180610657
0.008270073443189533,0.3237410071942446,0.9123699069023132
0.008331790409183484,0.3237410071942446,0.912143886089325
0.008331790409183484,0.32422062350119907,0.9121021628379822
0.008393507375177436,0.32422062350119907,0.9119054079055786
0.008393507375177436,0.32661870503597124,0.910710871219635
0.008455224341171389,0.32661870503597124,0.9106967449188232
0.008455224341171389,0.3290167865707434,0.9097439646720886
0.008702092205147194,0.3290167865707434,0.9091188907623291
0.008702092205147194,0.3299760191846523,0.9085850715637207
0.008825526137135099,0.3299760191846523,0.9083274006843567
0.008825526137135099,0.33189448441247005,0.9074739813804626
0.009010677035116954,0.33189448441247005,0.9070942401885986
0.009010677035116954,0.33237410071942447,0.9070567488670349
0.009072394001110906,0.33237410071942447,0.90668785572052
0.009072394001110906,0.3338129496402878,0.9056771993637085
0.009134110967104857,0.3338129496402878,0.9056646227836609
0.009134110967104857,0.3342925659472422,0.9056062698364258
0.009195827933098808,0.3342925659472422,0.9051276445388794
0.009195827933098808,0.33621103117505996,0.9044325947761536
0.00925754489909276,0.33621103117505996,0.9041277766227722
0.00925754489909276,0.3386091127098321,0.9029697775840759
0.009319261865086713,0.3386091127098321,0.902779221534729
0.009319261865086713,0.3410071942446043,0.9021384119987488
0.009380978831080664,0.3410071942446043,0.9019630551338196
0.009380978831080664,0.3419664268585132,0.9017826914787292
0.009442695797074616,0.3419664268585132,0.9016758799552917
0.009442695797074616,0.34292565947242204,0.9015005826950073
0.009504412763068567,0.34292565947242204,0.9014959931373596
0.009504412763068567,0.34388489208633094,0.9010495543479919
0.009627846695056471,0.34388489208633094,0.9006384015083313
0.009627846695056471,0.34436450839328536,0.9006222486495972
0.009689563661050423,0.34436450839328536,0.9006043672561646
0.009689563661050423,0.3448441247002398,0.900547981262207
0.009751280627044374,0.3448441247002398,0.9005095958709717
0.009751280627044374,0.347242206235012,0.9000095129013062
0.009812997593038325,0.347242206235012,0.8999795913696289
0.009812997593038325,0.34772182254196643,0.8996288180351257
0.009874714559032279,0.34772182254196643,0.8994967937469482
0.009874714559032279,0.34820143884892085,0.8992783427238464
0.010121582423008086,0.34820143884892085,0.8981936573982239
0.010121582423008086,0.3486810551558753,0.8981801271438599
0.010183299389002037,0.3486810551558753,0.8978801965713501
0.010183299389002037,0.3510791366906475,0.8967648148536682
0.010245016354995988,0.3510791366906475,0.8963897228240967
0.010245016354995988,0.3515587529976019,0.8962949514389038
0.010368450286983891,0.3515587529976019,0.896209716796875
0.010368450286983891,0.35203836930455634,0.8961306214332581
0.010430167252977844,0.35203836930455634,0.8960955142974854
0.010430167252977844,0.3539568345323741,0.8951444625854492
0.010491884218971795,0.3539568345323741,0.8948379158973694
0.010491884218971795,0.3544364508393285,0.8946558237075806
0.010553601184965747,0.3544364508393285,0.89461749792099
0.010553601184965747,0.354916067146283,0.8941331505775452
0.010615318150959698,0.354916067146283,0.8938067555427551
0.010615318150959698,0.35587529976019183,0.8936242461204529
0.010677035116953651,0.35587529976019183,0.8934999108314514
0.010677035116953651,0.35683453237410073,0.8933505415916443
0.010738752082947603,0.35683453237410073,0.8931560516357422
0.010738752082947603,0.3587529976019185,0.8923911452293396
0.010800469048941554,0.3587529976019185,0.8922850489616394
0.010800469048941554,0.3597122302158273,0.8922796845436096
0.010862186014935505,0.3597122302158273,0.8918514847755432
0.010862186014935505,0.3630695443645084,0.8906168341636658
0.010923902980929457,0.3630695443645084,0.890588104724884
0.010923902980929457,0.3635491606714628,0.8904585242271423
0.011047336912917361,0.3635491606714628,0.8901901245117188
0.011047336912917361,0.3645083932853717,0.8899520635604858
0.011170770844905264,0.3645083932853717,0.8897814154624939
