method,seed,round,client_id,update_norm,cosine_to_mean,distance_to_mean
fedavg_default,23,1,4,4.768937110900879,0.24196170270442963,7.247457504272461
fedavg_default,23,1,1,9.435351371765137,0.5781682133674622,7.803620338439941
fedavg_default,23,1,0,10.51302433013916,0.600993275642395,8.412742614746094
fedavg_default,23,1,8,9.655937194824219,0.5535833239555359,8.160087585449219
fedavg_default,23,1,2,11.465738296508789,0.7986876964569092,7.31343412399292
fedavg_default,23,2,6,4.177022933959961,0.12690110504627228,6.808791637420654
fedavg_default,23,2,8,9.011568069458008,0.42970263957977295,8.39410400390625
fedavg_default,23,2,4,4.396121025085449,0.1442503184080124,6.855879306793213
fedavg_default,23,2,2,10.873353004455566,0.8578298091888428,6.538328647613525
fedavg_default,23,2,1,8.633635520935059,0.46333399415016174,7.891379356384277
fedavg_default,23,3,3,11.009066581726074,0.6824324727058411,8.351272583007812
fedavg_default,23,3,4,4.2481255531311035,0.11650296300649643,6.379162788391113
fedavg_default,23,3,8,8.964476585388184,0.4436875581741333,8.138639450073242
fedavg_default,23,3,0,10.149836540222168,0.5795117616653442,8.293657302856445
fedavg_default,23,3,1,8.395785331726074,0.4237731993198395,7.7970805168151855
fedavg_default,23,4,7,9.991790771484375,0.5809529423713684,8.15247917175293
fedavg_default,23,4,0,9.805808067321777,0.5402783155441284,8.251662254333496
fedavg_default,23,4,8,8.925281524658203,0.4380173683166504,8.13264274597168
fedavg_default,23,4,6,4.2725629806518555,0.17941370606422424,6.136210918426514
fedavg_default,23,4,3,10.294327735900879,0.6031431555747986,8.268414497375488
fedavg_default,23,5,6,4.581246376037598,0.09250804036855698,7.193650245666504
fedavg_default,23,5,0,10.037592887878418,0.6690344214439392,7.495840549468994
fedavg_default,23,5,4,4.6759233474731445,0.09591790288686752,7.233905792236328
fedavg_default,23,5,5,2.8070733547210693,0.07472947984933853,6.418946743011475
fedavg_default,23,5,3,10.096023559570312,0.7365268468856812,6.981229782104492
fedavg_default,23,6,5,3.012669324874878,0.05493370071053505,5.998175144195557
fedavg_default,23,6,0,9.859578132629395,0.6699932813644409,7.425589561462402
fedavg_default,23,6,1,8.767749786376953,0.4635864198207855,7.875093936920166
fedavg_default,23,6,7,9.729669570922852,0.654400646686554,7.426400661468506
fedavg_default,23,6,4,4.067313194274902,0.1205812618136406,6.321780681610107
fedavg_default,23,7,5,3.188969850540161,0.08805929869413376,6.776983737945557
fedavg_default,23,7,2,11.441545486450195,0.8356970548629761,7.094858169555664
fedavg_default,23,7,4,4.226337909698486,0.10629883408546448,7.1769537925720215
fedavg_default,23,7,1,8.587915420532227,0.4160804748535156,8.260847091674805
fedavg_default,23,7,7,9.604927062988281,0.5380803942680359,8.170188903808594
fedavg_default,23,8,5,2.8631250858306885,0.013373304158449173,6.413240909576416
fedavg_default,23,8,4,4.578872203826904,0.09825959801673889,7.010158061981201
fedavg_default,23,8,8,9.217879295349121,0.4069145619869232,8.66057300567627
fedavg_default,23,8,2,10.914530754089355,0.788730263710022,7.282618522644043
fedavg_default,23,8,7,9.471772193908691,0.5060824155807495,8.228269577026367
fedavg_default,23,9,1,8.794933319091797,0.42522820830345154,8.0924654006958
fedavg_default,23,9,7,9.217365264892578,0.5410159826278687,7.754772186279297
fedavg_default,23,9,8,9.036246299743652,0.4231572151184082,8.301748275756836
fedavg_default,23,9,5,3.121061325073242,0.059865642338991165,5.899937629699707
fedavg_default,23,9,3,10.897664070129395,0.7050310373306274,8.118379592895508
