fpr,tpr,threshold
0.0,0.0,inf
6.171696599395174e-05,0.0,1.0
6.171696599395174e-05,0.022062350119904078,0.9974666833877563
0.0001234339319879035,0.022062350119904078,0.9974650144577026
0.0001234339319879035,0.024940047961630695,0.9971861243247986
0.00018515089798185522,0.024940047961630695,0.997137188911438
0.00018515089798185522,0.053237410071942444,0.9921661615371704
0.000246867863975807,0.053237410071942444,0.9921249747276306
0.000246867863975807,0.06474820143884892,0.9904084205627441
0.0003085848299697587,0.06474820143884892,0.9903620481491089
0.0003085848299697587,0.06906474820143885,0.9895239472389221
0.00037030179596371043,0.06906474820143885,0.9894702434539795
0.00037030179596371043,0.0776978417266187,0.9877633452415466
0.00043201876195766216,0.0776978417266187,0.987743616104126
0.00043201876195766216,0.08489208633093526,0.9867212772369385
0.000493735727951614,0.08489208633093526,0.9866400361061096
0.000493735727951614,0.09256594724220624,0.9847330451011658
0.0005554526939455656,0.09256594724220624,0.9846887588500977
0.0005554526939455656,0.09880095923261391,0.9834104180335999
0.0006171696599395174,0.09880095923261391,0.9833731651306152
0.0006171696599395174,0.09976019184652278,0.9826939702033997
0.0007406035919274209,0.09976019184652278,0.9824554920196533
0.0007406035919274209,0.12086330935251799,0.9782277345657349
0.0008023205579213725,0.12086330935251799,0.9782091379165649
0.0008023205579213725,0.12134292565947243,0.9780871868133545
0.0008640375239153243,0.12134292565947243,0.9780287146568298
0.0008640375239153243,0.1223021582733813,0.9777031540870667
0.0009257544899092761,0.1223021582733813,0.97740238904953
0.0009257544899092761,0.12661870503597122,0.9763523936271667
0.0010491884218971795,0.12661870503597122,0.976237416267395
0.0010491884218971795,0.1381294964028777,0.9736072421073914
0.0011109053878911312,0.1381294964028777,0.9734693169593811
0.0011109053878911312,0.13956834532374102,0.9730085134506226
0.001172622353885083,0.13956834532374102,0.9729657173156738
0.001172622353885083,0.14004796163069544,0.972918689250946
0.0012343393198790348,0.14004796163069544,0.9728890061378479
0.0012343393198790348,0.14628297362110312,0.9716876745223999
0.0012960562858729864,0.14628297362110312,0.9715965390205383
0.0012960562858729864,0.14676258992805755,0.9713442921638489
0.0013577732518669382,0.14676258992805755,0.9713436365127563
0.0013577732518669382,0.14820143884892087,0.971258282661438
0.00141949021786089,0.14820143884892087,0.9710912704467773
0.00141949021786089,0.15059952038369304,0.970641016960144
0.0014812071838548417,0.15059952038369304,0.9703947901725769
0.0014812071838548417,0.15299760191846523,0.9695441126823425
0.0015429241498487935,0.15299760191846523,0.9695197939872742
0.0015429241498487935,0.1553956834532374,0.9686785340309143
0.001604641115842745,0.1553956834532374,0.9686013460159302
0.001604641115842745,0.15971223021582734,0.9670951962471008
0.0016663580818366969,0.15971223021582734,0.9669528603553772
0.0016663580818366969,0.16019184652278176,0.9667514562606812
0.0017280750478306487,0.16019184652278176,0.9666790962219238
0.0017280750478306487,0.17026378896882494,0.9636617302894592
0.0017897920138246004,0.17026378896882494,0.9635735154151917
0.0017897920138246004,0.173621103117506,0.962615430355072
0.0018515089798185522,0.173621103117506,0.9625806212425232
0.0018515089798185522,0.17410071942446043,0.9625462889671326
0.001974942911806456,0.17410071942446043,0.962478756904602
0.001974942911806456,0.17601918465227817,0.9618386030197144
0.002098376843794359,0.17601918465227817,0.9616383910179138
0.002098376843794359,0.18225419664268586,0.9599367380142212
0.0021600938097883107,0.18225419664268586,0.9599304795265198
0.0021600938097883107,0.18273381294964028,0.9598979949951172
0.0022218107757822625,0.18273381294964028,0.9597264528274536
0.0022218107757822625,0.18321342925659473,0.9596565961837769
0.0022835277417762143,0.18321342925659473,0.9596323370933533
0.0022835277417762143,0.18465227817745802,0.9592053890228271
0.002345244707770166,0.18465227817745802,0.9587796926498413
0.002345244707770166,0.1856115107913669,0.9584721922874451
0.002406961673764118,0.1856115107913669,0.9582800269126892
0.002406961673764118,0.18896882494004796,0.9562800526618958
0.0024686786397580696,0.18896882494004796,0.9561943411827087
0.0024686786397580696,0.1908872901678657,0.9551140069961548
0.0025303956057520214,0.1908872901678657,0.9550592303276062
0.0025303956057520214,0.19328537170263788,0.9542842507362366
0.0025921125717459728,0.19328537170263788,0.9542270302772522
0.0025921125717459728,0.19664268585131894,0.9533655047416687
0.0026538295377399245,0.19664268585131894,0.9530878067016602
0.0026538295377399245,0.1985611510791367,0.9525430202484131
0.0027155465037338763,0.1985611510791367,0.9522711634635925
0.0027155465037338763,0.20239808153477218,0.9515164494514465
0.002777263469727828,0.20239808153477218,0.9514633417129517
0.002777263469727828,0.20719424460431654,0.9492595791816711
0.00283898043572178,0.20719424460431654,0.9490336179733276
0.00283898043572178,0.207673860911271,0.9487960934638977
0.0029006974017157317,0.207673860911271,0.9484058618545532
0.0029006974017157317,0.21342925659472423,0.9469548463821411
0.0029624143677096835,0.21342925659472423,0.9468545913696289
0.0029624143677096835,0.2158273381294964,0.9456951022148132
0.0030241313337036353,0.2158273381294964,0.9454292058944702
0.0030241313337036353,0.22062350119904076,0.9424499869346619
0.003085848299697587,0.22062350119904076,0.9422361850738525
0.003085848299697587,0.22158273381294963,0.942055881023407
0.003147565265691539,0.22158273381294963,0.941976010799408
0.003147565265691539,0.2225419664268585,0.9415783286094666
0.00320928223168549,0.2225419664268585,0.9412123560905457
0.00320928223168549,0.22398081534772182,0.9404715299606323
0.003270999197679442,0.22398081534772182,0.9401519298553467
0.003270999197679442,0.22446043165467625,0.9400953650474548
0.0033944331296673455,0.22446043165467625,0.9399623274803162
0.0033944331296673455,0.22541966426858512,0.9391229748725891
0.0034561500956612973,0.22541966426858512,0.9390644431114197
0.0034561500956612973,0.22637889688249402,0.9386872053146362
0.003579584027649201,0.22637889688249402,0.9384967684745789
0.003579584027649201,0.22685851318944844,0.9384915232658386
0.0036413009936431527,0.22685851318944844,0.9384114146232605
0.0036413009936431527,0.23069544364508393,0.9377702474594116
0.003764734925631056,0.23069544364508393,0.9374764561653137
0.003764734925631056,0.2316546762589928,0.9370650053024292
0.0038264518916250076,0.2316546762589928,0.936894416809082
0.0038264518916250076,0.23261390887290168,0.9368643164634705
0.003949885823612912,0.23261390887290168,0.9361222982406616
0.003949885823612912,0.234052757793765,0.9358177185058594
0.004196753687588718,0.234052757793765,0.9349738955497742
0.004196753687588718,0.2354916067146283,0.9338916540145874
0.00425847065358267,0.2354916067146283,0.9338697195053101
0.00425847065358267,0.23645083932853717,0.933443009853363
0.004443621551564525,0.23645083932853717,0.9333844780921936
0.004443621551564525,0.23693045563549162,0.9332384467124939
0.004505338517558477,0.23693045563549162,0.9329845905303955
0.004505338517558477,0.23932853717026378,0.9325844049453735
0.0045670554835524286,0.23932853717026378,0.9325538277626038
0.0045670554835524286,0.24268585131894485,0.9312176704406738
0.00462877244954638,0.24268585131894485,0.9308986663818359
0.00462877244954638,0.24556354916067147,0.9297547340393066
0.004690489415540332,0.24556354916067147,0.9296315908432007
0.004690489415540332,0.24700239808153476,0.929359495639801
0.004875640313522187,0.24700239808153476,0.9289329051971436
0.004875640313522187,0.2474820143884892,0.9284369349479675
0.004937357279516139,0.2474820143884892,0.9282012581825256
0.004937357279516139,0.24988009592326138,0.9274778962135315
0.004999074245510091,0.24988009592326138,0.9272911548614502
0.004999074245510091,0.25227817745803355,0.9261693954467773
0.005060791211504043,0.25227817745803355,0.9257368445396423
0.005060791211504043,0.252757793764988,0.9256265163421631
0.005122508177497994,0.252757793764988,0.9253435730934143
0.005122508177497994,0.2551558752997602,0.9238669276237488
0.0051842251434919455,0.2551558752997602,0.9237633347511292
0.0051842251434919455,0.2565947242206235,0.9232901334762573
0.005245942109485898,0.2565947242206235,0.9232589602470398
0.005245942109485898,0.25707434052757794,0.9230895042419434
0.005307659075479849,0.25707434052757794,0.9230554699897766
0.005307659075479849,0.25755395683453236,0.9228230118751526
0.005369376041473801,0.25755395683453236,0.9224737286567688
0.005369376041473801,0.2589928057553957,0.9222025275230408
0.005431093007467753,0.2589928057553957,0.9221977591514587
0.005431093007467753,0.260431654676259,0.9218977689743042
0.005554526939455656,0.260431654676259,0.9214006066322327
0.005554526939455656,0.26187050359712233,0.9209503531455994
0.00567796087144356,0.26187050359712233,0.9207635521888733
0.00567796087144356,0.2685851318944844,0.9172255992889404
0.005739677837437511,0.2685851318944844,0.9171315431594849
0.005739677837437511,0.27002398081534773,0.9169294834136963
0.005801394803431463,0.27002398081534773,0.9167314767837524
0.005801394803431463,0.27050359712230215,0.9166420102119446
0.005924828735419367,0.27050359712230215,0.9159582853317261
0.005924828735419367,0.27146282973621105,0.9158819913864136
0.0060482626674072705,0.27146282973621105,0.9156665205955505
0.0060482626674072705,0.2724220623501199,0.9156240820884705
0.006171696599395174,0.2724220623501199,0.9151600003242493
0.006171696599395174,0.27434052757793764,0.9146444797515869
0.006233413565389125,0.27434052757793764,0.9143610596656799
0.006233413565389125,0.27482014388489207,0.9140018224716187
0.0064802814293649326,0.27482014388489207,0.9124940633773804
0.0064802814293649326,0.27529976019184654,0.9121574759483337
0.006541998395358884,0.27529976019184654,0.9121066927909851
0.006541998395358884,0.27577937649880097,0.9120848178863525
0.00672714929334074,0.27577937649880097,0.9115241169929504
0.00672714929334074,0.2776978417266187,0.9112322330474854
0.006912300191322595,0.2776978417266187,0.9105061888694763
0.006912300191322595,0.27817745803357313,0.9102410078048706
0.006974017157316546,0.27817745803357313,0.9100552201271057
0.006974017157316546,0.27865707434052756,0.9096465110778809
0.007035734123310498,0.27865707434052756,0.9095813035964966
0.007035734123310498,0.27913669064748203,0.909358561038971
0.007159168055298402,0.27913669064748203,0.9091720581054688
0.007159168055298402,0.2800959232613909,0.9085268974304199
0.007282601987286305,0.2800959232613909,0.9082269072532654
0.007282601987286305,0.2805755395683453,0.907993495464325
0.007529469851262112,0.2805755395683453,0.9077093601226807
0.007529469851262112,0.2815347721822542,0.9075343608856201
0.007652903783250015,0.2815347721822542,0.9072537422180176
0.007652903783250015,0.2820143884892086,0.907224714756012
0.00783805468123187,0.2820143884892086,0.9067308902740479
0.00783805468123187,0.28345323741007195,0.9054481983184814
0.007899771647225823,0.28345323741007195,0.9054451584815979
0.007899771647225823,0.28393285371702637,0.9051976799964905
0.008084922545207677,0.28393285371702637,0.9040998220443726
0.008084922545207677,0.28776978417266186,0.9020688533782959
0.008208356477195582,0.28776978417266186,0.902036190032959
0.008208356477195582,0.28872901678657076,0.9015108346939087
0.008270073443189533,0.28872901678657076,0.9014604687690735
0.008270073443189533,0.2911270983213429,0.9011790156364441
0.008455224341171389,0.2911270983213429,0.9009490013122559
0.008455224341171389,0.29160671462829735,0.9006766676902771
0.00851694130716534,0.29160671462829735,0.9005074501037598
0.00851694130716534,0.29304556354916067,0.900124728679657
0.008578658273159291,0.29304556354916067,0.8999989032745361
0.008578658273159291,0.294484412470024,0.8985530138015747
0.008702092205147194,0.294484412470024,0.8983994126319885
0.008702092205147194,0.2959232613908873,0.897283673286438
0.008763809171141147,0.2959232613908873,0.897040605545044
0.008763809171141147,0.29784172661870506,0.8955591917037964
0.008948960069123001,0.29784172661870506,0.8950572609901428
0.008948960069123001,0.2983213429256595,0.8950505256652832
0.009134110967104857,0.2983213429256595,0.8943860530853271
0.009134110967104857,0.2988009592326139,0.8942988514900208
0.009195827933098808,0.2988009592326139,0.8941764235496521
0.009195827933098808,0.2997601918465228,0.8935889005661011
0.00925754489909276,0.2997601918465228,0.8935770392417908
0.00925754489909276,0.3011990407673861,0.893328070640564
0.009319261865086713,0.3011990407673861,0.8932400941848755
0.009319261865086713,0.302158273381295,0.8925532102584839
0.009380978831080664,0.302158273381295,0.8925483822822571
0.009380978831080664,0.3026378896882494,0.8923494815826416
0.009504412763068567,0.3026378896882494,0.8915231823921204
0.009504412763068567,0.3031175059952038,0.8914207220077515
0.00956612972906252,0.3031175059952038,0.8912872076034546
0.00956612972906252,0.3035971223021583,0.89080411195755
0.009689563661050423,0.3035971223021583,0.8902726173400879
0.009689563661050423,0.30455635491606714,0.8898811340332031
0.009751280627044374,0.30455635491606714,0.8898528218269348
0.009751280627044374,0.30503597122302156,0.8897759914398193
0.009812997593038325,0.30503597122302156,0.8896623849868774
0.009812997593038325,0.30551558752997604,0.8895976543426514
0.009874714559032279,0.30551558752997604,0.8890376687049866
0.009874714559032279,0.30599520383693046,0.8890049457550049
0.00993643152502623,0.30599520383693046,0.8887073397636414
0.00993643152502623,0.3069544364508393,0.8884889483451843
0.009998148491020181,0.3069544364508393,0.8884139657020569
0.009998148491020181,0.3074340527577938,0.8878492116928101
0.010245016354995988,0.3074340527577938,0.887052059173584
0.010245016354995988,0.3079136690647482,0.8864868879318237
0.010368450286983891,0.3079136690647482,0.8863776326179504
0.010368450286983891,0.30887290167865705,0.8854422569274902
0.010491884218971795,0.30887290167865705,0.8851941823959351
0.010491884218971795,0.30983213429256595,0.8851023316383362
0.010553601184965747,0.30983213429256595,0.8850454688072205
0.010553601184965747,0.3103117505995204,0.8843919634819031
0.010677035116953651,0.3103117505995204,0.8841090798377991
0.010677035116953651,0.3107913669064748,0.8840288519859314
0.010738752082947603,0.3107913669064748,0.884023904800415
0.010738752082947603,0.3122302158273381,0.8832343816757202
0.01098561994692341,0.3122302158273381,0.882432758808136
0.01098561994692341,0.313189448441247,0.8822755217552185
0.011047336912917361,0.313189448441247,0.8822081685066223
0.011047336912917361,0.31366906474820144,0.8821717500686646
0.011170770844905264,0.31366906474820144,0.8821477890014648
0.011170770844905264,0.31510791366906477,0.8815332055091858
0.011232487810899217,0.31510791366906477,0.8813222646713257
0.011232487810899217,0.31654676258992803,0.8810827136039734
0.01135592174288712,0.31654676258992803,0.8809627294540405
0.01135592174288712,0.3170263788968825,0.8807728886604309
0.011417638708881071,0.3170263788968825,0.8803504705429077
0.011417638708881071,0.3184652278177458,0.8798121213912964
0.011602789606862927,0.3184652278177458,0.8788292407989502
0.011602789606862927,0.31894484412470026,0.8787378072738647
0.011664506572856878,0.31894484412470026,0.8786885738372803
0.011664506572856878,0.3199040767386091,0.8786711096763611
0.01172622353885083,0.3199040767386091,0.8786054849624634
0.01172622353885083,0.3203836930455635,0.8785799145698547
0.011787940504844783,0.3203836930455635,0.8785583972930908
0.011787940504844783,0.320863309352518,0.8783376216888428
0.011849657470838734,0.320863309352518,0.8783273100852966
0.011849657470838734,0.3213429256594724,0.8783107399940491
0.011911374436832685,0.3213429256594724,0.8782715797424316
0.011911374436832685,0.32182254196642684,0.878229022026062
