method,seed,round,client_id,update_norm,cosine_to_mean,distance_to_mean
fedavg_default,7,1,10,0.3730558156967163,0.8353327512741089,0.20983760058879852
fedavg_default,7,1,4,0.377354234457016,0.8202091455459595,0.22082661092281342
fedavg_default,7,1,12,0.38528862595558167,0.8660605549812317,0.19391347467899323
fedavg_default,7,1,20,0.5282373428344727,0.881573498249054,0.27239903807640076
fedavg_default,7,1,1,0.42972949147224426,0.858311653137207,0.22087973356246948
fedavg_default,7,1,2,0.3514966368675232,0.8888503313064575,0.16685368120670319
fedavg_default,7,1,17,0.37801051139831543,0.8476833701133728,0.2036706954240799
fedavg_default,7,1,3,0.35136178135871887,0.8404368758201599,0.19985699653625488
fedavg_default,7,1,11,0.3768848478794098,0.90013587474823,0.16503114998340607
fedavg_default,7,1,18,0.5393221974372864,0.8614538311958313,0.29462379217147827
fedavg_default,7,2,1,0.47396716475486755,0.8655517101287842,0.23759368062019348
fedavg_default,7,2,16,0.4691421687602997,0.9139188528060913,0.19060520827770233
fedavg_default,7,2,6,0.4655204713344574,0.8622158169746399,0.23657827079296112
fedavg_default,7,2,29,0.49180057644844055,0.9091156721115112,0.2065807580947876
fedavg_default,7,2,2,0.42228516936302185,0.8966802358627319,0.19155915081501007
fedavg_default,7,2,13,0.4985189437866211,0.8144074082374573,0.2896506190299988
fedavg_default,7,2,24,0.5052154660224915,0.7930148839950562,0.30841752886772156
fedavg_default,7,2,25,0.5212273597717285,0.9103603363037109,0.2223578542470932
fedavg_default,7,2,7,0.415010541677475,0.8793549537658691,0.20527063310146332
fedavg_default,7,2,22,0.5361406803131104,0.8699209690093994,0.26837944984436035
fedavg_default,7,3,17,0.4091236889362335,0.8546175956726074,0.21298564970493317
fedavg_default,7,3,13,0.423098087310791,0.7793874144554138,0.26740288734436035
fedavg_default,7,3,1,0.42079076170921326,0.8288906812667847,0.2359432429075241
fedavg_default,7,3,26,0.4320479929447174,0.9038794636726379,0.1865997016429901
fedavg_default,7,3,18,0.4209752082824707,0.8248451948165894,0.23865368962287903
fedavg_default,7,3,3,0.39290663599967957,0.8097591400146484,0.23522497713565826
fedavg_default,7,3,7,0.3535172939300537,0.8426670432090759,0.20178020000457764
fedavg_default,7,3,20,0.4929181635379791,0.8878380656242371,0.23820966482162476
fedavg_default,7,3,22,0.45960256457328796,0.8337094783782959,0.2544556260108948
fedavg_default,7,3,25,0.46364638209342957,0.8716326951980591,0.23062965273857117
