round,best_fitness
1,0.5158027376150958
2,0.5158027376150958
3,0.5158027376150958
4,0.5158027376150958
5,0.4867224757794062
6,0.4867224757794062
7,0.4867224757794062
8,0.4867224757794062
9,0.4867224757794062
10,0.4602668377711487
11,0.4602668377711487
12,0.4602668377711487
13,0.43779854347004576
14,0.43779854347004576
15,0.43779854347004576
16,0.43779854347004576
17,0.43779854347004576
18,0.43779854347004576
