model,x,y,loss,accuracy
mlp,-0.16666666666666674,-1.0,0.5668244957923889,0.6032000184059143
mlp,-0.16666666666666674,-0.9166666666666666,0.5182419419288635,0.6110000014305115
mlp,-0.16666666666666674,-0.8333333333333334,0.484917551279068,0.6236000061035156
mlp,-0.16666666666666674,-0.75,0.46255990862846375,0.6481999754905701
mlp,-0.16666666666666674,-0.6666666666666667,0.4461669325828552,0.6967999935150146
mlp,-0.16666666666666674,-0.5833333333333334,0.4336361885070801,0.8100000023841858
mlp,-0.16666666666666674,-0.5,0.4241546094417572,0.8203999996185303
mlp,-0.16666666666666674,-0.41666666666666674,0.41676247119903564,0.8217999935150146
mlp,-0.16666666666666674,-0.33333333333333337,0.410743772983551,0.8216000199317932
mlp,-0.16666666666666674,-0.25,0.40521541237831116,0.8220000267028809
mlp,-0.16666666666666674,-0.16666666666666674,0.39978253841400146,0.8223999738693237
mlp,-0.16666666666666674,-0.08333333333333337,0.3944823145866394,0.8223999738693237
mlp,-0.16666666666666674,0.0,0.38932982087135315,0.8222000002861023
mlp,-0.16666666666666674,0.08333333333333326,0.38450124859809875,0.821399986743927
mlp,-0.16666666666666674,0.16666666666666652,0.38005372881889343,0.8208000063896179
mlp,-0.16666666666666674,0.25,0.3764325678348541,0.8187999725341797
mlp,-0.16666666666666674,0.33333333333333326,0.3745173215866089,0.8180000185966492
mlp,-0.16666666666666674,0.4166666666666665,0.37573468685150146,0.8166000247001648
mlp,-0.16666666666666674,0.5,0.3811318278312683,0.8144000172615051
mlp,-0.16666666666666674,0.5833333333333333,0.39091652631759644,0.8123999834060669
mlp,-0.16666666666666674,0.6666666666666665,0.40332692861557007,0.8105999827384949
mlp,-0.16666666666666674,0.75,0.41738003492355347,0.8101999759674072
mlp,-0.16666666666666674,0.8333333333333333,0.4350567162036896,0.807200014591217
mlp,-0.16666666666666674,0.9166666666666665,0.45545879006385803,0.8069999814033508
mlp,-0.16666666666666674,1.0,0.4781651496887207,0.8041999936103821
mlp,-0.08333333333333337,-1.0,0.5599594116210938,0.6151999831199646
mlp,-0.08333333333333337,-0.9166666666666666,0.5033819675445557,0.629800021648407
mlp,-0.08333333333333337,-0.8333333333333334,0.46467557549476624,0.6514000296592712
mlp,-0.08333333333333337,-0.75,0.44058021903038025,0.6985999941825867
mlp,-0.08333333333333337,-0.6666666666666667,0.42509251832962036,0.796999990940094
mlp,-0.08333333333333337,-0.5833333333333334,0.41501694917678833,0.8194000124931335
mlp,-0.08333333333333337,-0.5,0.40870848298072815,0.8220000267028809
mlp,-0.08333333333333337,-0.41666666666666674,0.4044704735279083,0.8216000199317932
mlp,-0.08333333333333337,-0.33333333333333337,0.4013012945652008,0.8205999732017517
mlp,-0.08333333333333337,-0.25,0.3984032869338989,0.8212000131607056
mlp,-0.08333333333333337,-0.16666666666666674,0.39550262689590454,0.8217999935150146
mlp,-0.08333333333333337,-0.08333333333333337,0.3925286531448364,0.8240000009536743
mlp,-0.08333333333333337,0.0,0.38965389132499695,0.8227999806404114
mlp,-0.08333333333333337,0.08333333333333326,0.38705602288246155,0.8205999732017517
mlp,-0.08333333333333337,0.16666666666666652,0.38488972187042236,0.819599986076355
mlp,-0.08333333333333337,0.25,0.38361111283302307,0.8184000253677368
mlp,-0.08333333333333337,0.33333333333333326,0.3840682804584503,0.8166000247001648
mlp,-0.08333333333333337,0.4166666666666665,0.38796326518058777,0.8145999908447266
mlp,-0.08333333333333337,0.5,0.39691081643104553,0.8119999766349792
mlp,-0.08333333333333337,0.5833333333333333,0.4103764593601227,0.8118000030517578
mlp,-0.08333333333333337,0.6666666666666665,0.42668670415878296,0.8105999827384949
mlp,-0.08333333333333337,0.75,0.4458182454109192,0.8101999759674072
mlp,-0.08333333333333337,0.8333333333333333,0.46848395466804504,0.8086000084877014
mlp,-0.08333333333333337,0.9166666666666665,0.4940255582332611,0.8073999881744385
mlp,-0.08333333333333337,1.0,0.5221654176712036,0.8064000010490417
mlp,0.0,-1.0,0.5632556080818176,0.635200023651123
mlp,0.0,-0.9166666666666666,0.49789953231811523,0.6546000242233276
mlp,0.0,-0.8333333333333334,0.4533175528049469,0.6966000199317932
mlp,0.0,-0.75,0.4268881678581238,0.7728000283241272
mlp,0.0,-0.6666666666666667,0.4118369519710541,0.8203999996185303
mlp,0.0,-0.5833333333333334,0.4034740626811981,0.8203999996185303
mlp,0.0,-0.5,0.3991187810897827,0.8208000063896179
mlp,0.0,-0.41666666666666674,0.39704903960227966,0.8205999732017517
mlp,0.0,-0.33333333333333337,0.3959331810474396,0.8217999935150146
mlp,0.0,-0.25,0.39502355456352234,0.8216000199317932
mlp,0.0,-0.16666666666666674,0.394100159406662,0.8212000131607056
mlp,0.0,-0.08333333333333337,0.3930407762527466,0.8217999935150146
mlp,0.0,0.0,0.3920230567455292,0.8226000070571899
mlp,0.0,0.08333333333333326,0.39132416248321533,0.8191999793052673
mlp,0.0,0.16666666666666652,0.39118751883506775,0.8198000192642212
mlp,0.0,0.25,0.39204707741737366,0.8163999915122986
mlp,0.0,0.33333333333333326,0.39494818449020386,0.8137999773025513
mlp,0.0,0.4166666666666665,0.40158534049987793,0.8130000233650208
mlp,0.0,0.5,0.4141092896461487,0.8118000030517578
mlp,0.0,0.5833333333333333,0.43125927448272705,0.8109999895095825
mlp,0.0,0.6666666666666665,0.45202022790908813,0.8108000159263611
mlp,0.0,0.75,0.47621992230415344,0.8098000288009644
mlp,0.0,0.8333333333333333,0.5038893818855286,0.8082000017166138
mlp,0.0,0.9166666666666665,0.5345470905303955,0.8065999746322632
mlp,0.0,1.0,0.567599892616272,0.8051999807357788
mlp,0.08333333333333326,-1.0,0.5783438086509705,0.6588000059127808
mlp,0.08333333333333326,-0.9166666666666666,0.5032147169113159,0.6930000185966492
mlp,0.08333333333333326,-0.8333333333333334,0.45214414596557617,0.7486000061035156
mlp,0.08333333333333326,-0.75,0.4216391146183014,0.8149999976158142
mlp,0.08333333333333326,-0.6666666666666667,0.4054417610168457,0.8198000192642212
mlp,0.08333333333333326,-0.5833333333333334,0.3975503146648407,0.8185999989509583
mlp,0.08333333333333326,-0.5,0.39414894580841064,0.8205999732017517
mlp,0.08333333333333326,-0.41666666666666674,0.3932630717754364,0.8216000199317932
mlp,0.08333333333333326,-0.33333333333333337,0.39357471466064453,0.8223999738693237
mlp,0.08333333333333326,-0.25,0.3941617012023926,0.8216000199317932
mlp,0.08333333333333326,-0.16666666666666674,0.39476731419563293,0.8212000131607056
mlp,0.08333333333333326,-0.08333333333333337,0.3953092694282532,0.8223999738693237
mlp,0.08333333333333326,0.0,0.3958655595779419,0.8222000002861023
mlp,0.08333333333333326,0.08333333333333326,0.3968866467475891,0.8185999989509583
mlp,0.08333333333333326,0.16666666666666652,0.3984977900981903,0.817799985408783
