model,x,y,loss,accuracy
logreg,-0.08333333333333337,0.5,1.3913800716400146,0.6751999855041504
logreg,-0.08333333333333337,0.5833333333333333,1.704000473022461,0.6534000039100647
logreg,-0.08333333333333337,0.6666666666666665,2.0466885566711426,0.6309999823570251
logreg,-0.08333333333333337,0.75,2.414458751678467,0.6064000129699707
logreg,-0.08333333333333337,0.8333333333333333,2.802325963973999,0.5896000266075134
logreg,-0.08333333333333337,0.9166666666666665,3.2056424617767334,0.5753999948501587
logreg,-0.08333333333333337,1.0,3.6210691928863525,0.5618000030517578
logreg,0.0,-1.0,1.5638315677642822,0.7063999772071838
logreg,0.0,-0.9166666666666666,1.4292761087417603,0.7120000123977661
logreg,0.0,-0.8333333333333334,1.2979716062545776,0.7196000218391418
logreg,0.0,-0.75,1.1704930067062378,0.7275999784469604
logreg,0.0,-0.6666666666666667,1.0475386381149292,0.734000027179718
logreg,0.0,-0.5833333333333334,0.9300243258476257,0.7440000176429749
logreg,0.0,-0.5,0.8192065954208374,0.7526000142097473
logreg,0.0,-0.41666666666666674,0.7166934013366699,0.7666000127792358
logreg,0.0,-0.33333333333333337,0.6245633363723755,0.7789999842643738
logreg,0.0,-0.25,0.545976459980011,0.7925999760627747
logreg,0.0,-0.16666666666666674,0.4854806959629059,0.8015999794006348
logreg,0.0,-0.08333333333333337,0.44903647899627686,0.8145999908447266
logreg,0.0,0.0,0.44445180892944336,0.8173999786376953
logreg,0.0,0.08333333333333326,0.48144635558128357,0.8046000003814697
logreg,0.0,0.16666666666666652,0.568999707698822,0.7886000275611877
logreg,0.0,0.25,0.7113252878189087,0.7573999762535095
logreg,0.0,0.33333333333333326,0.9056963324546814,0.7296000123023987
logreg,0.0,0.4166666666666665,1.1473636627197266,0.6990000009536743
logreg,0.0,0.5,1.4322351217269897,0.6705999970436096
logreg,0.0,0.5833333333333333,1.7525129318237305,0.6462000012397766
logreg,0.0,0.6666666666666665,2.1015729904174805,0.6251999735832214
logreg,0.0,0.75,2.474760055541992,0.604200005531311
logreg,0.0,0.8333333333333333,2.8671319484710693,0.5843999981880188
logreg,0.0,0.9166666666666665,3.2741758823394775,0.5687999725341797
logreg,0.0,1.0,3.6928486824035645,0.5550000071525574
logreg,0.08333333333333326,-1.0,1.5570331811904907,0.7017999887466431
logreg,0.08333333333333326,-0.9166666666666666,1.4230742454528809,0.7102000117301941
logreg,0.08333333333333326,-0.8333333333333334,1.2925622463226318,0.7156000137329102
logreg,0.08333333333333326,-0.75,1.1660804748535156,0.7253999710083008
logreg,0.08333333333333326,-0.6666666666666667,1.0443079471588135,0.7337999939918518
logreg,0.08333333333333326,-0.5833333333333334,0.9281473159790039,0.741599977016449
logreg,0.08333333333333326,-0.5,0.8188464641571045,0.75
logreg,0.08333333333333326,-0.41666666666666674,0.7180559635162354,0.7616000175476074
logreg,0.08333333333333326,-0.33333333333333337,0.6280463933944702,0.7764000296592712
logreg,0.08333333333333326,-0.25,0.5522578358650208,0.7904000282287598
logreg,0.08333333333333326,-0.16666666666666674,0.49546098709106445,0.8008000254631042
logreg,0.08333333333333326,-0.08333333333333337,0.46373406052589417,0.8073999881744385
logreg,0.08333333333333326,0.0,0.46543511748313904,0.8112000226974487
logreg,0.08333333333333326,0.08333333333333326,0.511643648147583,0.7982000112533569
logreg,0.08333333333333326,0.16666666666666652,0.6101285815238953,0.7793999910354614
logreg,0.08333333333333326,0.25,0.7629146575927734,0.7526000142097473
logreg,0.08333333333333326,0.33333333333333326,0.9664773941040039,0.7229999899864197
logreg,0.08333333333333326,0.4166666666666665,1.2166666984558105,0.6916000247001648
logreg,0.08333333333333326,0.5,1.5084342956542969,0.6651999950408936
logreg,0.08333333333333326,0.5833333333333333,1.83346688747406,0.6425999999046326
logreg,0.08333333333333326,0.6666666666666665,2.1858327388763428,0.618399977684021
logreg,0.08333333333333326,0.75,2.5615861415863037,0.5953999757766724
logreg,0.08333333333333326,0.8333333333333333,2.956181526184082,0.579200029373169
logreg,0.08333333333333326,0.9166666666666665,3.3651981353759766,0.5626000165939331
logreg,0.08333333333333326,1.0,3.7855238914489746,0.5490000247955322
logreg,0.16666666666666652,-1.0,1.5653440952301025,0.6972000002861023
logreg,0.16666666666666652,-0.9166666666666666,1.432902455329895,0.7053999900817871
logreg,0.16666666666666652,-0.8333333333333334,1.3040121793746948,0.7117999792098999
logreg,0.16666666666666652,-0.75,1.1793235540390015,0.718999981880188
logreg,0.16666666666666652,-0.6666666666666667,1.0596431493759155,0.7278000116348267
logreg,0.16666666666666652,-0.5833333333333334,0.9459978342056274,0.7365999817848206
logreg,0.16666666666666652,-0.5,0.8396791219711304,0.7450000047683716
logreg,0.16666666666666652,-0.41666666666666674,0.7423784732818604,0.7570000290870667
logreg,0.16666666666666652,-0.33333333333333337,0.656586229801178,0.7653999924659729
logreg,0.16666666666666652,-0.25,0.5860652923583984,0.7793999910354614
logreg,0.16666666666666652,-0.16666666666666674,0.5359326004981995,0.7906000018119812
logreg,0.16666666666666652,-0.08333333333333337,0.5126376152038574,0.795199990272522
logreg,0.16666666666666652,0.0,0.5251017808914185,0.7918000221252441
logreg,0.16666666666666652,0.08333333333333326,0.5833544135093689,0.7857999801635742
logreg,0.16666666666666652,0.16666666666666652,0.692518413066864,0.7653999924659729
logreg,0.16666666666666652,0.25,0.8545927405357361,0.7387999892234802
logreg,0.16666666666666652,0.33333333333333326,1.0662281513214111,0.7134000062942505
logreg,0.16666666666666652,0.4166666666666665,1.3231757879257202,0.6814000010490417
logreg,0.16666666666666652,0.5,1.6189044713974,0.6571999788284302
logreg,0.16666666666666652,0.5833333333333333,1.9456212520599365,0.6348000168800354
logreg,0.16666666666666652,0.6666666666666665,2.29858136177063,0.6111999750137329
