stage,seconds
load_data,0.30068175000633346
eda,0.9983315420031431
fedavg_default,190.3500633339936
cvar_sweep,978.7104684169972
baselines,68.54917470899818
search,2275.928268625001
predictions_metrics,0.05137391699827276
lp_diagnostics,0.1932874999984051
diagnostics,0.6216268749994924
plots,1.2861199580001994
artifacts,0.008270958001958206
